GEOID,District0,District1,District2,District3,District4
1003011300,0.0,11.0,22.0,34.0,48.0
1003011409,0.0,11.0,22.0,34.0,48.0
1003011410,0.0,11.0,22.0,34.0,48.0
1003011411,0.0,11.0,22.0,34.0,48.0
1003011412,0.0,11.0,22.0,34.0,48.0
1003011413,0.0,11.0,22.0,34.0,48.0
1003011414,0.0,11.0,22.0,34.0,48.0
1003011415,0.0,11.0,22.0,34.0,48.0
1003011416,0.0,11.0,22.0,34.0,48.0
1003011417,0.0,11.0,22.0,34.0,48.0
1003011418,0.0,11.0,22.0,34.0,48.0
1003011419,0.0,11.0,22.0,34.0,48.0
1003011501,0.0,11.0,22.0,34.0,48.0
1003011503,0.0,11.0,22.0,34.0,48.0
1003011504,0.0,11.0,22.0,34.0,48.0
1003011601,0.0,11.0,22.0,34.0,48.0
1003011603,0.0,11.0,22.0,34.0,48.0
1003011604,0.0,11.0,22.0,34.0,48.0
1005950100,3.0,17.0,21.0,35.0,47.0
1005950200,3.0,17.0,21.0,35.0,47.0
1005950300,3.0,17.0,21.0,35.0,47.0
1005950400,3.0,17.0,21.0,35.0,47.0
1005950500,3.0,17.0,21.0,35.0,47.0
1005950600,3.0,17.0,21.0,35.0,47.0
1005950700,3.0,17.0,21.0,35.0,47.0
1005950800,3.0,17.0,21.0,35.0,47.0
1005950900,3.0,17.0,21.0,35.0,47.0
1007010001,1.0,10.0,23.0,38.0,55.0
1007010005,1.0,10.0,23.0,38.0,55.0
1007010006,1.0,10.0,23.0,38.0,55.0
1007010007,1.0,10.0,23.0,38.0,46.0
1007010008,1.0,10.0,23.0,38.0,55.0
1007010009,1.0,10.0,23.0,38.0,55.0
1007010010,1.0,10.0,23.0,38.0,55.0
1007010011,1.0,10.0,23.0,38.0,55.0
1009050103,8.0,14.0,24.0,37.0,56.0
1009050104,8.0,14.0,24.0,32.0,51.0
1009050105,8.0,14.0,24.0,32.0,51.0
1009050106,8.0,14.0,24.0,32.0,51.0
1009050107,8.0,14.0,24.0,32.0,51.0
1009050200,8.0,14.0,24.0,32.0,51.0
1009050301,8.0,14.0,24.0,32.0,51.0
1009050302,8.0,14.0,24.0,32.0,51.0
1009050400,8.0,14.0,24.0,32.0,51.0
1009050501,8.0,14.0,24.0,32.0,51.0
1009050502,9.0,14.0,24.0,32.0,52.0
1009050601,9.0,13.0,28.0,39.0,55.0
1009050603,9.0,13.0,24.0,39.0,56.0
1009050604,9.0,13.0,28.0,32.0,52.0
1009050701,8.0,14.0,24.0,39.0,56.0
1009050702,8.0,14.0,24.0,39.0,56.0
1011952100,3.0,17.0,21.0,35.0,47.0
1011952201,3.0,17.0,21.0,35.0,47.0
1011952202,3.0,17.0,21.0,35.0,47.0
1011952500,3.0,18.0,21.0,35.0,47.0
1013952700,0.0,18.0,23.0,35.0,46.0
1013952800,0.0,18.0,23.0,35.0,46.0
1013952900,0.0,18.0,23.0,35.0,46.0
1013953000,0.0,18.0,23.0,35.0,46.0
1013953100,0.0,18.0,23.0,35.0,46.0
1013953200,0.0,18.0,23.0,35.0,46.0
1013953300,0.0,18.0,23.0,35.0,46.0
1013953400,0.0,18.0,23.0,35.0,46.0
1013953500,0.0,18.0,23.0,35.0,46.0
1015000200,2.0,17.0,25.0,37.0,51.0
1015000300,2.0,17.0,25.0,37.0,51.0
1015000400,2.0,14.0,25.0,37.0,51.0
1015000500,2.0,14.0,25.0,37.0,51.0
1015000600,2.0,17.0,25.0,37.0,51.0
1015000700,2.0,14.0,25.0,37.0,51.0
1015000800,2.0,17.0,25.0,37.0,51.0
1015000900,2.0,17.0,25.0,37.0,51.0
1015001000,2.0,17.0,25.0,37.0,51.0
1015001101,2.0,17.0,25.0,37.0,46.0
1015001102,2.0,17.0,25.0,37.0,46.0
1015001103,2.0,17.0,25.0,37.0,46.0
1015001201,2.0,17.0,25.0,37.0,51.0
1015001202,2.0,17.0,25.0,37.0,51.0
1015001300,2.0,14.0,25.0,37.0,51.0
1015001400,2.0,14.0,25.0,37.0,51.0
1015001501,2.0,14.0,25.0,37.0,51.0
1015001502,2.0,14.0,25.0,37.0,51.0
1015001600,2.0,14.0,25.0,37.0,51.0
1015001700,2.0,17.0,25.0,37.0,51.0
1015001801,2.0,17.0,25.0,37.0,51.0
1015001802,2.0,17.0,25.0,37.0,51.0
1015002001,2.0,17.0,25.0,33.0,51.0
1015002002,2.0,17.0,25.0,37.0,51.0
1015002101,2.0,17.0,25.0,37.0,51.0
1015002102,2.0,17.0,25.0,37.0,51.0
1015002104,2.0,17.0,25.0,37.0,51.0
1015002105,2.0,17.0,25.0,37.0,51.0
1015002200,2.0,17.0,25.0,33.0,51.0
1015002300,2.0,17.0,25.0,33.0,51.0
1015002400,2.0,17.0,25.0,37.0,51.0
1015002502,2.0,14.0,25.0,37.0,51.0
1015002503,2.0,17.0,25.0,37.0,51.0
1015002504,2.0,14.0,25.0,37.0,51.0
1015002600,2.0,14.0,25.0,37.0,51.0
1015981901,2.0,14.0,25.0,37.0,51.0
1015981902,2.0,14.0,25.0,37.0,51.0
1015981903,2.0,14.0,25.0,37.0,51.0
1017953800,2.0,17.0,21.0,37.0,47.0
1017953900,2.0,17.0,21.0,37.0,47.0
1017954001,2.0,17.0,21.0,37.0,47.0
1017954002,2.0,17.0,21.0,37.0,47.0
1017954200,2.0,17.0,21.0,37.0,47.0
1017954300,2.0,17.0,21.0,37.0,47.0
1017954600,2.0,17.0,21.0,37.0,47.0
1017954700,2.0,17.0,21.0,37.0,47.0
1017954800,2.0,17.0,21.0,37.0,47.0
1019955701,2.0,14.0,25.0,33.0,51.0
1019955702,2.0,14.0,25.0,33.0,51.0
1019955801,2.0,14.0,25.0,33.0,51.0
1019955802,2.0,14.0,25.0,33.0,51.0
1019955900,2.0,17.0,25.0,33.0,51.0
1019956000,2.0,14.0,25.0,33.0,51.0
1019956101,2.0,14.0,25.0,33.0,51.0
1019956102,2.0,17.0,25.0,33.0,51.0
1021060101,1.0,18.0,23.0,38.0,46.0
1021060103,1.0,10.0,23.0,38.0,46.0
1021060104,1.0,10.0,23.0,38.0,46.0
1021060200,1.0,18.0,23.0,38.0,46.0
1021060300,1.0,10.0,23.0,38.0,55.0
1021060401,1.0,10.0,23.0,38.0,46.0
1021060403,1.0,10.0,23.0,38.0,55.0
1021060404,1.0,10.0,23.0,38.0,55.0
1021060500,1.0,10.0,23.0,38.0,46.0
1021060600,1.0,18.0,23.0,38.0,46.0
1021060701,3.0,18.0,23.0,38.0,46.0
1021060702,3.0,18.0,23.0,38.0,46.0
1023956700,1.0,10.0,23.0,38.0,46.0
1023956800,1.0,10.0,23.0,38.0,46.0
1023956900,1.0,11.0,23.0,34.0,46.0
1023957000,1.0,11.0,23.0,34.0,46.0
1025957500,0.0,18.0,23.0,34.0,46.0
1025957601,1.0,11.0,23.0,34.0,46.0
1025957603,1.0,18.0,23.0,34.0,46.0
1025957604,0.0,18.0,23.0,34.0,46.0
1025957700,1.0,11.0,23.0,34.0,46.0
1025957800,0.0,11.0,22.0,34.0,46.0
1025957901,1.0,11.0,22.0,34.0,46.0
1025957902,1.0,11.0,22.0,34.0,46.0
1025958003,0.0,11.0,22.0,34.0,46.0
1027958900,2.0,17.0,25.0,37.0,47.0
1027959000,2.0,17.0,25.0,37.0,46.0
1027959100,2.0,17.0,25.0,37.0,47.0
1027959200,1.0,17.0,25.0,37.0,46.0
1029959500,2.0,17.0,25.0,33.0,51.0
1029959600,2.0,17.0,25.0,37.0,47.0
1029959700,2.0,17.0,25.0,37.0,47.0
1029959800,2.0,17.0,25.0,37.0,47.0
1031010100,0.0,18.0,21.0,35.0,47.0
1031010200,0.0,18.0,21.0,35.0,47.0
1031010300,0.0,18.0,21.0,35.0,47.0
1031010400,0.0,18.0,21.0,35.0,47.0
1031010500,0.0,18.0,21.0,35.0,48.0
1031010600,0.0,18.0,21.0,35.0,47.0
1031010700,0.0,18.0,21.0,35.0,47.0
1031010800,0.0,18.0,21.0,35.0,47.0
1031010900,0.0,18.0,21.0,35.0,47.0
1031011000,0.0,18.0,21.0,35.0,47.0
1031011100,0.0,18.0,21.0,35.0,47.0
1031011203,0.0,18.0,21.0,35.0,47.0
1031011204,0.0,18.0,21.0,35.0,47.0
1031011205,0.0,18.0,21.0,35.0,47.0
1031011206,0.0,18.0,21.0,35.0,47.0
1031011300,0.0,18.0,21.0,35.0,47.0
1033020100,7.0,12.0,28.0,32.0,52.0
1033020200,7.0,12.0,28.0,32.0,52.0
1033020300,7.0,12.0,28.0,32.0,52.0
1033020400,7.0,12.0,28.0,32.0,52.0
1033020500,7.0,12.0,28.0,32.0,52.0
1033020600,7.0,12.0,28.0,32.0,52.0
1033020703,7.0,12.0,28.0,32.0,52.0
1033020704,7.0,12.0,28.0,32.0,52.0
1033020705,7.0,12.0,29.0,32.0,52.0
1033020706,7.0,12.0,28.0,32.0,52.0
1033020801,7.0,12.0,29.0,32.0,52.0
1033020802,7.0,12.0,28.0,32.0,52.0
1033020901,7.0,12.0,28.0,32.0,52.0
1033020902,7.0,12.0,28.0,32.0,52.0
1033021000,7.0,12.0,28.0,32.0,52.0
1035960200,0.0,18.0,23.0,35.0,46.0
1035960300,0.0,18.0,22.0,35.0,46.0
1035960400,0.0,18.0,23.0,35.0,46.0
1035960500,0.0,18.0,23.0,35.0,46.0
1035960600,0.0,18.0,23.0,35.0,46.0
1037961000,1.0,17.0,21.0,37.0,46.0
1037961100,1.0,17.0,25.0,37.0,46.0
1037961200,3.0,17.0,21.0,37.0,46.0
1039961600,0.0,18.0,23.0,35.0,48.0
1039961700,0.0,18.0,23.0,35.0,48.0
1039961800,0.0,18.0,23.0,35.0,48.0
1039961900,0.0,18.0,23.0,35.0,48.0
1039962000,0.0,18.0,23.0,35.0,48.0
1039962100,0.0,18.0,23.0,35.0,48.0
1039962300,0.0,18.0,21.0,35.0,48.0
1039962400,0.0,18.0,21.0,35.0,48.0
1039962500,0.0,18.0,21.0,35.0,48.0
1039962600,0.0,18.0,21.0,35.0,47.0
1039962700,0.0,18.0,21.0,35.0,48.0
1039962800,0.0,18.0,21.0,35.0,47.0
1039962900,0.0,18.0,23.0,35.0,48.0
1039963000,0.0,18.0,21.0,35.0,48.0
1041963400,0.0,18.0,21.0,35.0,46.0
1041963500,0.0,18.0,23.0,35.0,46.0
1041963600,0.0,18.0,23.0,35.0,46.0
1041963700,0.0,18.0,21.0,35.0,47.0
1041963800,0.0,18.0,23.0,35.0,46.0
1041963900,0.0,18.0,21.0,35.0,47.0
1043964100,9.0,14.0,29.0,32.0,51.0
1043964201,9.0,13.0,28.0,32.0,52.0
1043964202,9.0,13.0,28.0,32.0,52.0
1043964300,9.0,13.0,28.0,32.0,52.0
1043964400,9.0,13.0,28.0,32.0,52.0
1043964500,9.0,13.0,28.0,32.0,52.0
1043964600,9.0,13.0,28.0,32.0,52.0
1043964700,9.0,13.0,28.0,32.0,52.0
1043964800,9.0,13.0,28.0,32.0,52.0
1043964901,9.0,13.0,28.0,32.0,52.0
1043964902,9.0,13.0,28.0,32.0,52.0
1043965001,9.0,13.0,28.0,32.0,52.0
1043965002,9.0,13.0,28.0,32.0,52.0
1043965100,9.0,13.0,28.0,32.0,52.0
1043965200,9.0,13.0,28.0,32.0,52.0
1043965300,9.0,14.0,28.0,32.0,52.0
1043965401,9.0,13.0,28.0,32.0,52.0
1043965402,9.0,13.0,28.0,32.0,52.0
1043965501,9.0,13.0,28.0,32.0,55.0
1043965502,9.0,13.0,28.0,32.0,52.0
1043965600,9.0,13.0,28.0,32.0,55.0
1043965700,9.0,13.0,28.0,32.0,55.0
1045020000,0.0,18.0,21.0,35.0,47.0
1045020100,0.0,18.0,21.0,35.0,47.0
1045020200,0.0,17.0,21.0,35.0,47.0
1045020300,0.0,17.0,21.0,35.0,47.0
1045020400,0.0,18.0,21.0,35.0,47.0
1045020500,0.0,17.0,21.0,35.0,47.0
1045020700,0.0,17.0,21.0,35.0,47.0
1045020801,0.0,18.0,21.0,35.0,47.0
1045020802,0.0,18.0,21.0,35.0,47.0
1045021101,0.0,18.0,21.0,35.0,47.0
1045021102,0.0,18.0,21.0,35.0,47.0
1045021200,0.0,18.0,21.0,35.0,47.0
1045021300,0.0,18.0,21.0,35.0,47.0
1045021400,0.0,17.0,21.0,35.0,47.0
1047956101,3.0,18.0,23.0,38.0,46.0
1047956102,1.0,10.0,23.0,38.0,46.0
1047956201,0.0,10.0,23.0,38.0,46.0
1047956202,1.0,10.0,23.0,38.0,46.0
1047956300,3.0,18.0,23.0,38.0,46.0
1047956400,3.0,18.0,23.0,38.0,46.0
1047956500,3.0,18.0,23.0,38.0,46.0
1047956600,3.0,18.0,23.0,38.0,46.0
1047956701,0.0,10.0,23.0,38.0,46.0
1047956702,0.0,18.0,23.0,38.0,46.0
1047956800,3.0,10.0,23.0,38.0,46.0
1047956900,0.0,10.0,23.0,38.0,46.0
1047957000,0.0,10.0,23.0,38.0,46.0
1047957100,0.0,18.0,23.0,38.0,46.0
1047957200,0.0,18.0,23.0,38.0,46.0
1047957301,3.0,18.0,23.0,38.0,46.0
1047957302,0.0,18.0,23.0,38.0,46.0
1049960101,2.0,14.0,25.0,33.0,51.0
1049960102,2.0,14.0,25.0,33.0,51.0
1049960200,2.0,14.0,25.0,33.0,51.0
1049960301,2.0,14.0,25.0,33.0,51.0
1049960302,2.0,14.0,25.0,33.0,51.0
1049960303,2.0,14.0,25.0,33.0,51.0
1049960401,2.0,14.0,25.0,33.0,51.0
1049960402,2.0,14.0,25.0,33.0,51.0
1049960500,2.0,14.0,25.0,33.0,51.0
1049960601,2.0,14.0,25.0,33.0,51.0
1049960602,2.0,14.0,25.0,33.0,51.0
1049960701,2.0,14.0,25.0,33.0,51.0
1049960702,2.0,14.0,25.0,33.0,51.0
1049960703,2.0,14.0,25.0,33.0,51.0
1049960800,2.0,14.0,25.0,33.0,51.0
1049960900,2.0,14.0,25.0,33.0,51.0
1049961000,2.0,14.0,25.0,33.0,51.0
1049961100,2.0,14.0,25.0,33.0,51.0
1049961200,2.0,14.0,25.0,33.0,51.0
1049961300,2.0,14.0,25.0,33.0,51.0
1049961400,2.0,14.0,25.0,33.0,51.0
1051030101,3.0,18.0,23.0,37.0,46.0
1051030102,3.0,18.0,23.0,37.0,46.0
1051030103,3.0,18.0,23.0,37.0,46.0
1051030200,3.0,18.0,23.0,37.0,46.0
1051030300,3.0,17.0,21.0,37.0,47.0
1051030401,3.0,18.0,21.0,37.0,47.0
1051030402,3.0,17.0,21.0,37.0,47.0
1051030500,3.0,18.0,21.0,37.0,47.0
1051030600,3.0,18.0,23.0,37.0,46.0
1051030701,3.0,18.0,23.0,35.0,47.0
1051030702,3.0,18.0,23.0,37.0,46.0
1051030801,3.0,18.0,23.0,37.0,46.0
1051030802,3.0,18.0,23.0,37.0,46.0
1051030901,3.0,18.0,23.0,38.0,46.0
1051030902,3.0,18.0,23.0,37.0,46.0
1051031001,3.0,18.0,23.0,38.0,46.0
1051031002,3.0,18.0,23.0,38.0,46.0
1051031100,3.0,18.0,23.0,37.0,46.0
1051031200,3.0,18.0,23.0,37.0,46.0
1051031300,3.0,18.0,23.0,38.0,46.0
1053969801,0.0,18.0,23.0,35.0,48.0
1053969802,0.0,18.0,23.0,35.0,48.0
1053969900,0.0,18.0,22.0,35.0,48.0
1053970100,0.0,18.0,23.0,35.0,48.0
1053970200,0.0,18.0,22.0,35.0,48.0
1053970300,0.0,18.0,22.0,35.0,48.0
1053970400,0.0,11.0,22.0,35.0,48.0
1053970500,0.0,11.0,22.0,35.0,48.0
1053970600,0.0,11.0,22.0,35.0,48.0
1053970700,0.0,11.0,22.0,35.0,48.0
1055000200,2.0,14.0,25.0,33.0,51.0
1055000300,2.0,14.0,25.0,33.0,51.0
1055000400,2.0,14.0,25.0,33.0,51.0
1055000500,2.0,14.0,25.0,33.0,51.0
1055000600,2.0,14.0,25.0,33.0,51.0
1055000700,2.0,14.0,25.0,33.0,51.0
1055000800,2.0,14.0,25.0,33.0,51.0
1055000900,2.0,14.0,25.0,37.0,51.0
1055001000,2.0,14.0,25.0,33.0,51.0
1055001100,2.0,14.0,25.0,37.0,51.0
1055001200,2.0,14.0,25.0,33.0,51.0
1055001300,2.0,14.0,25.0,33.0,51.0
1055001600,2.0,14.0,25.0,33.0,51.0
1055001700,2.0,14.0,25.0,33.0,51.0
1055010100,2.0,14.0,25.0,33.0,51.0
1055010201,2.0,14.0,25.0,33.0,51.0
1055010202,2.0,14.0,25.0,33.0,51.0
1055010300,2.0,14.0,25.0,33.0,51.0
1055010401,2.0,14.0,25.0,37.0,51.0
1055010402,2.0,14.0,25.0,37.0,51.0
1055010503,2.0,14.0,25.0,37.0,51.0
1055010504,2.0,14.0,25.0,37.0,51.0
1055010505,2.0,14.0,25.0,33.0,51.0
1055010506,2.0,14.0,25.0,37.0,51.0
1055010601,2.0,14.0,25.0,33.0,51.0
1055010602,2.0,14.0,25.0,33.0,51.0
1055010700,2.0,14.0,25.0,33.0,51.0
1055010800,2.0,14.0,25.0,33.0,51.0
1055010900,2.0,14.0,25.0,33.0,51.0
1055011001,2.0,14.0,25.0,33.0,51.0
1055011002,2.0,14.0,25.0,33.0,51.0
1055011100,2.0,14.0,24.0,33.0,51.0
1055011200,2.0,14.0,25.0,33.0,51.0
1057020000,7.0,10.0,28.0,32.0,55.0
1057020100,7.0,10.0,28.0,32.0,55.0
1057020200,7.0,10.0,28.0,32.0,55.0
1057020300,7.0,10.0,28.0,32.0,55.0
1057020400,7.0,10.0,28.0,39.0,55.0
1059972900,7.0,12.0,28.0,32.0,52.0
1059973000,7.0,12.0,28.0,32.0,52.0
1059973100,7.0,12.0,28.0,32.0,52.0
1059973200,7.0,12.0,28.0,32.0,52.0
1059973300,7.0,12.0,28.0,32.0,52.0
1059973400,7.0,12.0,28.0,32.0,52.0
1059973500,7.0,12.0,28.0,32.0,52.0
1059973600,7.0,12.0,28.0,32.0,55.0
1059973701,7.0,12.0,28.0,32.0,52.0
1059973702,7.0,12.0,28.0,32.0,55.0
1059973703,7.0,12.0,28.0,32.0,52.0
1061050100,0.0,18.0,21.0,35.0,48.0
1061050200,0.0,18.0,21.0,35.0,48.0
1061050300,0.0,18.0,21.0,35.0,48.0
1061050400,0.0,18.0,21.0,35.0,48.0
1061050500,0.0,18.0,21.0,35.0,47.0
1061050600,0.0,18.0,21.0,35.0,47.0
1063060000,1.0,10.0,28.0,38.0,55.0
1063060101,1.0,10.0,23.0,38.0,55.0
1063060102,1.0,10.0,23.0,38.0,55.0
1063060200,1.0,10.0,23.0,38.0,55.0
1065040000,1.0,10.0,23.0,38.0,55.0
1065040100,1.0,10.0,23.0,38.0,55.0
1065040200,1.0,10.0,23.0,38.0,46.0
1065040300,1.0,10.0,23.0,38.0,55.0
1065040401,1.0,10.0,23.0,38.0,46.0
1065040402,1.0,10.0,23.0,38.0,55.0
1065040500,1.0,10.0,23.0,34.0,46.0
1067030100,3.0,17.0,21.0,35.0,47.0
1067030200,3.0,17.0,21.0,35.0,47.0
1067030300,3.0,17.0,21.0,35.0,47.0
1067030400,0.0,17.0,21.0,35.0,47.0
1067030500,3.0,17.0,21.0,35.0,47.0
1067030600,3.0,17.0,21.0,35.0,47.0
1069040100,0.0,18.0,21.0,35.0,47.0
1069040203,0.0,17.0,21.0,35.0,47.0
1069040204,0.0,17.0,21.0,35.0,47.0
1069040205,0.0,17.0,21.0,35.0,47.0
1069040206,0.0,17.0,21.0,35.0,47.0
1069040301,0.0,17.0,21.0,35.0,47.0
1069040302,0.0,17.0,21.0,35.0,47.0
1069040400,0.0,17.0,21.0,35.0,47.0
1069040500,0.0,17.0,21.0,35.0,47.0
1069040600,0.0,17.0,21.0,35.0,47.0
1069040700,0.0,17.0,21.0,35.0,47.0
1069040801,0.0,18.0,21.0,35.0,47.0
1069040802,0.0,17.0,21.0,35.0,47.0
1069040900,0.0,17.0,21.0,35.0,47.0
1069041000,0.0,17.0,21.0,35.0,47.0
1069041100,0.0,17.0,21.0,35.0,47.0
1069041200,0.0,17.0,21.0,35.0,47.0
1069041400,0.0,17.0,21.0,35.0,47.0
1069041500,0.0,17.0,21.0,35.0,47.0
1069041600,3.0,17.0,21.0,35.0,47.0
1069041700,0.0,17.0,21.0,35.0,47.0
1069041800,0.0,17.0,21.0,35.0,47.0
1069041901,0.0,17.0,21.0,35.0,47.0
1069041902,3.0,17.0,21.0,35.0,47.0
1069042000,0.0,17.0,21.0,35.0,47.0
1069042100,0.0,17.0,21.0,35.0,47.0
1071950101,2.0,14.0,25.0,33.0,51.0
1071950102,2.0,14.0,25.0,33.0,51.0
1071950200,2.0,14.0,25.0,33.0,51.0
1071950301,2.0,14.0,25.0,33.0,51.0
1071950302,2.0,14.0,25.0,33.0,51.0
1071950400,2.0,12.0,29.0,33.0,51.0
1071950500,2.0,14.0,29.0,33.0,51.0
1071950601,2.0,14.0,25.0,33.0,51.0
1071950602,2.0,14.0,25.0,33.0,51.0
1071950700,2.0,14.0,25.0,33.0,51.0
1071950800,2.0,14.0,25.0,33.0,51.0
1071950901,2.0,14.0,25.0,33.0,51.0
1071950902,2.0,14.0,25.0,33.0,51.0
1071951000,2.0,14.0,25.0,33.0,51.0
1071951101,2.0,14.0,25.0,33.0,51.0
1071951102,2.0,14.0,25.0,33.0,51.0
1073000100,8.0,13.0,24.0,39.0,56.0
1073000300,8.0,13.0,24.0,39.0,56.0
1073000400,8.0,13.0,24.0,39.0,56.0
1073000500,8.0,13.0,24.0,39.0,56.0
1073000700,8.0,13.0,24.0,39.0,56.0
1073000800,8.0,13.0,24.0,39.0,56.0
1073001100,8.0,13.0,24.0,39.0,56.0
1073001200,7.0,13.0,24.0,39.0,56.0
1073001400,8.0,13.0,24.0,39.0,56.0
1073001500,8.0,13.0,24.0,39.0,56.0
1073001600,8.0,13.0,24.0,39.0,56.0
1073001902,8.0,13.0,24.0,39.0,56.0
1073002000,8.0,13.0,24.0,39.0,56.0
1073002100,8.0,13.0,24.0,39.0,56.0
1073002200,8.0,13.0,24.0,39.0,56.0
1073002303,8.0,13.0,24.0,39.0,56.0
1073002305,8.0,13.0,24.0,39.0,56.0
1073002306,8.0,13.0,24.0,39.0,56.0
1073002401,8.0,13.0,24.0,39.0,56.0
1073002402,8.0,13.0,24.0,39.0,56.0
1073002701,8.0,13.0,24.0,39.0,56.0
1073002702,8.0,13.0,24.0,39.0,56.0
1073002900,8.0,13.0,24.0,39.0,56.0
1073003001,8.0,13.0,24.0,39.0,56.0
1073003002,8.0,13.0,24.0,39.0,56.0
1073003100,8.0,13.0,24.0,39.0,56.0
1073003200,8.0,13.0,24.0,39.0,56.0
1073003300,7.0,13.0,24.0,39.0,56.0
1073003400,7.0,13.0,24.0,39.0,56.0
1073003500,7.0,13.0,28.0,39.0,56.0
1073003600,8.0,13.0,28.0,39.0,56.0
1073003700,8.0,13.0,28.0,39.0,56.0
1073003802,8.0,13.0,28.0,39.0,56.0
1073003803,8.0,13.0,24.0,39.0,56.0
1073003900,8.0,13.0,24.0,39.0,56.0
1073004000,8.0,13.0,24.0,39.0,56.0
1073004200,8.0,13.0,24.0,39.0,56.0
1073004501,8.0,13.0,24.0,39.0,56.0
1073004502,8.0,13.0,24.0,39.0,56.0
1073004701,8.0,13.0,24.0,39.0,56.0
1073004702,8.0,13.0,24.0,39.0,56.0
1073004800,8.0,13.0,24.0,39.0,56.0
1073004901,8.0,13.0,24.0,39.0,56.0
1073004902,8.0,13.0,24.0,39.0,56.0
1073005000,8.0,13.0,24.0,39.0,56.0
1073005101,8.0,13.0,24.0,39.0,56.0
1073005103,8.0,13.0,24.0,39.0,56.0
1073005104,8.0,13.0,24.0,39.0,56.0
1073005200,8.0,13.0,24.0,39.0,56.0
1073005302,8.0,13.0,24.0,39.0,56.0
1073005500,8.0,13.0,24.0,39.0,56.0
1073005600,8.0,13.0,24.0,39.0,56.0
1073005701,8.0,13.0,28.0,39.0,56.0
1073005702,8.0,13.0,28.0,39.0,56.0
1073005800,8.0,13.0,24.0,39.0,56.0
1073005903,8.0,13.0,24.0,39.0,56.0
1073005905,8.0,13.0,24.0,39.0,56.0
1073005907,8.0,13.0,24.0,39.0,56.0
1073005908,8.0,13.0,24.0,39.0,56.0
1073005909,8.0,13.0,24.0,39.0,56.0
1073005910,9.0,13.0,24.0,39.0,56.0
1073010001,7.0,10.0,28.0,39.0,55.0
1073010002,7.0,10.0,28.0,39.0,55.0
1073010100,7.0,13.0,28.0,39.0,55.0
1073010200,7.0,10.0,28.0,39.0,55.0
1073010301,7.0,10.0,28.0,39.0,55.0
1073010302,7.0,13.0,28.0,39.0,55.0
1073010401,7.0,10.0,28.0,39.0,55.0
1073010402,7.0,10.0,28.0,38.0,55.0
1073010500,7.0,13.0,28.0,39.0,55.0
1073010603,7.0,13.0,28.0,39.0,55.0
1073010604,7.0,13.0,28.0,39.0,56.0
1073010605,7.0,13.0,28.0,39.0,56.0
1073010701,8.0,13.0,24.0,39.0,56.0
1073010702,8.0,13.0,24.0,39.0,56.0
1073010703,8.0,13.0,24.0,39.0,56.0
1073010704,8.0,13.0,24.0,39.0,56.0
1073010705,8.0,13.0,24.0,39.0,56.0
1073010706,8.0,13.0,24.0,39.0,56.0
1073010801,8.0,13.0,24.0,39.0,56.0
1073010802,8.0,13.0,24.0,39.0,56.0
1073010803,8.0,13.0,24.0,39.0,56.0
1073010804,8.0,13.0,24.0,39.0,56.0
1073010806,8.0,13.0,24.0,39.0,56.0
1073010807,8.0,13.0,24.0,39.0,56.0
1073010900,8.0,13.0,24.0,39.0,56.0
1073011002,8.0,14.0,25.0,39.0,56.0
