GEOID,District0,District1,District2,District3,District4
01003011503,2.0,36.0,55.0,57.0,95.0
01003011504,2.0,36.0,55.0,57.0,95.0
01003011601,2.0,36.0,55.0,57.0,95.0
01003011603,2.0,36.0,55.0,57.0,95.0
01003011604,2.0,36.0,55.0,57.0,95.0
01005950100,4.0,21.0,56.0,69.0,94.0
01005950200,4.0,21.0,56.0,69.0,94.0
01005950300,4.0,21.0,56.0,69.0,94.0
01005950400,4.0,21.0,56.0,69.0,94.0
01005950500,4.0,21.0,56.0,69.0,94.0
01005950600,4.0,21.0,56.0,69.0,94.0
01005950700,4.0,21.0,56.0,69.0,94.0
01005950800,4.0,21.0,56.0,69.0,94.0
01005950900,4.0,21.0,56.0,69.0,94.0
01007010001,3.0,36.0,49.0,70.0,73.0
01007010005,3.0,36.0,49.0,70.0,73.0
01007010006,3.0,36.0,50.0,70.0,73.0
01007010007,3.0,36.0,49.0,70.0,73.0
01007010008,3.0,36.0,49.0,70.0,73.0
01007010009,3.0,36.0,49.0,70.0,73.0
01007010010,3.0,36.0,37.0,70.0,73.0
01007010011,3.0,36.0,37.0,70.0,73.0
01009050103,19.0,32.0,47.0,60.0,79.0
01009050104,19.0,32.0,47.0,60.0,79.0
01009050105,19.0,32.0,47.0,60.0,78.0
01009050106,19.0,32.0,47.0,60.0,79.0
01009050107,19.0,32.0,47.0,61.0,79.0
01009050200,19.0,32.0,47.0,60.0,78.0
01009050301,19.0,32.0,47.0,60.0,78.0
01009050302,19.0,32.0,47.0,60.0,78.0
01009050400,19.0,32.0,47.0,60.0,78.0
01009050501,19.0,32.0,47.0,60.0,78.0
01009050502,19.0,32.0,47.0,60.0,78.0
01009050601,19.0,32.0,47.0,60.0,79.0
01009050603,20.0,32.0,47.0,60.0,79.0
01009050604,19.0,32.0,47.0,60.0,78.0
01009050701,20.0,32.0,47.0,60.0,79.0
01009050702,19.0,32.0,47.0,60.0,79.0
01011952100,4.0,21.0,56.0,69.0,94.0
01011952201,4.0,21.0,56.0,69.0,94.0
01011952202,4.0,21.0,56.0,69.0,94.0
01011952500,4.0,21.0,56.0,69.0,94.0
01013952700,4.0,21.0,55.0,69.0,94.0
01013952800,4.0,21.0,55.0,69.0,94.0
01013952900,4.0,21.0,55.0,69.0,94.0
01013953000,4.0,21.0,55.0,69.0,95.0
01013953100,4.0,21.0,55.0,69.0,95.0
01013953200,4.0,21.0,55.0,69.0,94.0
01013953300,4.0,21.0,55.0,69.0,94.0
01013953400,4.0,21.0,55.0,69.0,94.0
01013953500,4.0,21.0,55.0,69.0,94.0
01015000200,20.0,22.0,55.0,60.0,79.0
01015000300,20.0,22.0,48.0,61.0,79.0
01015000400,20.0,22.0,48.0,61.0,79.0
01015000500,20.0,22.0,48.0,61.0,79.0
01015000600,20.0,22.0,47.0,61.0,79.0
01015000700,20.0,22.0,48.0,61.0,79.0
01015000800,20.0,22.0,55.0,60.0,79.0
01015000900,20.0,22.0,55.0,60.0,79.0
01015001000,20.0,22.0,55.0,60.0,79.0
01015001101,20.0,22.0,55.0,60.0,79.0
01015001102,20.0,22.0,55.0,60.0,79.0
01015001103,20.0,22.0,47.0,60.0,79.0
01015001201,20.0,22.0,47.0,60.0,79.0
01015001202,20.0,22.0,47.0,61.0,79.0
01015001300,20.0,22.0,47.0,61.0,79.0
01015001400,20.0,22.0,47.0,61.0,79.0
01015001501,20.0,22.0,47.0,61.0,79.0
01015001502,20.0,22.0,47.0,61.0,79.0
01015001600,20.0,22.0,48.0,61.0,79.0
01015001700,20.0,22.0,55.0,61.0,79.0
01015001801,20.0,22.0,55.0,61.0,79.0
01015001802,20.0,22.0,55.0,61.0,79.0
01015002001,20.0,22.0,55.0,60.0,79.0
01015002002,20.0,22.0,55.0,60.0,79.0
01015002101,20.0,22.0,48.0,61.0,79.0
01015002102,20.0,22.0,55.0,61.0,79.0
01015002104,20.0,22.0,55.0,61.0,79.0
01015002105,20.0,22.0,55.0,61.0,79.0
01015002200,19.0,22.0,55.0,60.0,79.0
01015002300,19.0,22.0,55.0,60.0,79.0
01015002400,20.0,22.0,48.0,61.0,79.0
01015002502,20.0,22.0,48.0,61.0,79.0
01015002503,20.0,22.0,48.0,61.0,79.0
01015002504,20.0,22.0,48.0,61.0,79.0
01015002600,20.0,22.0,47.0,61.0,79.0
01015981901,20.0,22.0,47.0,61.0,79.0
01015981902,20.0,22.0,47.0,61.0,79.0
01015981903,20.0,22.0,48.0,61.0,79.0
01017953800,20.0,22.0,56.0,70.0,72.0
01017953900,20.0,22.0,56.0,70.0,72.0
01017954001,20.0,22.0,56.0,70.0,72.0
01017954002,20.0,22.0,56.0,70.0,72.0
01017954200,20.0,22.0,56.0,70.0,72.0
01017954300,20.0,22.0,56.0,70.0,72.0
01017954600,20.0,22.0,56.0,70.0,72.0
01017954700,20.0,22.0,56.0,70.0,72.0
01017954800,20.0,22.0,56.0,70.0,72.0
01019955701,19.0,22.0,55.0,60.0,78.0
01019955702,11.0,22.0,55.0,60.0,78.0
01019955801,19.0,22.0,55.0,60.0,78.0
01019955802,19.0,22.0,55.0,60.0,78.0
01019955900,19.0,22.0,55.0,60.0,78.0
01019956000,19.0,22.0,55.0,60.0,78.0
01019956101,19.0,22.0,55.0,60.0,78.0
01019956102,19.0,22.0,55.0,60.0,78.0
01021060101,3.0,36.0,49.0,70.0,72.0
01021060103,3.0,36.0,49.0,70.0,72.0
01021060104,3.0,36.0,49.0,70.0,72.0
01021060200,3.0,36.0,49.0,70.0,72.0
01021060300,3.0,36.0,49.0,70.0,72.0
01021060401,3.0,36.0,49.0,70.0,73.0
01021060403,3.0,36.0,49.0,70.0,72.0
01021060404,3.0,36.0,49.0,70.0,73.0
01021060500,3.0,36.0,49.0,70.0,73.0
01021060600,3.0,36.0,49.0,70.0,72.0
01021060701,3.0,36.0,49.0,70.0,72.0
01021060702,3.0,36.0,49.0,70.0,72.0
01023956700,3.0,35.0,37.0,57.0,72.0
01023956800,3.0,35.0,37.0,57.0,72.0
01023956900,2.0,35.0,37.0,57.0,72.0
01023957000,2.0,35.0,37.0,57.0,95.0
01025957500,4.0,36.0,49.0,69.0,95.0
01025957601,4.0,35.0,37.0,69.0,72.0
01025957603,3.0,35.0,37.0,69.0,72.0
01025957604,4.0,35.0,49.0,69.0,72.0
01025957700,2.0,35.0,37.0,57.0,95.0
01025957800,2.0,36.0,49.0,57.0,95.0
01025957901,2.0,35.0,49.0,57.0,95.0
01025957902,2.0,35.0,49.0,57.0,95.0
01025958003,2.0,35.0,49.0,57.0,95.0
01027958900,20.0,22.0,55.0,70.0,79.0
01027959000,20.0,22.0,55.0,70.0,79.0
01027959100,20.0,22.0,55.0,70.0,79.0
01027959200,20.0,22.0,50.0,70.0,79.0
01029959500,19.0,22.0,55.0,60.0,79.0
01029959600,20.0,22.0,55.0,60.0,79.0
01029959700,20.0,22.0,55.0,60.0,79.0
01029959800,20.0,22.0,55.0,60.0,79.0
01031010100,4.0,21.0,56.0,69.0,94.0
01031010200,4.0,21.0,56.0,69.0,94.0
01031010300,4.0,21.0,56.0,69.0,94.0
01031010400,4.0,21.0,56.0,69.0,94.0
01031010500,4.0,21.0,56.0,69.0,94.0
01031010600,4.0,21.0,56.0,69.0,94.0
01031010700,4.0,21.0,56.0,69.0,94.0
01031010800,4.0,21.0,56.0,69.0,94.0
01031010900,4.0,21.0,56.0,69.0,94.0
01031011000,4.0,21.0,56.0,69.0,94.0
01031011100,4.0,21.0,56.0,69.0,94.0
01031011203,4.0,21.0,56.0,69.0,94.0
01031011204,4.0,21.0,56.0,69.0,94.0
01031011205,4.0,21.0,56.0,69.0,94.0
01031011206,4.0,21.0,56.0,69.0,94.0
01031011300,4.0,21.0,56.0,69.0,94.0
01033020100,11.0,23.0,37.0,58.0,71.0
01033020200,11.0,23.0,37.0,58.0,71.0
01033020300,11.0,23.0,37.0,58.0,71.0
01033020400,11.0,23.0,37.0,58.0,71.0
01033020500,11.0,23.0,37.0,58.0,71.0
01033020600,11.0,23.0,37.0,58.0,71.0
01033020703,11.0,23.0,37.0,58.0,71.0
01033020704,11.0,23.0,37.0,58.0,71.0
01033020705,11.0,23.0,37.0,58.0,71.0
01033020706,11.0,23.0,37.0,58.0,71.0
01033020801,11.0,23.0,37.0,58.0,71.0
01033020802,11.0,23.0,37.0,58.0,71.0
01033020901,11.0,23.0,37.0,58.0,71.0
01033020902,11.0,23.0,37.0,58.0,71.0
01033021000,11.0,23.0,37.0,58.0,71.0
01035960200,4.0,36.0,55.0,69.0,94.0
01035960300,4.0,36.0,55.0,69.0,94.0
01035960400,4.0,36.0,55.0,69.0,94.0
01035960500,4.0,36.0,55.0,69.0,94.0
01035960600,4.0,36.0,55.0,69.0,94.0
01037961000,3.0,22.0,55.0,70.0,72.0
01037961100,3.0,22.0,49.0,70.0,72.0
01037961200,3.0,22.0,55.0,70.0,72.0
01039961600,4.0,21.0,56.0,69.0,94.0
01039961700,4.0,21.0,56.0,69.0,94.0
01039961800,4.0,21.0,56.0,69.0,94.0
01039961900,4.0,21.0,56.0,69.0,94.0
01039962000,4.0,21.0,56.0,69.0,94.0
01039962100,4.0,21.0,56.0,69.0,94.0
01039962300,4.0,21.0,56.0,69.0,94.0
01039962400,4.0,21.0,56.0,69.0,94.0
01039962500,4.0,21.0,56.0,69.0,94.0
01039962600,4.0,21.0,56.0,69.0,94.0
01039962700,4.0,21.0,56.0,69.0,94.0
01039962800,4.0,21.0,56.0,69.0,94.0
01039962900,4.0,21.0,56.0,69.0,94.0
01039963000,4.0,21.0,56.0,69.0,94.0
01041963400,4.0,21.0,55.0,69.0,94.0
01041963500,4.0,21.0,55.0,69.0,94.0
01041963600,4.0,21.0,55.0,69.0,94.0
01041963700,4.0,21.0,56.0,69.0,94.0
01041963800,4.0,21.0,56.0,69.0,94.0
01041963900,4.0,21.0,56.0,69.0,94.0
01043964100,19.0,32.0,47.0,60.0,78.0
01043964201,19.0,32.0,47.0,60.0,78.0
01043964202,19.0,32.0,47.0,60.0,78.0
01043964300,19.0,32.0,47.0,60.0,78.0
01043964400,19.0,23.0,37.0,60.0,78.0
01043964500,19.0,23.0,37.0,60.0,78.0
01043964600,19.0,23.0,37.0,60.0,78.0
01043964700,19.0,23.0,37.0,60.0,78.0
01043964800,19.0,23.0,37.0,60.0,78.0
01043964901,19.0,32.0,47.0,60.0,78.0
01043964902,19.0,32.0,37.0,60.0,78.0
01043965001,19.0,32.0,37.0,60.0,78.0
01043965002,19.0,32.0,47.0,60.0,78.0
01043965100,19.0,32.0,37.0,60.0,78.0
01043965200,19.0,32.0,37.0,60.0,78.0
01043965300,19.0,32.0,47.0,60.0,78.0
01043965401,19.0,32.0,37.0,60.0,78.0
01043965402,19.0,32.0,37.0,60.0,78.0
01043965501,19.0,23.0,37.0,60.0,78.0
01043965502,19.0,23.0,37.0,60.0,78.0
01043965600,19.0,23.0,37.0,60.0,78.0
01043965700,19.0,23.0,37.0,60.0,78.0
01045020000,4.0,21.0,56.0,69.0,94.0
01045020100,4.0,21.0,56.0,69.0,94.0
01045020200,4.0,21.0,56.0,69.0,94.0
01045020300,4.0,21.0,56.0,69.0,94.0
01045020400,4.0,21.0,56.0,69.0,94.0
01045020500,4.0,21.0,56.0,69.0,94.0
01045020700,4.0,21.0,56.0,69.0,94.0
01045020801,4.0,21.0,56.0,69.0,94.0
01045020802,4.0,21.0,56.0,69.0,94.0
01045021101,4.0,21.0,56.0,69.0,94.0
01045021102,4.0,21.0,56.0,69.0,94.0
01045021200,4.0,21.0,56.0,69.0,94.0
01045021300,4.0,21.0,56.0,69.0,94.0
01045021400,4.0,21.0,56.0,69.0,94.0
01047956101,3.0,36.0,49.0,69.0,72.0
01047956102,3.0,36.0,49.0,69.0,73.0
01047956201,3.0,36.0,49.0,69.0,72.0
01047956202,3.0,36.0,49.0,69.0,72.0
01047956300,3.0,36.0,49.0,69.0,72.0
01047956400,3.0,36.0,49.0,69.0,72.0
01047956500,3.0,36.0,49.0,69.0,72.0
01047956600,3.0,36.0,49.0,69.0,72.0
01047956701,3.0,36.0,49.0,69.0,72.0
01047956702,3.0,36.0,49.0,69.0,72.0
01047956800,3.0,36.0,49.0,69.0,72.0
01047956900,3.0,36.0,49.0,69.0,73.0
01047957000,3.0,36.0,49.0,69.0,72.0
01047957100,3.0,36.0,49.0,69.0,72.0
01047957200,3.0,36.0,49.0,69.0,72.0
01047957301,3.0,36.0,49.0,69.0,72.0
01047957302,3.0,36.0,49.0,69.0,72.0
01049960101,11.0,31.0,48.0,60.0,78.0
01049960102,11.0,31.0,48.0,60.0,78.0
01049960200,11.0,31.0,48.0,60.0,78.0
01049960301,11.0,31.0,48.0,60.0,78.0
01049960302,11.0,31.0,48.0,60.0,78.0
01049960303,11.0,31.0,48.0,60.0,78.0
01049960401,11.0,31.0,48.0,60.0,78.0
01049960402,11.0,31.0,48.0,60.0,78.0
01049960500,19.0,31.0,48.0,60.0,78.0
01049960601,19.0,31.0,48.0,60.0,78.0
01049960602,19.0,32.0,48.0,60.0,78.0
01049960701,19.0,31.0,48.0,60.0,78.0
01049960702,19.0,31.0,48.0,60.0,78.0
01049960703,19.0,31.0,48.0,60.0,78.0
01049960800,19.0,31.0,48.0,60.0,78.0
01049960900,19.0,31.0,48.0,60.0,78.0
01049961000,19.0,31.0,48.0,60.0,78.0
01049961100,11.0,31.0,48.0,60.0,78.0
01049961200,11.0,31.0,48.0,60.0,78.0
01049961300,11.0,31.0,48.0,60.0,78.0
01049961400,11.0,31.0,48.0,60.0,78.0
01051030101,3.0,22.0,55.0,70.0,72.0
01051030102,3.0,22.0,55.0,70.0,72.0
01051030103,3.0,22.0,55.0,70.0,73.0
01051030200,3.0,22.0,55.0,70.0,72.0
01051030300,3.0,22.0,55.0,70.0,72.0
01051030401,3.0,22.0,56.0,70.0,72.0
01051030402,3.0,22.0,56.0,70.0,72.0
01051030500,3.0,22.0,55.0,70.0,72.0
01051030600,3.0,22.0,55.0,70.0,72.0
01051030701,4.0,22.0,55.0,70.0,72.0
01051030702,3.0,22.0,55.0,70.0,72.0
01051030801,3.0,22.0,55.0,70.0,72.0
01051030802,3.0,22.0,55.0,70.0,72.0
01051030901,3.0,22.0,55.0,70.0,72.0
01051030902,3.0,22.0,55.0,70.0,72.0
01051031001,3.0,22.0,55.0,70.0,72.0
01051031002,3.0,22.0,55.0,70.0,72.0
01051031100,3.0,22.0,55.0,70.0,72.0
01051031200,3.0,22.0,55.0,70.0,72.0
01051031300,4.0,22.0,55.0,70.0,72.0
01053969801,2.0,36.0,55.0,57.0,94.0
01053969802,4.0,36.0,55.0,69.0,94.0
01053969900,2.0,36.0,55.0,57.0,94.0
01053970100,4.0,36.0,55.0,69.0,94.0
01053970200,2.0,36.0,55.0,57.0,94.0
01053970300,2.0,36.0,55.0,57.0,94.0
01053970400,2.0,36.0,55.0,57.0,94.0
01053970500,2.0,36.0,55.0,57.0,94.0
01053970600,2.0,36.0,55.0,57.0,94.0
01053970700,2.0,36.0,55.0,57.0,94.0
01055000200,19.0,31.0,48.0,61.0,78.0
01055000300,19.0,31.0,48.0,61.0,78.0
01055000400,19.0,31.0,48.0,61.0,78.0
01055000500,19.0,31.0,48.0,61.0,78.0
01055000600,19.0,31.0,48.0,61.0,78.0
01055000700,19.0,31.0,48.0,61.0,78.0
01055000800,19.0,31.0,48.0,61.0,78.0
01055000900,19.0,31.0,48.0,61.0,78.0
01055001000,19.0,31.0,48.0,61.0,78.0
01055001100,19.0,31.0,48.0,61.0,78.0
01055001200,19.0,31.0,48.0,61.0,78.0
01055001300,19.0,22.0,48.0,61.0,78.0
01055001600,19.0,22.0,48.0,61.0,78.0
01055001700,19.0,22.0,48.0,61.0,79.0
01055010100,19.0,31.0,48.0,61.0,78.0
01055010201,19.0,31.0,48.0,61.0,78.0
01055010202,19.0,31.0,48.0,61.0,78.0
01055010300,19.0,31.0,48.0,61.0,78.0
01055010401,19.0,31.0,48.0,61.0,78.0
01055010402,19.0,31.0,48.0,61.0,78.0
01055010503,19.0,22.0,48.0,61.0,79.0
01055010504,20.0,31.0,48.0,61.0,79.0
01055010505,19.0,22.0,48.0,61.0,79.0
01055010506,19.0,22.0,48.0,61.0,79.0
01055010601,19.0,22.0,48.0,61.0,78.0
01055010602,19.0,22.0,48.0,61.0,78.0
01055010700,19.0,22.0,48.0,61.0,78.0
01055010800,19.0,22.0,48.0,61.0,78.0
01055010900,19.0,22.0,48.0,60.0,78.0
01055011001,19.0,31.0,48.0,60.0,78.0
01055011002,19.0,32.0,48.0,60.0,78.0
01055011100,19.0,32.0,47.0,60.0,78.0
01055011200,19.0,22.0,48.0,61.0,78.0
01057020000,0.0,35.0,37.0,60.0,71.0
01057020100,0.0,35.0,37.0,60.0,71.0
01057020200,0.0,35.0,37.0,60.0,71.0
01057020300,0.0,35.0,37.0,60.0,71.0
01057020400,0.0,35.0,37.0,60.0,71.0
01059972900,11.0,23.0,37.0,60.0,78.0
01059973000,11.0,23.0,37.0,60.0,71.0
01059973100,11.0,23.0,37.0,60.0,71.0
01059973200,11.0,23.0,37.0,60.0,71.0
01059973300,0.0,23.0,37.0,60.0,71.0
01059973400,11.0,23.0,37.0,60.0,71.0
01059973500,11.0,23.0,37.0,60.0,71.0
01059973600,11.0,23.0,37.0,60.0,71.0
01059973701,11.0,23.0,37.0,60.0,71.0
01059973702,11.0,23.0,37.0,60.0,71.0
01059973703,11.0,23.0,37.0,60.0,78.0
01061050100,4.0,21.0,56.0,69.0,94.0
01061050200,4.0,21.0,56.0,69.0,94.0
01061050300,4.0,21.0,56.0,69.0,94.0
01061050400,4.0,21.0,56.0,69.0,94.0
01061050500,4.0,21.0,56.0,69.0,94.0
01061050600,4.0,21.0,56.0,69.0,94.0
01063060000,11.0,35.0,37.0,62.0,73.0
01063060101,11.0,35.0,37.0,62.0,73.0
01063060102,11.0,35.0,37.0,62.0,73.0
01063060200,11.0,35.0,37.0,62.0,73.0
01065040000,11.0,35.0,37.0,70.0,73.0
01065040100,11.0,35.0,37.0,69.0,73.0
01065040200,11.0,35.0,37.0,69.0,73.0
01065040300,11.0,35.0,37.0,69.0,73.0
01065040401,11.0,35.0,37.0,69.0,73.0
01065040402,11.0,35.0,37.0,69.0,73.0
01065040500,11.0,35.0,37.0,69.0,73.0
01067030100,4.0,21.0,56.0,69.0,94.0
01067030200,4.0,21.0,56.0,69.0,94.0
01067030300,4.0,21.0,56.0,69.0,94.0
01067030400,4.0,21.0,56.0,69.0,94.0
01067030500,4.0,21.0,56.0,69.0,94.0
01067030600,4.0,21.0,56.0,69.0,94.0
01069040100,4.0,21.0,56.0,69.0,94.0
01069040203,4.0,21.0,56.0,69.0,94.0
01069040204,4.0,21.0,56.0,69.0,94.0
01069040205,4.0,21.0,56.0,69.0,94.0
01069040206,4.0,21.0,56.0,69.0,94.0
01069040301,4.0,21.0,56.0,69.0,94.0
01069040302,4.0,21.0,56.0,69.0,94.0
01069040400,4.0,21.0,56.0,69.0,94.0
01069040500,4.0,21.0,56.0,69.0,94.0
01069040600,4.0,21.0,56.0,69.0,94.0
01069040700,4.0,21.0,56.0,69.0,94.0
01069040801,4.0,21.0,56.0,69.0,94.0
01069040802,4.0,21.0,56.0,69.0,94.0
01069040900,4.0,21.0,56.0,69.0,94.0
01069041000,4.0,21.0,56.0,69.0,94.0
01069041100,4.0,21.0,56.0,69.0,94.0
01069041200,4.0,21.0,56.0,69.0,94.0
01069041400,4.0,21.0,56.0,69.0,94.0
01069041500,4.0,21.0,56.0,69.0,94.0
01069041600,4.0,21.0,56.0,69.0,94.0
01069041700,4.0,21.0,56.0,69.0,94.0
01069041800,4.0,21.0,56.0,69.0,94.0
01069041901,4.0,21.0,56.0,69.0,94.0
01069041902,4.0,21.0,56.0,69.0,94.0
01069042000,4.0,21.0,56.0,69.0,94.0
01069042100,4.0,21.0,56.0,69.0,94.0
01071950101,11.0,31.0,48.0,60.0,78.0
01071950102,11.0,31.0,48.0,60.0,78.0
01071950200,11.0,31.0,48.0,60.0,78.0
01071950301,11.0,31.0,48.0,60.0,78.0
01071950302,11.0,31.0,48.0,60.0,78.0
01071950400,11.0,31.0,48.0,60.0,78.0
01071950500,11.0,31.0,48.0,60.0,78.0
01071950601,11.0,31.0,48.0,60.0,78.0
01071950602,11.0,31.0,48.0,60.0,78.0
01071950700,11.0,31.0,48.0,60.0,78.0
01071950800,11.0,31.0,48.0,60.0,78.0
01071950901,11.0,31.0,48.0,60.0,78.0
01071950902,11.0,31.0,48.0,60.0,78.0
01071951000,11.0,31.0,48.0,60.0,78.0
01071951101,11.0,31.0,48.0,60.0,78.0
01071951102,11.0,31.0,48.0,60.0,78.0
01073000100,20.0,32.0,50.0,61.0,79.0
01073000300,20.0,32.0,50.0,61.0,79.0
01073000400,20.0,32.0,50.0,61.0,79.0
01073000500,20.0,32.0,50.0,61.0,79.0
01073000700,0.0,32.0,50.0,61.0,79.0
01073000800,0.0,31.0,50.0,61.0,79.0
01073001100,0.0,31.0,50.0,62.0,79.0
01073001200,0.0,31.0,50.0,62.0,73.0
01073001400,0.0,31.0,50.0,62.0,73.0
01073001500,0.0,31.0,50.0,61.0,79.0
01073001600,0.0,32.0,50.0,61.0,79.0
01073001902,20.0,32.0,50.0,61.0,79.0
01073002000,20.0,32.0,47.0,61.0,79.0
01073002100,20.0,32.0,47.0,61.0,79.0
01073002200,20.0,32.0,47.0,61.0,79.0
01073002303,20.0,32.0,47.0,61.0,79.0
01073002305,20.0,32.0,50.0,61.0,79.0
01073002306,20.0,32.0,50.0,61.0,79.0
01073002401,20.0,31.0,50.0,61.0,79.0
01073002402,0.0,31.0,50.0,61.0,79.0
01073002701,0.0,31.0,50.0,62.0,73.0
01073002702,0.0,31.0,50.0,61.0,79.0
01073002900,0.0,31.0,50.0,62.0,73.0
01073003001,0.0,31.0,50.0,62.0,73.0
01073003002,0.0,31.0,50.0,62.0,73.0
01073003100,0.0,31.0,50.0,62.0,73.0
01073003200,0.0,31.0,50.0,62.0,73.0
01073003300,0.0,31.0,50.0,62.0,73.0
01073003400,0.0,31.0,50.0,62.0,73.0
01073003500,0.0,36.0,50.0,62.0,73.0
01073003600,0.0,31.0,50.0,62.0,73.0
01073003700,0.0,31.0,50.0,62.0,73.0
01073003802,0.0,31.0,50.0,62.0,73.0
01073003803,0.0,31.0,50.0,62.0,73.0
01073003900,0.0,31.0,50.0,62.0,73.0
01073004000,0.0,31.0,50.0,62.0,73.0
01073004200,0.0,31.0,50.0,62.0,73.0
01073004501,0.0,31.0,50.0,61.0,73.0
01073004502,20.0,31.0,50.0,61.0,79.0
01073004701,20.0,31.0,50.0,61.0,79.0
01073004702,20.0,31.0,50.0,61.0,79.0
01073004800,20.0,31.0,50.0,61.0,79.0
01073004901,20.0,31.0,50.0,61.0,73.0
01073004902,0.0,31.0,50.0,61.0,73.0
01073005000,0.0,31.0,50.0,62.0,73.0
01073005101,0.0,31.0,50.0,62.0,73.0
01073005103,0.0,31.0,50.0,62.0,73.0
01073005104,0.0,31.0,50.0,62.0,73.0
01073005200,0.0,31.0,50.0,62.0,73.0
01073005302,20.0,32.0,47.0,61.0,79.0
01073005500,20.0,32.0,50.0,61.0,79.0
01073005600,20.0,32.0,47.0,61.0,79.0
01073005701,0.0,31.0,50.0,62.0,73.0
01073005702,0.0,31.0,50.0,62.0,73.0
01073005800,0.0,31.0,50.0,62.0,73.0
01073005903,20.0,32.0,47.0,61.0,79.0
01073005905,20.0,32.0,47.0,61.0,79.0
01073005907,20.0,32.0,47.0,61.0,79.0
01073005908,20.0,32.0,47.0,61.0,79.0
01073005909,20.0,32.0,47.0,61.0,79.0
01073005910,20.0,32.0,47.0,61.0,79.0
01073010001,0.0,36.0,50.0,62.0,73.0
01073010002,0.0,36.0,50.0,62.0,73.0
01073010100,0.0,36.0,50.0,62.0,73.0
01073010200,0.0,36.0,50.0,62.0,73.0
01073010301,0.0,36.0,50.0,62.0,73.0
01073010302,0.0,31.0,50.0,62.0,73.0
01073010401,0.0,36.0,50.0,62.0,73.0
01073010402,0.0,36.0,50.0,62.0,73.0
01073010500,0.0,31.0,50.0,62.0,73.0
01073010603,0.0,36.0,50.0,62.0,73.0
01073010604,0.0,31.0,50.0,62.0,73.0
01073010605,0.0,31.0,50.0,62.0,73.0
01073010701,0.0,31.0,50.0,62.0,73.0
01073010702,0.0,31.0,50.0,61.0,73.0
01073010703,0.0,31.0,50.0,61.0,73.0
01073010704,0.0,31.0,50.0,62.0,73.0
01073010705,0.0,31.0,50.0,62.0,73.0
01073010706,0.0,31.0,50.0,62.0,73.0
01073010801,20.0,31.0,47.0,61.0,79.0
01073010802,20.0,31.0,50.0,61.0,79.0
01073010803,20.0,32.0,47.0,61.0,79.0
01073010804,20.0,31.0,50.0,61.0,73.0
01073010806,20.0,32.0,47.0,61.0,79.0
01073010807,20.0,32.0,50.0,61.0,79.0
01073010900,20.0,32.0,47.0,61.0,79.0
01073011002,20.0,32.0,50.0,61.0,79.0
