GEOID20,Shared District,Percent Shared Perimeter
360290069013009,66.0,0.4999061749360184
360290043001003,62.0,0.4998249573884877
360290031001006,74.0,0.4997637654662787
360290170001008,77.0,0.4997592020030642
360290170001004,77.0,0.4997273918869174
360290061001026,67.0,0.49971092839616726
360290040033006,51.0,0.49970897449252427
360290033022013,74.0,0.4997019204974912
360290034003004,51.0,0.4996282127909272
360290036004001,51.0,0.49956119865766596
360290065014003,51.0,0.4995600004549332
360290034004002,78.0,0.4995301699676595
360290067011008,66.0,0.499506800046426
360290034004001,74.0,0.4994804427556824
360290069011006,66.0,0.49930360819129294
360290165001066,74.0,0.49904121512266997
360290070001004,67.0,0.4987288351964109
360290069013012,67.0,0.49864108064469803
360290170002001,77.0,0.4985286666410509
360290031002000,74.0,0.49846262802395847
360290065011003,67.0,0.49844754069670916
360290069013011,66.0,0.4983234806148423
360290065012004,67.0,0.498299663569703
360290017001020,78.0,0.4982547809494486
360290170002003,51.0,0.49818773639261343
360290063022002,67.0,0.4980005601970552
360290034003003,74.0,0.4975666015719594
360290037003001,78.0,0.49718852313645345
360290039011009,51.0,0.49665674176942587
360290055003010,63.0,0.4963488672938553
360290050002005,62.0,0.4963382037950418
360290047023004,62.0,0.4962747219362294
360290040032003,62.0,0.4961548704945137
360290054003007,51.0,0.4950643427988982
360290049012003,63.0,0.4950337196910147
360290034001000,51.0,0.4943844121334854
360290165001049,66.0,0.49414604366197756
360290034005003,51.0,0.4937488600044716
360290052013001,62.0,0.49348143614739504
360290034002001,78.0,0.49343227959826225
360290165001042,74.0,0.4923507260556134
360290065013002,51.0,0.4918617879826853
360290061001020,67.0,0.4913687766977148
360290061004005,67.0,0.4913237414849527
360290065012005,51.0,0.4909300169218913
360290165001087,66.0,0.48973521359666766
360290061002004,67.0,0.4894788402969519
360290051002001,62.0,0.48548295999040314
360290050001000,63.0,0.48395669606724007
360290061004006,51.0,0.48204222989697915
360290169004004,51.0,0.4813109115826225
360290053002002,51.0,0.4809452500200472
360290025021015,74.0,0.4793454304208904
360290052013003,62.0,0.4777478209714289
360290055002004,63.0,0.47768664517730947
360290025021000,74.0,0.4733314016721441
360290072021022,74.0,0.47228316073200166
360290033023000,67.0,0.4700927100843365
360290065013004,51.0,0.4695495770439235
360290033012007,67.0,0.4693712961515591
360290033013000,67.0,0.4687428607096572
360290065013003,67.0,0.4683739859510143
360290163003026,72.0,0.4670382629846649
360290049011002,62.0,0.46589702763320573
360290031002003,66.0,0.4642304199347546
360290019001001,72.0,0.46116544984550323
360290047022001,62.0,0.4593689824966703
360290165001096,66.0,0.45936542901628735
360290033022005,67.0,0.4589784619810344
360290163003032,74.0,0.4578032615329163
360290001103008,74.0,0.45593895370570814
360290165001095,66.0,0.4543968304572411
360290043005002,77.0,0.4536555330300469
360290168012014,67.0,0.44743443138175554
360290065014005,67.0,0.4461457585695198
360290053001006,63.0,0.4451311584761324
360290005001046,72.0,0.44501538551600683
360290033022000,67.0,0.44466506408103446
360290047021004,62.0,0.44156694579864736
360290043004002,77.0,0.4409980069622826
360290169004001,67.0,0.43788521207863773
360290055003008,51.0,0.4375659164840833
360290052014005,51.0,0.4361327498520634
360290038002003,77.0,0.4336046468661258
360290039011010,51.0,0.4321859072721179
360290035011006,78.0,0.4321750778761475
360290017001004,78.0,0.42808886819620184
360290054001014,51.0,0.42727121956080716
360290040033004,51.0,0.426142600482603
360290168021001,67.0,0.42316192723292734
360290052014004,63.0,0.42261737553150786
360290169004008,67.0,0.4206053034926171
360290017001009,74.0,0.4205772881672536
360290005001056,74.0,0.41971029784009845
360290170001009,51.0,0.4172517857875747
360290040031007,51.0,0.4157165617319171
360290029004005,74.0,0.4156239546017667
360290028021013,74.0,0.41495425515866985
360290165001086,66.0,0.41472716978504504
360290033022010,67.0,0.4142580079460529
360290052011003,63.0,0.41277559005877135
360290067022004,66.0,0.4126720173892968
360290047022004,62.0,0.409513869050713
360290168011008,66.0,0.40924005030321786
360290019001007,78.0,0.40574101119041917
360290043004001,62.0,0.4055938912061397
360290054004005,62.0,0.40555588950406374
360290045002001,51.0,0.4040196418451873
360290016011002,78.0,0.4002871020059491
360290043005004,62.0,0.3997652703565775
360290033011001,51.0,0.39963104140613925
360290042004000,51.0,0.3985311213021341
360290052014004,51.0,0.3971078115745664
360290052021010,67.0,0.3968153417415564
360290043005003,77.0,0.395294058377661
360290065011001,67.0,0.39415792590134746
360290047021001,77.0,0.3913124165231189
360290034003006,74.0,0.38855827563132683
360290043004004,62.0,0.3879884279501183
360290047021005,62.0,0.38779172333322226
360290045002000,77.0,0.38727619082108966
360290050003003,62.0,0.38631510590463286
360290043001002,77.0,0.38412157190937396
360290165002024,74.0,0.38342495868306026
360290035021003,51.0,0.3820370682616918
360290065011005,51.0,0.38170249563002634
360290047021000,77.0,0.37983016599185104
360290034003000,78.0,0.37748794981068595
360290072021013,74.0,0.37432452846493364
360290005001028,66.0,0.37373569249980126
360290016011016,74.0,0.3735557305838771
360290037003005,77.0,0.373249728869142
360290067021004,66.0,0.3715136871754494
360290043005005,62.0,0.36973532811854026
360290165002023,74.0,0.36790829444299233
360290163002010,74.0,0.36601252580556853
360290027041000,78.0,0.36408830634878725
360290039011000,77.0,0.3612828556763133
360290168012011,66.0,0.3608787453565719
360290031002012,66.0,0.3606265135850882
360290031002007,74.0,0.3601893533477693
360290031002002,74.0,0.35960781946596726
360290039011011,77.0,0.356325614168749
360290170002004,77.0,0.3558837416573481
360290031002006,66.0,0.3555313070330881
360290031002010,74.0,0.3532528722500206
360290039011012,77.0,0.3527604203541347
360290033024004,66.0,0.34988312683691924
360290168011010,67.0,0.3496142024770321
360290028021014,74.0,0.3494339068907802
360290168011009,67.0,0.347959364322371
360290052022010,67.0,0.34766050479722643
360290040032000,62.0,0.347571671291514
360290165002002,74.0,0.3474879653218049
360290025023006,66.0,0.34695941514258355
360290168011007,66.0,0.3460180919995627
360290163003033,72.0,0.34538152090919577
360290163003000,78.0,0.34522084171565764
360290033012004,51.0,0.3411501165052225
360290168012015,67.0,0.34049045570906333
360290040031004,51.0,0.33978552213199686
360290165001058,74.0,0.3392886065325831
360290170001003,51.0,0.338021696299867
360290017001021,74.0,0.337204049387201
360290168012013,66.0,0.33662043292203575
360290017001014,78.0,0.33468872233567054
360290169004007,51.0,0.3337863140467603
360290061004002,67.0,0.3315515135652512
360290041001010,78.0,0.33149815458777865
360290053002004,63.0,0.3311738229038322
360290025023021,66.0,0.3311696727050038
360290051003004,62.0,0.3280165469798855
360290011003000,78.0,0.32638755659632185
360290065014002,67.0,0.32518328691435033
360290168021003,51.0,0.3243891984407562
360290005001049,72.0,0.32223949678420694
360290070001002,67.0,0.31856584847721303
360290017001013,78.0,0.3177486787130792
360290034005001,51.0,0.3147806717761677
360290065014006,67.0,0.31339590775085396
360290163001012,78.0,0.31323805866308574
360290035011002,74.0,0.3123846943789034
360290059005021,51.0,0.30929588332036256
360290065014004,51.0,0.3083671057712501
360290040021005,51.0,0.30548525911292984
360290052013005,63.0,0.3030861748187429
360290061001017,67.0,0.30308090389931114
360290055002003,51.0,0.3026790963478622
360290031001009,66.0,0.30155732278328307
360290165001074,66.0,0.2985970867462292
360290034005014,51.0,0.2985352828401746
360290049011000,63.0,0.2950323464545962
360290035011004,78.0,0.29186574931196174
360290051002003,63.0,0.2905056517762159
360290033012001,67.0,0.28925291684476856
360290034005015,51.0,0.28680396228642097
360290163003028,74.0,0.2854450679980777
360290165001051,74.0,0.28481163858250214
360290031001004,66.0,0.2843558373886208
360290049012004,62.0,0.2826429640654646
360290011003004,78.0,0.28074190340064176
360290169004006,51.0,0.2777989066022389
360290061004004,67.0,0.2757038819132228
360290067012003,66.0,0.2751859327843241
360290055004000,51.0,0.2735111456711039
360290028011004,74.0,0.273176546447672
360290033012006,51.0,0.2717166078203659
360290052012004,51.0,0.2690217188900653
360290033022001,74.0,0.2687434712259081
360290040031003,51.0,0.2681380706704288
360290016011017,74.0,0.2651000976658791
360290165001043,66.0,0.26447532844028515
360290033022008,67.0,0.2641651741452673
360290055003012,63.0,0.2634002943487749
360290169003000,51.0,0.26277880333820214
360290025023003,66.0,0.25956529395469585
360290017001010,78.0,0.25912591750776903
360290040031002,51.0,0.2552278612323299
360290025023005,66.0,0.25404065398115233
360290165001032,74.0,0.2524771323581878
360290163003027,74.0,0.25066602103701285
360290025022010,66.0,0.2503955328767994
360290053002011,51.0,0.24959504196709234
360290033021005,74.0,0.24850075638562222
360290165001050,74.0,0.24514852314534713
360290165001063,74.0,0.24408821354301846
360290165001023,74.0,0.23951247266719972
360290063022005,51.0,0.23858637813329242
360290170003009,78.0,0.2377734264019879
360290017001003,74.0,0.2358177212647082
360290067011006,67.0,0.2357628113370054
360290043004000,77.0,0.232995606639624
360290069013006,51.0,0.23031274879111677
360290037004000,77.0,0.22957555370988908
360290001103007,74.0,0.2293218767512978
360290165001031,66.0,0.22721126498589025
360290035011001,74.0,0.22607923351318687
360290063022003,67.0,0.223702494322619
360290059005023,63.0,0.22165521086461512
360290039011000,62.0,0.2201335651062487
360290031001004,67.0,0.21838393770658646
360290165001052,66.0,0.21719460716411423
360290165001073,66.0,0.21579421167088228
360290065012000,67.0,0.21534896334622952
360290047023002,77.0,0.21516477654493593
360290017001015,74.0,0.21428106417287898
360290011001001,78.0,0.2123306401365896
360290072021015,74.0,0.21197495460514704
360290037001004,77.0,0.21115862002551974
360290051003003,62.0,0.20886950580719169
360290037001003,77.0,0.2082158984770754
360290165002000,66.0,0.20808798640931297
360290165001065,74.0,0.20719344892081462
360290067021005,66.0,0.2067197197151975
360290165001072,66.0,0.2027310083165894
360290001103057,74.0,0.1992536627794598
360290165001001,66.0,0.1985481966924905
360290063022000,67.0,0.19781400327840343
360290163003000,72.0,0.19369243576444511
360290025021017,66.0,0.19230918723527268
360290051003001,63.0,0.1913877705729023
360290061001009,67.0,0.1907541475239257
360290061005004,51.0,0.19047037219199636
360290033011000,51.0,0.18986421731990866
360290067023000,67.0,0.18955806455263038
360290067023001,67.0,0.18947395518388593
360290165001000,66.0,0.18930648876908313
360290034005008,78.0,0.18744729347438935
360290061003002,51.0,0.18696971159021494
360290040021009,62.0,0.18655081174619495
360290165001060,74.0,0.18522226727251373
360290061001017,66.0,0.1848172483728757
360290031001008,66.0,0.18444105320346482
360290163003022,74.0,0.1830585370014211
360290034004000,74.0,0.1808063041322538
360290036001001,77.0,0.178757273269811
360290033012005,51.0,0.177680440484472
360290165001071,66.0,0.17716261222008045
360290065013001,67.0,0.17662369212241472
360290033024001,66.0,0.17618600368198822
360290031001003,67.0,0.1754966335483415
360290040021004,51.0,0.17499834164497563
360290065014000,67.0,0.1746221599910494
360290067011007,67.0,0.17292167643761144
360290069012002,67.0,0.1724064257847077
360290165001069,66.0,0.17205720539670422
360290011003004,74.0,0.17138828147601337
360290069012000,66.0,0.17059171583068572
360290069013008,66.0,0.17028935875289675
360290016011001,74.0,0.1702257228703325
360290067012002,66.0,0.169740363279539
360290069014001,67.0,0.16758253510316656
360290067012001,66.0,0.1661268122803131
360290063023004,67.0,0.16562251724274105
360290033024000,66.0,0.16456376980491363
360290033024002,66.0,0.16427928264459152
360290061005000,67.0,0.163722350490199
360290165001070,66.0,0.16306861470749745
360290067011002,66.0,0.1620704068590259
360290163001001,78.0,0.1611009380454436
360290025021001,74.0,0.16053316469564666
360290025023022,66.0,0.16012942120894272
360290039011016,62.0,0.15766656709611052
360290033012008,74.0,0.15684005799189438
360290005001001,72.0,0.15566416643180292
360290067022002,66.0,0.15518662896302726
360290069011000,51.0,0.15379373188967846
360290033024005,74.0,0.15288534659066644
360290033024004,74.0,0.1515547217828321
360290072021020,74.0,0.14953714554257466
360290036001000,77.0,0.14949218621127966
360290043004005,62.0,0.1490480065322813
360290047022002,62.0,0.14833003938332548
360290163001016,78.0,0.1479906259544915
360290033021012,74.0,0.1478893909870666
360290035012010,78.0,0.14608445757241667
360290170001005,77.0,0.14463937532596638
360290040031001,51.0,0.14374394672828458
360290034002002,51.0,0.14325986196043497
360290034002003,51.0,0.1432054681224054
360290031003018,74.0,0.14251867009092958
360290063023003,67.0,0.1422256549750183
360290052022006,67.0,0.1421203210170612
360290170001009,78.0,0.141855183255999
360290037003003,77.0,0.14123895380516732
360290066013004,51.0,0.13993369398274214
360290061005003,51.0,0.13970198366616762
360290025021002,74.0,0.13931296857908362
360290052014005,62.0,0.13738550218352447
360290049012000,63.0,0.13680481195627128
360290053001004,62.0,0.13598753143858502
360290051003000,63.0,0.1353606839535716
360290067024000,67.0,0.13529754111659817
360290163003023,72.0,0.13504498835478204
360290025022009,66.0,0.13245299322820392
360290169004005,51.0,0.13229585951250888
360290034001002,51.0,0.13174100211342948
360290067014001,67.0,0.13160728962416263
360290049023005,62.0,0.13160435160248615
360290036004005,51.0,0.12960098075467438
360290049023004,62.0,0.12876216492768475
360290065011006,51.0,0.1248739148386511
360290037003000,78.0,0.12395527063093434
360290041003004,78.0,0.12378604158871576
360290025021005,74.0,0.12320868714604222
360290017001019,78.0,0.12221919786303169
360290034005010,78.0,0.12212496662966676
360290034005009,78.0,0.12148741068510799
360290033021007,74.0,0.1211826658767803
360290041003005,78.0,0.12024131529797602
360290035012005,74.0,0.12017457604462861
360290049012002,63.0,0.1201121634813315
360290043001004,62.0,0.11990568692801763
360290038001004,78.0,0.11976964521422243
360290040033008,62.0,0.1196195427375831
360290050001003,62.0,0.11933721239479454
360290035012008,74.0,0.11889382410405851
360290050001002,62.0,0.11877314898103705
360290049022003,63.0,0.1179407138237247
360290050003001,62.0,0.11721797106903885
360290165001078,66.0,0.11713707916911269
360290170003010,78.0,0.11703998002626988
360290065011007,51.0,0.11584624092682898
360290050001004,62.0,0.11552360709563475
360290070001000,67.0,0.11539653010451434
360290027042000,78.0,0.11481037745191308
360290040021003,51.0,0.1146033132451747
360290061003001,51.0,0.11366306419439626
360290170002012,78.0,0.11304007607420424
360290033022004,74.0,0.11286717964323932
360290066013005,51.0,0.11248268828985843
360290050001001,62.0,0.1120176634950408
360290033022014,67.0,0.11080415874955818
360290034003005,78.0,0.11062911164584864
360290067012004,67.0,0.11029514365107983
360290067014000,67.0,0.11027014968605837
360290034003006,78.0,0.11006975012349159
360290049022004,63.0,0.10878249785087829
360290036004000,77.0,0.1085119908910586
360290034002000,78.0,0.10806730153946557
360290025021003,74.0,0.10724574531614235
360290043004006,62.0,0.10679040836240973
360290040032006,62.0,0.10661408694226643
360290033023001,74.0,0.10658800312222126
360290067024001,67.0,0.10654000989998873
360290025021004,74.0,0.10643478241392045
360290040033010,62.0,0.10638339614120762
360290051004003,63.0,0.1055406055174677
360290167001006,72.0,0.10516072758560803
360290019002006,78.0,0.105026879050372
360290041003006,78.0,0.10484922063514619
360290051004002,63.0,0.10483997367684902
360290167001009,72.0,0.10447783415708578
360290050002000,62.0,0.10437057821077254
360290019002007,78.0,0.10424996135290972
360290040033009,62.0,0.10376087743183675
360290167001007,72.0,0.10348422831622085
360290037001005,77.0,0.1012521063596755
360290033023009,74.0,0.09953731255858402
360290047023001,77.0,0.09891782831727966
360290033022006,74.0,0.09871148958775529
360290033024003,74.0,0.09854580968785458
360290031002004,66.0,0.09817423002453157
360290035021003,78.0,0.09805551718344796
360290033012011,74.0,0.09722568646491989
360290033013001,74.0,0.09722138160267879
360290019002002,78.0,0.09600537007688284
360290034005005,78.0,0.09494542278054846
360290033013005,74.0,0.09460404874019346
360290067011004,66.0,0.09415857181351407
360290033023008,74.0,0.09386226682883629
360290038001003,78.0,0.09382120743700573
360290165001067,66.0,0.09328686668329011
360290053002004,67.0,0.09302994313150247
360290033013004,74.0,0.09288742506182832
360290019002001,78.0,0.09242309950282919
360290053001005,51.0,0.09241155658182455
360290019003001,72.0,0.09114455315868256
360290019003000,72.0,0.09063699887598518
360290033021010,74.0,0.09013680987127456
360290019002005,72.0,0.09001564076964445
360290163003008,72.0,0.08975942378807959
360290072021010,74.0,0.08951712282498983
360290001103010,74.0,0.08758362523633474
360290165002025,74.0,0.0870704944771783
360290051003005,63.0,0.08623581116396925
360290054001013,51.0,0.08614305585494575
360290017001022,74.0,0.08532822786903539
360290035021000,78.0,0.08519019606451374
360290165001059,74.0,0.0848460163004035
360290038001001,78.0,0.08419511803196615
360290069011005,66.0,0.08394182763030955
360290070001000,51.0,0.08356166156545013
360290051004001,63.0,0.08214487048887201
360290037001001,78.0,0.08118331688303902
360290037001002,78.0,0.08078028909913511
360290038003002,77.0,0.07958003176704159
360290038001005,78.0,0.07884530193540644
360290051004000,63.0,0.07847348358117236
360290037001000,78.0,0.07824762040240187
360290170001008,78.0,0.07799474774198924
360290072021019,74.0,0.07714608358859834
360290035021005,78.0,0.07649202446307579
360290169003001,51.0,0.07585095198085577
360290052021008,67.0,0.07228679432081825
360290011003003,78.0,0.07198179705606404
360290170002002,77.0,0.07090860355401217
360290059005016,51.0,0.06951681107754162
360290034004003,78.0,0.06869802776238505
360290045002000,51.0,0.06857498166301838
360290067011005,67.0,0.06767885094671247
360290066011001,51.0,0.06536218923411526
360290053001012,63.0,0.06454901746897136
360290063022006,51.0,0.06258219878582162
360290001103013,74.0,0.06248441957250286
360290054004001,63.0,0.06203146600498899
360290054004002,62.0,0.060979662920544284
360290063021009,63.0,0.06000132874827981
360290017001005,78.0,0.05866335837063527
360290040021008,62.0,0.05849969906498242
360290040021000,51.0,0.058432934148029005
360290050003005,62.0,0.05753660573220527
360290005001032,72.0,0.055431387533460046
360290001103009,74.0,0.05502104061931436
360290054004000,63.0,0.05335261983611921
360290061002003,67.0,0.050327453944976876
360290170001007,78.0,0.04919669833962652
360290059005019,63.0,0.04878174739575757
360290165001004,74.0,0.04753643195869157
360290038003001,77.0,0.04645129404335182
360290038002004,77.0,0.046391095822152645
360290059005011,51.0,0.04318567539568019
360290005001038,72.0,0.04261658099993849
360290061003004,51.0,0.040826273922479686
360290066011000,51.0,0.03671941735949792
360290036004000,51.0,0.036664662785570436
360290051002000,63.0,0.0359747902443375
360290170001006,78.0,0.035663395878637975
360290059005022,51.0,0.03517570291638214
360290170002000,51.0,0.035052452382163084
360290038003000,77.0,0.03472589961619043
360290019001006,72.0,0.032345150103797106
360290033012007,51.0,0.03194809289852644
360290052011001,63.0,0.03188093326398288
360290035021002,51.0,0.029653183844551304
360290039011017,62.0,0.029410237726203443
360290039011015,77.0,0.028873764177870166
360290061004007,51.0,0.02844940175337244
360290033012001,74.0,0.02550687149917857
360290019001005,72.0,0.024844750111541046
360290049023001,63.0,0.024186716974510823
360290016011000,74.0,0.02288445128813632
360290005001052,72.0,0.02021638315988683
360290034005012,74.0,0.018165907769171513
360290163001011,78.0,0.018016165846860693
360290019002000,78.0,0.01795692935815144
360290053001013,63.0,0.0178690017157649
360290065012008,67.0,0.017721687116724723
360290061001027,66.0,0.017009416902561948
360290019001004,72.0,0.016724094952324287
360290069013006,66.0,0.015008497028590272
360290061001016,66.0,0.014719861380772404
360290059005009,63.0,0.011096205166548965
360290059005010,51.0,0.010771586154406383
360290041001001,78.0,0.010202181594888707
360290031002001,74.0,0.00966826658701112
360290063023001,67.0,0.009059255126944311
360290041001002,78.0,0.007789326046667444
360290052022009,67.0,0.006973647359621617
360290170001010,78.0,0.006969473837306899
360290070001012,51.0,0.005705335009153691
360290031001002,67.0,0.005140650379637175
360290070001011,51.0,0.004876730183768824
360290052014006,51.0,0.004279805475269548
360290031001005,67.0,0.0023460657062277608
360290034005015,74.0,0.0021399641709133055
360290049022005,63.0,0.0020086441777444138
360290034005017,51.0,0.0014874611910972863
360290171001003,63.0,-1.392746838528993e-16
360290059005006,51.0,-2.053322990216785e-16
