GEOID20,District0,District1,District2,District3,District4
360290001103057,4.0,46.0,72.0,94.0,111.0
360290002001000,4.0,49.0,72.0,94.0,120.0
360290002001001,4.0,49.0,72.0,94.0,111.0
360290002001002,4.0,49.0,72.0,94.0,111.0
360290002001003,4.0,49.0,72.0,94.0,120.0
360290002001004,4.0,49.0,72.0,94.0,120.0
360290002001005,4.0,49.0,72.0,94.0,120.0
360290002001006,4.0,49.0,72.0,94.0,120.0
360290002001007,4.0,49.0,72.0,94.0,111.0
360290002001008,4.0,49.0,72.0,94.0,111.0
360290002001009,4.0,49.0,72.0,94.0,120.0
360290002001010,4.0,49.0,72.0,94.0,120.0
360290002001011,4.0,49.0,72.0,94.0,120.0
360290002001012,4.0,49.0,72.0,94.0,120.0
360290002001013,4.0,49.0,72.0,94.0,120.0
360290002002000,4.0,49.0,72.0,94.0,111.0
360290002002001,4.0,49.0,72.0,94.0,111.0
360290002002002,4.0,49.0,72.0,94.0,111.0
360290002002003,4.0,49.0,72.0,94.0,111.0
360290002002004,4.0,49.0,72.0,94.0,111.0
360290002002005,4.0,49.0,72.0,94.0,111.0
360290002003000,4.0,49.0,72.0,94.0,111.0
360290002003001,4.0,49.0,72.0,94.0,111.0
360290002003002,4.0,49.0,72.0,94.0,111.0
360290002003003,4.0,49.0,72.0,94.0,111.0
360290002003004,4.0,49.0,72.0,94.0,111.0
360290002003005,4.0,49.0,72.0,94.0,111.0
360290002004000,4.0,49.0,72.0,94.0,111.0
360290002004001,4.0,49.0,72.0,94.0,111.0
360290002004002,4.0,49.0,72.0,94.0,111.0
360290002004003,4.0,49.0,72.0,94.0,111.0
360290002004004,4.0,49.0,72.0,94.0,111.0
360290002004005,4.0,49.0,72.0,94.0,111.0
360290002004006,4.0,49.0,72.0,94.0,111.0
360290002004007,4.0,49.0,72.0,94.0,111.0
360290002004008,4.0,49.0,72.0,94.0,111.0
360290002004009,4.0,49.0,72.0,94.0,111.0
360290002004010,4.0,49.0,72.0,94.0,111.0
360290005001000,6.0,46.0,74.0,83.0,111.0
360290005001001,6.0,46.0,74.0,83.0,111.0
360290005001002,6.0,46.0,74.0,83.0,111.0
360290005001003,6.0,46.0,74.0,83.0,111.0
360290005001004,6.0,46.0,74.0,83.0,111.0
360290005001005,6.0,46.0,74.0,83.0,111.0
360290005001006,6.0,46.0,74.0,83.0,111.0
360290005001007,6.0,46.0,74.0,83.0,111.0
360290005001008,6.0,46.0,74.0,84.0,111.0
360290005001009,6.0,46.0,74.0,84.0,111.0
360290005001010,6.0,46.0,74.0,84.0,111.0
360290005001011,6.0,46.0,74.0,83.0,111.0
360290005001012,6.0,46.0,74.0,83.0,111.0
360290005001013,6.0,46.0,74.0,83.0,111.0
360290005001014,6.0,46.0,74.0,83.0,111.0
360290005001015,6.0,46.0,74.0,84.0,111.0
360290005001016,6.0,46.0,74.0,83.0,111.0
360290005001017,6.0,46.0,74.0,83.0,111.0
360290005001018,6.0,46.0,74.0,83.0,111.0
360290005001019,6.0,46.0,74.0,83.0,111.0
360290005001020,6.0,46.0,74.0,83.0,111.0
360290005001021,6.0,46.0,74.0,83.0,111.0
360290005001022,6.0,46.0,74.0,83.0,111.0
360290005001023,6.0,46.0,74.0,83.0,111.0
360290005001024,6.0,46.0,74.0,83.0,111.0
360290005001025,6.0,46.0,74.0,83.0,111.0
360290005001026,6.0,46.0,74.0,83.0,111.0
360290005001027,6.0,46.0,74.0,83.0,111.0
360290005001028,6.0,46.0,74.0,83.0,111.0
360290005001032,4.0,46.0,74.0,83.0,111.0
360290005001038,4.0,46.0,74.0,83.0,111.0
360290005001039,4.0,46.0,74.0,83.0,111.0
360290005001040,6.0,46.0,74.0,83.0,111.0
360290005001041,4.0,46.0,74.0,83.0,111.0
360290005001042,6.0,46.0,74.0,83.0,111.0
360290005001043,6.0,46.0,74.0,83.0,111.0
360290005001044,6.0,46.0,74.0,83.0,111.0
360290005001045,6.0,46.0,74.0,83.0,111.0
360290005001046,4.0,46.0,74.0,83.0,111.0
360290005001047,4.0,46.0,72.0,83.0,111.0
360290005001048,4.0,46.0,72.0,83.0,111.0
360290005001049,4.0,46.0,74.0,83.0,111.0
360290005001050,6.0,46.0,74.0,83.0,111.0
360290005001051,6.0,46.0,74.0,83.0,111.0
360290005001052,4.0,46.0,74.0,83.0,111.0
360290005001053,4.0,46.0,74.0,83.0,111.0
360290005001054,6.0,46.0,74.0,83.0,111.0
360290005001055,6.0,46.0,74.0,83.0,111.0
360290005001056,4.0,46.0,72.0,94.0,111.0
360290005001057,4.0,46.0,72.0,94.0,111.0
360290005002000,6.0,46.0,74.0,83.0,111.0
360290005002001,6.0,46.0,74.0,83.0,111.0
360290005002002,6.0,46.0,74.0,83.0,111.0
360290005002003,6.0,46.0,74.0,83.0,111.0
360290005002004,6.0,46.0,74.0,83.0,111.0
360290005002005,6.0,46.0,74.0,83.0,111.0
360290005002006,6.0,46.0,74.0,83.0,111.0
360290005002007,6.0,46.0,74.0,83.0,111.0
360290005002008,6.0,46.0,74.0,83.0,111.0
360290005002009,6.0,46.0,74.0,83.0,111.0
360290005002010,6.0,46.0,74.0,83.0,111.0
360290005002011,6.0,46.0,74.0,83.0,111.0
360290005002012,6.0,46.0,74.0,83.0,111.0
360290005002013,6.0,46.0,74.0,83.0,111.0
360290005002014,6.0,46.0,74.0,83.0,111.0
360290005002015,6.0,46.0,74.0,83.0,111.0
360290005002016,6.0,46.0,74.0,83.0,111.0
360290005002017,6.0,46.0,74.0,83.0,111.0
360290005002018,6.0,46.0,74.0,83.0,111.0
360290005002019,6.0,46.0,74.0,83.0,111.0
360290006001000,4.0,49.0,72.0,94.0,111.0
360290006001001,4.0,49.0,72.0,94.0,111.0
360290006001002,4.0,49.0,72.0,94.0,111.0
360290006001003,4.0,49.0,72.0,94.0,111.0
360290006001004,4.0,49.0,72.0,94.0,111.0
360290006001005,4.0,49.0,72.0,94.0,111.0
360290006002000,4.0,49.0,72.0,94.0,111.0
360290006002001,4.0,49.0,72.0,94.0,111.0
360290006002002,4.0,49.0,72.0,94.0,111.0
360290006002003,4.0,49.0,72.0,94.0,111.0
360290006002004,4.0,49.0,72.0,94.0,111.0
360290006002005,4.0,49.0,72.0,94.0,111.0
360290006003000,4.0,49.0,72.0,94.0,111.0
360290006003001,4.0,49.0,72.0,94.0,111.0
360290006003002,4.0,49.0,72.0,94.0,111.0
360290006003003,4.0,49.0,72.0,94.0,111.0
360290006003004,4.0,49.0,72.0,94.0,111.0
360290006003005,4.0,49.0,72.0,94.0,111.0
360290006004000,4.0,49.0,72.0,94.0,111.0
360290006004001,4.0,49.0,72.0,94.0,111.0
360290006004002,4.0,49.0,72.0,94.0,111.0
360290006004003,4.0,49.0,72.0,94.0,111.0
360290006004004,4.0,49.0,72.0,94.0,111.0
360290006004005,4.0,49.0,72.0,94.0,111.0
360290006004006,4.0,49.0,72.0,94.0,111.0
360290007001000,4.0,49.0,72.0,94.0,120.0
360290007001001,4.0,49.0,72.0,94.0,111.0
360290007001002,4.0,49.0,72.0,94.0,111.0
360290007001003,4.0,49.0,72.0,94.0,111.0
360290007001004,4.0,49.0,72.0,94.0,120.0
360290007001005,4.0,49.0,72.0,94.0,120.0
360290007002000,4.0,49.0,72.0,94.0,111.0
360290007002001,4.0,49.0,72.0,94.0,111.0
360290007002002,4.0,49.0,72.0,94.0,111.0
360290007002003,4.0,49.0,72.0,94.0,111.0
360290007002004,4.0,49.0,72.0,94.0,111.0
360290007002005,4.0,49.0,72.0,94.0,111.0
360290007003000,4.0,49.0,72.0,94.0,111.0
360290007003001,4.0,49.0,72.0,94.0,111.0
360290007003002,4.0,49.0,72.0,94.0,111.0
360290007003003,4.0,49.0,72.0,94.0,111.0
360290007003004,4.0,49.0,72.0,94.0,111.0
360290007003005,4.0,49.0,72.0,94.0,111.0
360290007003006,4.0,49.0,72.0,94.0,111.0
360290007004000,4.0,49.0,72.0,94.0,111.0
360290007004001,4.0,49.0,72.0,94.0,111.0
360290007004002,4.0,49.0,72.0,94.0,111.0
360290007004003,4.0,49.0,72.0,94.0,111.0
360290007004004,4.0,49.0,72.0,94.0,111.0
360290007004005,4.0,49.0,72.0,94.0,111.0
360290007005000,4.0,49.0,72.0,94.0,111.0
360290007005001,4.0,49.0,72.0,94.0,111.0
360290007005002,4.0,49.0,72.0,94.0,111.0
360290007005003,4.0,49.0,72.0,94.0,111.0
360290007005004,4.0,49.0,72.0,94.0,111.0
360290007005005,4.0,49.0,72.0,94.0,111.0
360290007005006,4.0,49.0,72.0,94.0,111.0
360290008001000,4.0,49.0,72.0,94.0,111.0
360290008001001,4.0,49.0,72.0,94.0,111.0
360290008001002,4.0,49.0,72.0,94.0,111.0
360290008001003,4.0,49.0,72.0,94.0,111.0
360290008001004,4.0,49.0,72.0,94.0,111.0
360290008001005,4.0,49.0,72.0,94.0,111.0
360290008001006,4.0,49.0,72.0,94.0,111.0
360290008001007,4.0,49.0,72.0,94.0,111.0
360290008002000,4.0,49.0,72.0,94.0,120.0
360290008002001,4.0,49.0,72.0,94.0,120.0
360290008002002,4.0,49.0,72.0,94.0,120.0
360290008002003,4.0,49.0,72.0,94.0,120.0
360290008002004,4.0,49.0,72.0,94.0,120.0
360290008002005,4.0,49.0,72.0,94.0,111.0
360290008002006,4.0,49.0,72.0,94.0,111.0
360290008002007,4.0,49.0,72.0,94.0,111.0
360290008002008,4.0,49.0,72.0,94.0,111.0
360290008002009,4.0,49.0,72.0,94.0,111.0
360290008002010,4.0,49.0,72.0,94.0,111.0
360290008002011,4.0,49.0,72.0,94.0,111.0
360290008003000,4.0,49.0,72.0,94.0,111.0
360290008003001,4.0,49.0,72.0,94.0,111.0
360290008003002,4.0,49.0,72.0,94.0,111.0
360290008003003,4.0,49.0,72.0,94.0,111.0
360290008003004,4.0,49.0,72.0,94.0,111.0
360290008003005,4.0,49.0,72.0,94.0,111.0
360290008003006,4.0,49.0,72.0,94.0,111.0
360290008003007,4.0,49.0,72.0,94.0,120.0
360290008003008,4.0,49.0,72.0,94.0,111.0
360290008003009,4.0,49.0,72.0,94.0,111.0
360290008003010,4.0,49.0,72.0,94.0,120.0
360290008003011,4.0,49.0,72.0,94.0,111.0
360290008004000,4.0,49.0,72.0,94.0,120.0
360290008004001,4.0,49.0,72.0,94.0,111.0
360290008004002,4.0,49.0,72.0,94.0,111.0
360290008004003,4.0,49.0,72.0,94.0,120.0
360290008004004,4.0,49.0,72.0,94.0,111.0
360290008004005,4.0,49.0,72.0,94.0,111.0
360290009001000,4.0,49.0,72.0,94.0,120.0
360290009001001,4.0,49.0,72.0,94.0,120.0
360290009001002,4.0,49.0,72.0,94.0,120.0
360290009001003,4.0,49.0,72.0,94.0,120.0
360290009001004,4.0,49.0,72.0,94.0,120.0
360290009001005,4.0,49.0,72.0,94.0,120.0
360290009001006,4.0,49.0,72.0,94.0,120.0
360290009002000,4.0,49.0,72.0,94.0,120.0
360290009002001,4.0,49.0,72.0,94.0,120.0
360290009002002,4.0,49.0,72.0,94.0,120.0
360290009002003,4.0,49.0,72.0,94.0,120.0
360290009002004,4.0,49.0,72.0,94.0,120.0
360290009002005,4.0,49.0,72.0,94.0,120.0
360290009002006,4.0,49.0,72.0,94.0,120.0
360290009002007,4.0,49.0,72.0,94.0,120.0
360290009002008,4.0,49.0,72.0,94.0,120.0
360290009002009,4.0,49.0,72.0,94.0,120.0
360290009002010,4.0,49.0,72.0,94.0,120.0
360290009002011,4.0,49.0,72.0,94.0,120.0
360290009003000,4.0,49.0,72.0,94.0,120.0
360290009003001,4.0,49.0,72.0,94.0,120.0
360290009003002,4.0,49.0,72.0,94.0,120.0
360290009003003,4.0,49.0,72.0,94.0,120.0
360290009003004,4.0,49.0,72.0,94.0,120.0
360290009003005,4.0,49.0,72.0,94.0,120.0
360290009003006,4.0,49.0,72.0,94.0,120.0
360290009003007,4.0,49.0,72.0,94.0,120.0
360290009003008,4.0,49.0,72.0,94.0,120.0
360290009003009,4.0,49.0,72.0,94.0,120.0
360290010001000,4.0,50.0,72.0,94.0,120.0
360290010001001,4.0,49.0,72.0,94.0,120.0
360290010001002,4.0,49.0,72.0,94.0,120.0
360290010001003,4.0,49.0,72.0,94.0,120.0
360290010001004,4.0,49.0,72.0,94.0,120.0
360290010001005,4.0,49.0,72.0,94.0,120.0
360290010001006,4.0,49.0,72.0,94.0,120.0
360290010001007,4.0,49.0,72.0,94.0,120.0
360290010001008,4.0,49.0,72.0,94.0,120.0
360290010001009,4.0,49.0,72.0,94.0,120.0
360290010001010,4.0,49.0,72.0,94.0,120.0
360290010001011,4.0,49.0,72.0,94.0,120.0
360290010001012,4.0,49.0,72.0,94.0,120.0
360290010001013,4.0,49.0,72.0,94.0,120.0
360290010001014,4.0,49.0,72.0,94.0,120.0
360290010002000,4.0,49.0,72.0,94.0,120.0
360290010002001,4.0,49.0,72.0,94.0,120.0
360290010002002,4.0,49.0,72.0,94.0,120.0
360290010002003,4.0,49.0,72.0,94.0,120.0
360290010002004,4.0,49.0,72.0,94.0,120.0
360290010003000,4.0,49.0,72.0,94.0,120.0
360290010003001,4.0,49.0,72.0,94.0,120.0
360290010003002,4.0,49.0,72.0,94.0,120.0
360290010003003,4.0,49.0,72.0,94.0,120.0
360290010003004,4.0,49.0,72.0,94.0,120.0
360290010003005,4.0,49.0,72.0,94.0,120.0
360290010003006,4.0,49.0,72.0,94.0,120.0
360290010003007,4.0,49.0,72.0,94.0,120.0
360290010003008,4.0,49.0,72.0,94.0,120.0
360290010003009,4.0,49.0,72.0,94.0,120.0
360290010003010,4.0,49.0,72.0,94.0,120.0
360290010004000,4.0,49.0,72.0,94.0,120.0
360290010004001,4.0,49.0,72.0,94.0,120.0
360290010004002,4.0,49.0,72.0,94.0,120.0
360290010004003,4.0,49.0,72.0,94.0,120.0
360290010004004,4.0,49.0,72.0,94.0,120.0
360290010004005,4.0,49.0,72.0,94.0,120.0
360290010004006,4.0,49.0,72.0,94.0,120.0
360290010004007,4.0,49.0,72.0,94.0,120.0
360290010004008,4.0,49.0,72.0,94.0,120.0
360290010005000,4.0,50.0,72.0,94.0,120.0
360290010005001,4.0,50.0,72.0,94.0,120.0
360290010005002,4.0,50.0,72.0,94.0,120.0
360290010005003,4.0,49.0,72.0,94.0,120.0
360290010005004,4.0,49.0,72.0,94.0,120.0
360290010005005,4.0,49.0,72.0,94.0,120.0
360290010005006,4.0,49.0,72.0,94.0,120.0
360290010005007,4.0,49.0,72.0,94.0,120.0
360290010005008,4.0,49.0,72.0,94.0,120.0
360290010005009,4.0,49.0,72.0,94.0,120.0
360290010005010,4.0,50.0,72.0,94.0,120.0
360290010005011,4.0,50.0,72.0,94.0,120.0
360290011001000,4.0,50.0,72.0,93.0,120.0
360290011001001,4.0,50.0,72.0,93.0,120.0
360290011001002,4.0,50.0,72.0,94.0,120.0
360290011001003,4.0,50.0,72.0,94.0,120.0
360290011001004,4.0,50.0,72.0,94.0,120.0
360290011001005,4.0,50.0,72.0,93.0,120.0
360290011001006,4.0,50.0,72.0,93.0,120.0
360290011001007,4.0,50.0,72.0,93.0,120.0
360290011001008,4.0,49.0,72.0,94.0,120.0
360290011001009,4.0,49.0,72.0,94.0,120.0
360290011001010,4.0,50.0,72.0,94.0,120.0
360290011002000,4.0,50.0,72.0,94.0,120.0
360290011002001,4.0,50.0,72.0,94.0,120.0
360290011002002,4.0,50.0,72.0,93.0,120.0
360290011002003,4.0,50.0,72.0,93.0,120.0
360290011002004,4.0,50.0,72.0,94.0,120.0
360290011002005,4.0,50.0,72.0,94.0,120.0
360290011003000,5.0,50.0,72.0,93.0,120.0
360290011003001,4.0,50.0,72.0,94.0,120.0
360290011003002,4.0,50.0,72.0,94.0,120.0
360290011003003,5.0,50.0,72.0,93.0,120.0
360290011003004,5.0,50.0,72.0,93.0,120.0
360290011003005,5.0,50.0,72.0,94.0,120.0
360290011003006,5.0,50.0,72.0,94.0,120.0
360290011003007,5.0,50.0,72.0,94.0,120.0
360290011003008,5.0,50.0,72.0,94.0,120.0
360290011003009,4.0,50.0,72.0,94.0,120.0
360290011003010,4.0,50.0,72.0,94.0,120.0
360290011003011,4.0,50.0,72.0,94.0,120.0
360290011003012,4.0,50.0,72.0,94.0,120.0
360290011003013,4.0,50.0,72.0,94.0,120.0
360290011003014,4.0,50.0,72.0,94.0,120.0
360290011003015,4.0,50.0,72.0,94.0,120.0
360290011003016,4.0,50.0,72.0,94.0,120.0
360290014031000,6.0,45.0,74.0,84.0,111.0
360290014031001,6.0,45.0,74.0,84.0,111.0
360290014031002,6.0,45.0,74.0,84.0,111.0
360290014031003,6.0,46.0,74.0,83.0,111.0
360290014031004,6.0,46.0,74.0,84.0,111.0
360290014031005,6.0,45.0,74.0,84.0,111.0
360290014031006,6.0,45.0,74.0,84.0,111.0
360290014031007,6.0,46.0,74.0,84.0,111.0
360290014032000,6.0,46.0,74.0,83.0,111.0
360290014032001,6.0,46.0,74.0,83.0,111.0
360290014032002,6.0,46.0,74.0,83.0,111.0
360290014032003,6.0,46.0,74.0,83.0,111.0
360290014032004,6.0,46.0,74.0,83.0,111.0
360290014032005,6.0,46.0,74.0,83.0,111.0
360290014032006,6.0,46.0,74.0,83.0,111.0
360290014032007,6.0,46.0,74.0,83.0,111.0
360290014032008,6.0,46.0,74.0,83.0,111.0
360290014032009,6.0,46.0,74.0,83.0,111.0
360290014032010,6.0,46.0,74.0,83.0,111.0
360290014032011,6.0,46.0,74.0,83.0,111.0
360290014032012,6.0,46.0,74.0,83.0,111.0
360290014041000,6.0,45.0,74.0,84.0,111.0
360290014041001,6.0,45.0,74.0,83.0,111.0
360290014041002,6.0,45.0,74.0,84.0,111.0
360290014041003,6.0,45.0,74.0,84.0,111.0
360290014042000,6.0,45.0,74.0,83.0,111.0
360290014042001,6.0,45.0,74.0,83.0,111.0
360290014042002,6.0,45.0,74.0,83.0,111.0
360290014042003,6.0,45.0,74.0,83.0,111.0
360290014042004,6.0,45.0,74.0,83.0,111.0
360290014042005,6.0,45.0,74.0,83.0,111.0
360290014042006,6.0,45.0,74.0,83.0,111.0
360290014042007,6.0,46.0,74.0,83.0,111.0
360290014042008,6.0,46.0,74.0,83.0,111.0
360290014042009,6.0,46.0,74.0,83.0,111.0
360290014042010,6.0,46.0,74.0,83.0,111.0
360290014042011,6.0,46.0,74.0,83.0,111.0
360290014042012,6.0,45.0,74.0,83.0,111.0
360290014042013,6.0,45.0,74.0,83.0,111.0
360290014042014,6.0,45.0,74.0,83.0,111.0
360290015001000,6.0,45.0,74.0,84.0,120.0
360290015001001,6.0,45.0,74.0,84.0,120.0
360290015001002,6.0,45.0,74.0,84.0,120.0
360290015001003,6.0,45.0,74.0,84.0,111.0
360290015001004,6.0,45.0,74.0,84.0,120.0
360290015001005,6.0,45.0,74.0,84.0,120.0
360290015001006,6.0,45.0,74.0,84.0,111.0
360290015001007,6.0,45.0,74.0,84.0,111.0
360290015001008,6.0,45.0,74.0,84.0,111.0
360290015001009,6.0,45.0,74.0,84.0,111.0
360290015001010,6.0,45.0,74.0,84.0,111.0
360290015001011,6.0,45.0,74.0,84.0,111.0
360290015001012,6.0,45.0,74.0,84.0,111.0
360290015001013,6.0,45.0,74.0,84.0,111.0
360290015001014,6.0,45.0,74.0,84.0,111.0
360290015001015,6.0,45.0,74.0,84.0,111.0
360290015001016,6.0,45.0,74.0,84.0,111.0
360290015001017,6.0,45.0,74.0,84.0,111.0
360290015001018,6.0,45.0,74.0,84.0,111.0
360290015001019,6.0,45.0,74.0,84.0,111.0
360290015001020,6.0,45.0,74.0,84.0,111.0
360290015001021,6.0,45.0,74.0,84.0,111.0
360290015001022,6.0,45.0,74.0,84.0,111.0
360290015001023,6.0,45.0,74.0,84.0,111.0
360290015001024,6.0,45.0,74.0,84.0,111.0
360290015001025,6.0,45.0,74.0,84.0,111.0
360290015001026,6.0,45.0,74.0,84.0,111.0
360290015001027,6.0,45.0,74.0,84.0,111.0
360290015001028,6.0,45.0,74.0,84.0,111.0
360290015001029,6.0,45.0,74.0,84.0,111.0
360290015001030,6.0,45.0,74.0,84.0,111.0
360290015001031,6.0,45.0,74.0,84.0,111.0
360290015002000,6.0,45.0,74.0,84.0,121.0
360290015002001,6.0,45.0,74.0,84.0,120.0
360290015002002,6.0,45.0,74.0,84.0,120.0
360290015002003,6.0,45.0,74.0,84.0,120.0
360290015002004,6.0,45.0,74.0,84.0,111.0
360290015002005,6.0,45.0,74.0,84.0,111.0
360290015002006,6.0,45.0,74.0,84.0,111.0
360290015002007,6.0,45.0,74.0,84.0,111.0
360290015002008,6.0,45.0,74.0,84.0,111.0
360290015002009,6.0,45.0,74.0,84.0,111.0
360290015002010,6.0,45.0,74.0,84.0,111.0
360290015002011,6.0,45.0,74.0,84.0,120.0
360290015002012,6.0,45.0,74.0,84.0,120.0
360290015002013,6.0,45.0,74.0,84.0,120.0
360290015002014,6.0,45.0,74.0,84.0,120.0
360290015002015,6.0,45.0,74.0,84.0,111.0
360290015003000,6.0,45.0,74.0,84.0,111.0
360290015003001,6.0,45.0,74.0,84.0,111.0
360290015003002,6.0,45.0,74.0,84.0,111.0
360290015003003,6.0,45.0,74.0,84.0,111.0
360290015003004,6.0,45.0,74.0,84.0,111.0
360290015003005,6.0,45.0,74.0,84.0,111.0
360290015003006,6.0,45.0,74.0,84.0,111.0
360290015003007,6.0,45.0,74.0,84.0,111.0
360290015003008,6.0,45.0,74.0,84.0,111.0
360290015003009,6.0,45.0,74.0,84.0,111.0
360290015003010,6.0,45.0,74.0,84.0,111.0
360290015003011,6.0,45.0,74.0,84.0,111.0
360290015003012,6.0,45.0,74.0,84.0,111.0
360290015003013,6.0,45.0,74.0,84.0,111.0
360290016011000,5.0,50.0,78.0,84.0,120.0
360290016011001,5.0,50.0,78.0,84.0,121.0
360290016011002,5.0,45.0,74.0,84.0,121.0
360290016011003,5.0,45.0,74.0,84.0,121.0
360290016011004,5.0,45.0,74.0,84.0,121.0
360290016011005,5.0,45.0,74.0,84.0,121.0
360290016011006,5.0,45.0,74.0,84.0,121.0
360290016011007,5.0,45.0,74.0,84.0,121.0
360290016011008,5.0,45.0,74.0,84.0,121.0
360290016011009,5.0,45.0,74.0,84.0,121.0
360290016011010,5.0,45.0,74.0,84.0,121.0
360290016011011,5.0,45.0,74.0,84.0,121.0
360290016011012,5.0,45.0,74.0,84.0,121.0
360290016011013,5.0,45.0,74.0,84.0,121.0
360290016011014,5.0,45.0,74.0,84.0,121.0
360290016011015,5.0,45.0,74.0,84.0,121.0
360290016011016,5.0,45.0,78.0,84.0,121.0
360290016011017,5.0,45.0,78.0,84.0,121.0
360290016011018,5.0,45.0,78.0,84.0,121.0
360290016011019,5.0,45.0,78.0,84.0,121.0
360290016011020,5.0,45.0,78.0,84.0,121.0
360290016011021,5.0,45.0,78.0,84.0,121.0
360290016011022,5.0,45.0,74.0,84.0,121.0
360290016021000,5.0,45.0,74.0,84.0,121.0
360290016021001,5.0,45.0,74.0,84.0,121.0
360290016021002,5.0,45.0,74.0,84.0,121.0
360290016021003,5.0,45.0,74.0,84.0,121.0
360290016021004,5.0,45.0,74.0,84.0,121.0
360290016021005,5.0,45.0,74.0,84.0,121.0
360290016021006,6.0,45.0,74.0,84.0,121.0
360290016021007,6.0,45.0,74.0,84.0,121.0
360290016021008,6.0,45.0,74.0,84.0,121.0
360290016021009,6.0,45.0,74.0,84.0,120.0
360290016021010,6.0,45.0,74.0,84.0,120.0
360290016021011,6.0,45.0,74.0,84.0,120.0
360290016021012,6.0,45.0,74.0,84.0,121.0
360290016021013,6.0,45.0,74.0,84.0,121.0
360290016021014,5.0,45.0,74.0,84.0,121.0
360290016021015,5.0,45.0,74.0,84.0,121.0
360290016021016,5.0,45.0,74.0,84.0,121.0
360290016021017,5.0,45.0,74.0,84.0,121.0
360290016021018,5.0,45.0,74.0,84.0,121.0
360290016021019,5.0,45.0,74.0,84.0,121.0
360290016021020,6.0,45.0,74.0,84.0,120.0
360290016021021,6.0,45.0,74.0,84.0,120.0
360290016021022,6.0,45.0,74.0,84.0,120.0
360290016021023,6.0,45.0,74.0,84.0,120.0
360290016021024,6.0,45.0,74.0,84.0,120.0
360290016021025,5.0,45.0,74.0,84.0,121.0
360290016021026,5.0,45.0,74.0,84.0,121.0
