GEOID20,District0,District1,District2,District3,District4
360290005001023,16.0,59.0,64.0,119.0,145.0
360290005001024,16.0,59.0,64.0,88.0,145.0
360290005001025,16.0,59.0,64.0,88.0,145.0
360290005001026,16.0,59.0,64.0,88.0,156.0
360290005001027,16.0,59.0,64.0,119.0,156.0
360290005001028,16.0,59.0,64.0,119.0,156.0
360290005001032,16.0,59.0,64.0,119.0,156.0
360290005001038,16.0,59.0,64.0,119.0,145.0
360290005001039,16.0,59.0,64.0,119.0,156.0
360290005001040,16.0,59.0,64.0,119.0,156.0
360290005001041,16.0,59.0,64.0,119.0,156.0
360290005001042,16.0,59.0,64.0,119.0,156.0
360290005001043,16.0,59.0,64.0,119.0,156.0
360290005001044,16.0,59.0,64.0,119.0,145.0
360290005001045,16.0,59.0,64.0,119.0,145.0
360290005001046,16.0,59.0,64.0,119.0,145.0
360290005001047,16.0,59.0,64.0,119.0,145.0
360290005001048,16.0,59.0,64.0,119.0,145.0
360290005001049,16.0,59.0,64.0,119.0,145.0
360290005001050,16.0,59.0,64.0,88.0,145.0
360290005001051,16.0,59.0,64.0,119.0,145.0
360290005001052,16.0,59.0,64.0,119.0,145.0
360290005001053,16.0,59.0,64.0,119.0,145.0
360290005001054,16.0,59.0,64.0,88.0,145.0
360290005001055,16.0,59.0,64.0,88.0,145.0
360290005001056,10.0,59.0,78.0,119.0,145.0
360290005001057,10.0,59.0,87.0,119.0,145.0
360290005002000,16.0,59.0,64.0,119.0,145.0
360290005002001,16.0,59.0,64.0,119.0,145.0
360290005002002,16.0,59.0,64.0,119.0,145.0
360290005002003,16.0,59.0,64.0,119.0,145.0
360290005002004,16.0,59.0,64.0,119.0,145.0
360290005002005,16.0,59.0,64.0,88.0,145.0
360290005002006,16.0,59.0,64.0,88.0,145.0
360290005002007,16.0,59.0,64.0,119.0,145.0
360290005002008,16.0,59.0,64.0,119.0,145.0
360290005002009,16.0,59.0,64.0,119.0,145.0
360290005002010,16.0,59.0,64.0,119.0,145.0
360290005002011,16.0,59.0,64.0,119.0,145.0
360290005002012,16.0,59.0,64.0,119.0,145.0
360290005002013,16.0,59.0,64.0,119.0,145.0
360290005002014,16.0,59.0,64.0,119.0,145.0
360290005002015,16.0,59.0,64.0,119.0,145.0
360290005002016,16.0,59.0,64.0,119.0,145.0
360290005002017,16.0,59.0,64.0,119.0,145.0
360290005002018,16.0,59.0,64.0,119.0,145.0
360290005002019,16.0,59.0,64.0,119.0,145.0
360290006001000,10.0,55.0,87.0,106.0,145.0
360290006001001,10.0,55.0,87.0,106.0,145.0
360290006001002,10.0,55.0,87.0,106.0,145.0
360290006001003,10.0,55.0,87.0,106.0,145.0
360290006001004,10.0,55.0,87.0,106.0,145.0
360290006001005,10.0,55.0,87.0,106.0,145.0
360290006002000,10.0,55.0,87.0,106.0,145.0
360290006002001,10.0,55.0,87.0,106.0,145.0
360290006002002,10.0,55.0,87.0,106.0,145.0
360290006002003,10.0,55.0,87.0,106.0,145.0
360290006002004,10.0,55.0,87.0,106.0,145.0
360290006002005,10.0,55.0,87.0,106.0,145.0
360290006003000,10.0,55.0,87.0,106.0,145.0
360290006003001,10.0,55.0,87.0,106.0,145.0
360290006003002,10.0,55.0,87.0,106.0,145.0
360290006003003,10.0,55.0,87.0,106.0,145.0
360290006003004,10.0,55.0,87.0,106.0,145.0
360290006003005,10.0,55.0,87.0,106.0,145.0
360290006004000,10.0,55.0,87.0,106.0,145.0
360290006004001,10.0,55.0,87.0,106.0,145.0
360290006004002,10.0,55.0,87.0,106.0,145.0
360290006004003,10.0,55.0,87.0,106.0,145.0
360290006004004,10.0,55.0,87.0,106.0,145.0
360290006004005,10.0,55.0,87.0,106.0,145.0
360290006004006,10.0,55.0,87.0,106.0,145.0
360290007001000,1.0,55.0,87.0,106.0,146.0
360290007001001,1.0,55.0,87.0,106.0,145.0
360290007001002,1.0,55.0,87.0,106.0,145.0
360290007001003,1.0,55.0,87.0,106.0,145.0
360290007001004,1.0,55.0,87.0,106.0,146.0
360290007001005,1.0,55.0,87.0,106.0,146.0
360290007002000,1.0,55.0,87.0,106.0,145.0
360290007002001,1.0,55.0,87.0,106.0,145.0
360290007002002,1.0,55.0,87.0,106.0,145.0
360290007002003,1.0,55.0,87.0,106.0,145.0
360290007002004,1.0,55.0,87.0,106.0,145.0
360290007002005,10.0,55.0,87.0,106.0,145.0
360290007003000,10.0,55.0,87.0,106.0,145.0
360290007003001,10.0,55.0,87.0,106.0,145.0
360290007003002,10.0,55.0,87.0,106.0,145.0
360290007003003,10.0,55.0,87.0,106.0,145.0
360290007003004,10.0,55.0,87.0,106.0,145.0
360290007003005,10.0,55.0,87.0,106.0,145.0
360290007003006,10.0,55.0,87.0,106.0,145.0
360290007004000,10.0,55.0,87.0,106.0,145.0
360290007004001,10.0,55.0,87.0,106.0,145.0
360290007004002,10.0,55.0,87.0,106.0,145.0
360290007004003,10.0,55.0,87.0,106.0,145.0
360290007004004,10.0,55.0,87.0,106.0,145.0
360290007004005,10.0,55.0,87.0,106.0,145.0
360290007005000,1.0,55.0,87.0,106.0,145.0
360290007005001,10.0,55.0,87.0,106.0,145.0
360290007005002,1.0,55.0,87.0,106.0,145.0
360290007005003,1.0,55.0,87.0,106.0,145.0
360290007005004,10.0,55.0,87.0,106.0,145.0
360290007005005,1.0,55.0,87.0,106.0,145.0
360290007005006,1.0,55.0,87.0,106.0,145.0
360290008001000,10.0,55.0,87.0,106.0,145.0
360290008001001,10.0,55.0,87.0,106.0,145.0
360290008001002,10.0,55.0,87.0,106.0,145.0
360290008001003,10.0,55.0,87.0,106.0,145.0
360290008001004,10.0,55.0,87.0,106.0,145.0
360290008001005,10.0,55.0,87.0,106.0,145.0
360290008001006,1.0,55.0,87.0,106.0,145.0
360290008001007,10.0,55.0,87.0,106.0,145.0
360290008002000,1.0,55.0,87.0,106.0,146.0
360290008002001,1.0,55.0,87.0,106.0,145.0
360290008002002,1.0,55.0,87.0,106.0,145.0
360290008002003,1.0,55.0,87.0,107.0,146.0
360290008002004,1.0,55.0,87.0,107.0,145.0
360290008002005,1.0,55.0,87.0,107.0,145.0
360290008002006,1.0,55.0,87.0,106.0,145.0
360290008002007,1.0,55.0,87.0,106.0,145.0
360290008002008,1.0,55.0,87.0,106.0,145.0
360290008002009,1.0,55.0,87.0,106.0,145.0
360290008002010,1.0,55.0,87.0,106.0,145.0
360290008002011,1.0,55.0,87.0,106.0,145.0
360290008003000,1.0,55.0,87.0,107.0,145.0
360290008003001,1.0,55.0,87.0,107.0,145.0
360290008003002,1.0,55.0,87.0,106.0,145.0
360290008003003,1.0,55.0,87.0,106.0,145.0
360290008003004,1.0,55.0,87.0,106.0,145.0
360290008003005,1.0,55.0,87.0,106.0,145.0
360290008003006,1.0,55.0,87.0,106.0,145.0
360290008003007,1.0,55.0,87.0,106.0,146.0
360290008003008,1.0,55.0,87.0,106.0,145.0
360290008003009,1.0,55.0,87.0,106.0,145.0
360290008003010,1.0,55.0,87.0,106.0,146.0
360290008003011,1.0,55.0,87.0,106.0,145.0
360290008004000,1.0,55.0,87.0,106.0,146.0
360290008004001,1.0,55.0,87.0,106.0,145.0
360290008004002,1.0,55.0,87.0,106.0,145.0
360290008004003,1.0,55.0,87.0,106.0,145.0
360290008004004,1.0,55.0,87.0,106.0,145.0
360290008004005,10.0,55.0,87.0,106.0,145.0
360290009001000,1.0,55.0,87.0,107.0,146.0
360290009001001,1.0,55.0,87.0,107.0,146.0
360290009001002,1.0,55.0,87.0,107.0,146.0
360290009001003,1.0,55.0,87.0,107.0,146.0
360290009001004,1.0,55.0,87.0,107.0,146.0
360290009001005,1.0,55.0,87.0,107.0,146.0
360290009001006,1.0,55.0,87.0,107.0,146.0
360290009002000,1.0,55.0,87.0,107.0,146.0
360290009002001,1.0,55.0,87.0,107.0,146.0
360290009002002,1.0,55.0,87.0,107.0,146.0
360290009002003,1.0,55.0,87.0,107.0,146.0
360290009002004,1.0,55.0,87.0,107.0,146.0
360290009002005,1.0,55.0,87.0,107.0,146.0
360290009002006,1.0,55.0,87.0,107.0,146.0
360290009002007,1.0,55.0,87.0,107.0,146.0
360290009002008,1.0,55.0,87.0,107.0,146.0
360290009002009,1.0,55.0,87.0,107.0,146.0
360290009002010,1.0,55.0,87.0,107.0,146.0
360290009002011,1.0,55.0,87.0,106.0,146.0
360290009003000,1.0,55.0,87.0,107.0,146.0
360290009003001,1.0,55.0,87.0,106.0,146.0
360290009003002,1.0,55.0,87.0,106.0,146.0
360290009003003,1.0,55.0,87.0,106.0,146.0
360290009003004,1.0,55.0,87.0,106.0,146.0
360290009003005,1.0,55.0,87.0,106.0,146.0
360290009003006,1.0,55.0,87.0,106.0,146.0
360290009003007,1.0,55.0,87.0,106.0,146.0
360290009003008,1.0,55.0,87.0,106.0,145.0
360290009003009,1.0,55.0,87.0,107.0,146.0
360290010001000,1.0,55.0,87.0,106.0,146.0
360290010001001,1.0,55.0,87.0,106.0,146.0
360290010001002,1.0,55.0,87.0,106.0,146.0
360290010001003,1.0,55.0,87.0,106.0,146.0
360290010001004,1.0,55.0,87.0,106.0,146.0
360290010001005,1.0,55.0,87.0,106.0,146.0
360290010001006,1.0,55.0,87.0,106.0,146.0
360290010001007,1.0,55.0,87.0,106.0,146.0
360290010001008,1.0,55.0,87.0,106.0,146.0
360290010001009,1.0,55.0,87.0,106.0,146.0
360290010001010,1.0,55.0,87.0,106.0,146.0
360290010001011,1.0,55.0,87.0,106.0,146.0
360290010001012,1.0,55.0,87.0,106.0,146.0
360290010001013,1.0,55.0,87.0,106.0,146.0
360290010001014,1.0,55.0,87.0,106.0,146.0
360290010002000,1.0,55.0,87.0,106.0,146.0
360290010002001,1.0,55.0,87.0,106.0,146.0
360290010002002,1.0,55.0,87.0,106.0,146.0
360290010002003,1.0,55.0,87.0,106.0,146.0
360290010002004,1.0,55.0,87.0,106.0,146.0
360290010003000,1.0,55.0,87.0,106.0,146.0
360290010003001,1.0,55.0,87.0,106.0,146.0
360290010003002,1.0,55.0,87.0,106.0,146.0
360290010003003,1.0,55.0,87.0,106.0,146.0
360290010003004,1.0,55.0,87.0,106.0,146.0
360290010003005,1.0,55.0,87.0,106.0,146.0
360290010003006,1.0,55.0,87.0,106.0,146.0
360290010003007,1.0,55.0,87.0,107.0,146.0
360290010003008,1.0,55.0,87.0,106.0,146.0
360290010003009,1.0,55.0,87.0,106.0,146.0
360290010003010,1.0,55.0,87.0,106.0,146.0
360290010004000,1.0,55.0,87.0,107.0,146.0
360290010004001,1.0,55.0,87.0,107.0,146.0
360290010004002,1.0,55.0,87.0,107.0,146.0
360290010004003,1.0,55.0,87.0,107.0,146.0
360290010004004,1.0,55.0,87.0,107.0,146.0
360290010004005,1.0,55.0,87.0,107.0,146.0
360290010004006,1.0,55.0,87.0,107.0,146.0
360290010004007,1.0,55.0,87.0,107.0,146.0
360290010004008,1.0,55.0,87.0,107.0,146.0
360290010005000,1.0,55.0,87.0,106.0,146.0
360290010005001,1.0,55.0,87.0,106.0,146.0
360290010005002,1.0,55.0,87.0,106.0,146.0
360290010005003,1.0,55.0,87.0,106.0,146.0
360290010005004,1.0,55.0,87.0,107.0,146.0
360290010005005,1.0,55.0,87.0,106.0,146.0
360290010005006,1.0,55.0,87.0,106.0,146.0
360290010005007,1.0,55.0,87.0,106.0,146.0
360290010005008,1.0,55.0,87.0,106.0,146.0
360290010005009,1.0,55.0,87.0,106.0,146.0
360290010005010,1.0,55.0,87.0,106.0,146.0
360290010005011,1.0,55.0,87.0,106.0,146.0
360290011001000,1.0,59.0,87.0,106.0,146.0
360290011001001,1.0,59.0,87.0,106.0,146.0
360290011001002,1.0,59.0,87.0,106.0,146.0
360290011001003,1.0,55.0,87.0,106.0,146.0
360290011001004,1.0,55.0,87.0,107.0,146.0
360290011001005,1.0,59.0,87.0,106.0,146.0
360290011001006,1.0,59.0,87.0,106.0,146.0
360290011001007,1.0,59.0,87.0,106.0,146.0
360290011001008,1.0,55.0,87.0,107.0,146.0
360290011001009,1.0,55.0,87.0,107.0,146.0
360290011001010,1.0,55.0,87.0,107.0,146.0
360290011002000,1.0,59.0,87.0,107.0,146.0
360290011002001,1.0,59.0,87.0,107.0,146.0
360290011002002,1.0,59.0,87.0,107.0,146.0
360290011002003,1.0,59.0,87.0,107.0,146.0
360290011002004,1.0,59.0,87.0,107.0,146.0
360290011002005,1.0,59.0,87.0,107.0,146.0
360290011003000,1.0,59.0,87.0,107.0,146.0
360290011003001,1.0,59.0,87.0,107.0,146.0
360290011003002,1.0,59.0,87.0,107.0,146.0
360290011003003,1.0,59.0,87.0,107.0,146.0
360290011003004,1.0,59.0,87.0,107.0,146.0
360290011003005,1.0,59.0,87.0,107.0,146.0
360290011003006,1.0,59.0,87.0,107.0,146.0
360290011003007,1.0,59.0,87.0,107.0,146.0
360290011003008,1.0,59.0,87.0,107.0,146.0
360290011003009,1.0,59.0,87.0,107.0,146.0
360290011003010,1.0,59.0,87.0,107.0,146.0
360290011003011,1.0,59.0,87.0,107.0,146.0
360290011003012,1.0,59.0,87.0,107.0,146.0
360290011003013,1.0,59.0,87.0,107.0,146.0
360290011003014,1.0,59.0,87.0,107.0,146.0
360290011003015,1.0,59.0,87.0,106.0,146.0
360290011003016,1.0,59.0,87.0,107.0,146.0
360290014031000,16.0,59.0,77.0,105.0,145.0
360290014031001,16.0,59.0,64.0,119.0,145.0
360290014031002,16.0,59.0,64.0,88.0,145.0
360290014031003,16.0,59.0,64.0,119.0,145.0
360290014031004,16.0,59.0,64.0,119.0,145.0
360290014031005,16.0,59.0,64.0,119.0,145.0
360290014031006,16.0,59.0,64.0,119.0,145.0
360290014031007,16.0,59.0,64.0,119.0,145.0
360290014032000,16.0,59.0,64.0,88.0,145.0
360290014032001,16.0,59.0,64.0,88.0,156.0
360290014032002,16.0,59.0,64.0,88.0,156.0
360290014032003,16.0,44.0,64.0,88.0,156.0
360290014032004,16.0,44.0,64.0,88.0,156.0
360290014032005,16.0,59.0,64.0,88.0,145.0
360290014032006,16.0,59.0,64.0,88.0,145.0
360290014032007,16.0,59.0,64.0,88.0,156.0
360290014032008,16.0,59.0,64.0,88.0,156.0
360290014032009,16.0,59.0,64.0,88.0,156.0
360290014032010,16.0,59.0,64.0,88.0,156.0
360290014032011,16.0,59.0,64.0,88.0,156.0
360290014032012,16.0,59.0,64.0,88.0,156.0
360290014041000,16.0,59.0,77.0,105.0,145.0
360290014041001,16.0,59.0,64.0,105.0,145.0
360290014041002,16.0,59.0,64.0,88.0,145.0
360290014041003,16.0,59.0,77.0,105.0,145.0
360290014042000,16.0,59.0,64.0,105.0,145.0
360290014042001,16.0,59.0,64.0,105.0,145.0
360290014042002,16.0,59.0,64.0,105.0,145.0
360290014042003,16.0,59.0,64.0,105.0,156.0
360290014042004,16.0,59.0,64.0,88.0,156.0
360290014042005,16.0,59.0,64.0,88.0,156.0
360290014042006,16.0,59.0,64.0,88.0,156.0
360290014042007,16.0,59.0,64.0,88.0,156.0
360290014042008,16.0,59.0,64.0,88.0,156.0
360290014042009,16.0,59.0,64.0,88.0,156.0
360290014042010,16.0,44.0,64.0,88.0,156.0
360290014042011,16.0,44.0,64.0,88.0,156.0
360290014042012,16.0,59.0,64.0,105.0,145.0
360290014042013,16.0,59.0,64.0,105.0,145.0
360290014042014,16.0,59.0,64.0,105.0,145.0
360290015001000,16.0,59.0,78.0,105.0,145.0
360290015001001,16.0,59.0,78.0,105.0,145.0
360290015001002,16.0,59.0,78.0,105.0,145.0
360290015001003,16.0,59.0,78.0,105.0,145.0
360290015001004,16.0,59.0,78.0,105.0,145.0
360290015001005,16.0,59.0,78.0,105.0,145.0
360290015001006,16.0,59.0,78.0,105.0,145.0
360290015001007,16.0,59.0,78.0,105.0,145.0
360290015001008,16.0,59.0,78.0,105.0,145.0
360290015001009,16.0,59.0,77.0,105.0,145.0
360290015001010,16.0,59.0,77.0,105.0,145.0
360290015001011,16.0,59.0,77.0,105.0,145.0
360290015001012,16.0,59.0,77.0,105.0,145.0
360290015001013,16.0,59.0,78.0,105.0,145.0
360290015001014,16.0,59.0,78.0,105.0,145.0
360290015001015,16.0,59.0,78.0,105.0,145.0
360290015001016,16.0,59.0,78.0,105.0,145.0
360290015001017,16.0,59.0,78.0,105.0,145.0
360290015001018,16.0,59.0,78.0,105.0,145.0
360290015001019,16.0,59.0,78.0,105.0,145.0
360290015001020,16.0,59.0,78.0,105.0,145.0
360290015001021,16.0,59.0,78.0,105.0,145.0
360290015001022,16.0,59.0,78.0,105.0,145.0
360290015001023,16.0,59.0,78.0,105.0,145.0
360290015001024,16.0,59.0,78.0,105.0,145.0
360290015001025,16.0,59.0,78.0,105.0,145.0
360290015001026,16.0,59.0,78.0,105.0,145.0
360290015001027,16.0,59.0,78.0,105.0,145.0
360290015001028,16.0,59.0,78.0,105.0,145.0
360290015001029,16.0,59.0,78.0,105.0,145.0
360290015001030,16.0,59.0,78.0,105.0,145.0
360290015001031,16.0,59.0,78.0,105.0,145.0
360290015002000,16.0,59.0,78.0,105.0,145.0
360290015002001,16.0,59.0,78.0,105.0,145.0
360290015002002,16.0,59.0,78.0,105.0,145.0
360290015002003,16.0,59.0,77.0,105.0,145.0
360290015002004,16.0,59.0,77.0,105.0,145.0
360290015002005,16.0,59.0,77.0,105.0,145.0
360290015002006,16.0,59.0,77.0,105.0,145.0
360290015002007,16.0,59.0,77.0,105.0,145.0
360290015002008,16.0,59.0,77.0,105.0,145.0
360290015002009,16.0,59.0,77.0,105.0,145.0
360290015002010,16.0,59.0,77.0,105.0,145.0
360290015002011,16.0,59.0,78.0,105.0,145.0
360290015002012,16.0,59.0,78.0,105.0,145.0
360290015002013,16.0,59.0,78.0,105.0,145.0
360290015002014,16.0,59.0,77.0,105.0,145.0
360290015002015,16.0,59.0,77.0,105.0,145.0
360290015003000,16.0,59.0,77.0,105.0,145.0
360290015003001,16.0,59.0,77.0,105.0,145.0
360290015003002,16.0,59.0,77.0,105.0,145.0
360290015003003,16.0,59.0,77.0,105.0,145.0
360290015003004,16.0,59.0,77.0,105.0,145.0
360290015003005,16.0,59.0,77.0,105.0,145.0
360290015003006,16.0,59.0,77.0,105.0,145.0
360290015003007,16.0,59.0,77.0,105.0,145.0
360290015003008,16.0,59.0,77.0,105.0,145.0
360290015003009,16.0,59.0,77.0,105.0,145.0
360290015003010,16.0,59.0,78.0,105.0,145.0
360290015003011,16.0,59.0,78.0,105.0,145.0
360290015003012,16.0,59.0,77.0,105.0,145.0
360290015003013,16.0,59.0,77.0,105.0,145.0
360290016011000,10.0,58.0,78.0,105.0,128.0
360290016011001,10.0,43.0,78.0,105.0,128.0
360290016011002,10.0,43.0,78.0,105.0,128.0
360290016011003,10.0,43.0,78.0,105.0,146.0
360290016011004,10.0,43.0,78.0,105.0,128.0
360290016011005,10.0,43.0,78.0,105.0,128.0
360290016011006,10.0,43.0,78.0,105.0,128.0
360290016011007,10.0,43.0,78.0,105.0,128.0
360290016011008,10.0,43.0,78.0,105.0,128.0
360290016011009,10.0,43.0,78.0,105.0,128.0
360290016011010,10.0,43.0,78.0,105.0,146.0
360290016011011,10.0,43.0,78.0,105.0,146.0
360290016011012,10.0,43.0,78.0,105.0,146.0
360290016011013,10.0,43.0,78.0,105.0,146.0
360290016011014,10.0,43.0,78.0,105.0,146.0
360290016011015,10.0,43.0,78.0,105.0,146.0
360290016011016,10.0,43.0,78.0,105.0,128.0
360290016011017,10.0,43.0,78.0,105.0,128.0
360290016011018,10.0,43.0,78.0,105.0,128.0
360290016011019,10.0,43.0,78.0,105.0,128.0
360290016011020,10.0,43.0,78.0,105.0,128.0
360290016011021,10.0,43.0,78.0,105.0,128.0
360290016011022,10.0,43.0,78.0,105.0,146.0
360290016021000,10.0,43.0,78.0,105.0,146.0
360290016021001,10.0,43.0,78.0,105.0,146.0
360290016021002,10.0,43.0,78.0,105.0,146.0
360290016021003,10.0,43.0,78.0,105.0,146.0
360290016021004,16.0,43.0,78.0,105.0,146.0
360290016021005,16.0,58.0,78.0,105.0,146.0
360290016021006,16.0,58.0,78.0,105.0,146.0
360290016021007,16.0,58.0,78.0,105.0,146.0
360290016021008,16.0,58.0,78.0,105.0,146.0
360290016021009,16.0,58.0,78.0,105.0,146.0
360290016021010,16.0,58.0,78.0,105.0,146.0
360290016021011,16.0,58.0,78.0,105.0,146.0
360290016021012,16.0,58.0,78.0,105.0,146.0
360290016021013,16.0,43.0,78.0,105.0,146.0
360290016021014,10.0,43.0,78.0,105.0,146.0
360290016021015,10.0,43.0,78.0,105.0,146.0
360290016021016,10.0,43.0,78.0,105.0,146.0
360290016021017,10.0,43.0,78.0,105.0,146.0
360290016021018,10.0,43.0,78.0,105.0,146.0
360290016021019,10.0,43.0,78.0,105.0,146.0
360290016021020,16.0,58.0,78.0,105.0,146.0
360290016021021,16.0,58.0,78.0,105.0,146.0
360290016021022,16.0,58.0,78.0,105.0,146.0
360290016021023,16.0,58.0,78.0,105.0,146.0
360290016021024,16.0,59.0,78.0,105.0,145.0
360290016021025,10.0,43.0,78.0,105.0,146.0
360290016021026,10.0,43.0,78.0,105.0,146.0
