GEOID,District0
1001020100,9.0
1001020200,9.0
1001020300,9.0
1001020400,9.0
1001020501,9.0
1001020502,9.0
1001020503,9.0
1001020600,9.0
1001020700,9.0
1001020801,9.0
1001020803,9.0
1001020804,9.0
1001020805,9.0
1001020901,9.0
1001020902,9.0
1001021000,9.0
1001021100,9.0
1003010100,1.0
1003010200,1.0
1003010300,1.0
1003010400,1.0
1003010500,1.0
1003010600,1.0
1003010704,1.0
1003010706,1.0
1003010707,1.0
1003010708,1.0
1003010709,1.0
1003010710,1.0
1003010711,1.0
1003010800,1.0
1003010903,1.0
1003010904,1.0
1003010906,1.0
1003010907,1.0
1003010908,1.0
1003011000,1.0
1003011102,1.0
1003011103,1.0
1003011104,1.0
1003011201,1.0
1003011202,1.0
1003011300,1.0
1003011409,1.0
1003011410,1.0
1003011411,1.0
1003011412,1.0
1003011413,1.0
1003011414,1.0
1003011415,1.0
1003011416,1.0
1003011417,1.0
1003011418,1.0
1003011419,1.0
1003011501,1.0
1003011503,1.0
1003011504,1.0
1003011601,1.0
1003011603,1.0
1003011604,1.0
1005950100,10.0
1005950200,10.0
1005950300,10.0
1005950400,10.0
1005950500,10.0
1005950600,10.0
1005950700,10.0
1005950800,10.0
1005950900,10.0
1007010001,0.0
1007010005,0.0
1007010006,0.0
1007010007,0.0
1007010008,0.0
1007010009,0.0
1007010010,0.0
1007010011,0.0
1009050103,4.0
1009050104,3.0
1009050105,3.0
1009050106,4.0
1009050107,4.0
1009050200,3.0
1009050301,3.0
1009050302,3.0
1009050400,3.0
1009050501,3.0
1009050502,3.0
1009050601,4.0
1009050603,4.0
1009050604,4.0
1009050701,4.0
1009050702,4.0
1011952100,10.0
1011952201,10.0
1011952202,10.0
1011952500,10.0
1013952700,9.0
1013952800,10.0
1013952900,9.0
1013953000,0.0
1013953100,10.0
1013953200,10.0
1013953300,0.0
1013953400,0.0
1013953500,10.0
1015000200,4.0
1015000300,4.0
1015000400,4.0
1015000500,4.0
1015000600,4.0
1015000700,4.0
1015000800,4.0
1015000900,4.0
1015001000,4.0
1015001101,4.0
1015001102,4.0
1015001103,4.0
1015001201,4.0
1015001202,4.0
1015001300,4.0
1015001400,4.0
1015001501,4.0
1015001502,4.0
1015001600,4.0
1015001700,3.0
1015001801,3.0
1015001802,3.0
1015002001,3.0
1015002002,3.0
1015002101,3.0
1015002102,3.0
1015002104,3.0
1015002105,3.0
1015002200,3.0
1015002300,3.0
1015002400,3.0
1015002502,3.0
1015002503,3.0
1015002504,3.0
1015002600,4.0
1015981901,4.0
1015981902,4.0
1015981903,4.0
1017953800,9.0
1017953900,10.0
1017954001,10.0
1017954002,10.0
1017954200,10.0
1017954300,10.0
1017954600,10.0
1017954700,10.0
1017954800,10.0
1019955701,3.0
1019955702,3.0
1019955801,3.0
1019955802,3.0
1019955900,3.0
1019956000,3.0
1019956101,3.0
1019956102,3.0
1021060101,9.0
1021060103,9.0
1021060104,9.0
1021060200,9.0
1021060300,9.0
1021060401,9.0
1021060403,9.0
1021060404,9.0
1021060500,9.0
1021060600,9.0
1021060701,9.0
1021060702,9.0
1023956700,0.0
1023956800,0.0
1023956900,0.0
1023957000,0.0
1025957500,0.0
1025957601,0.0
1025957603,0.0
1025957604,0.0
1025957700,0.0
1025957800,0.0
1025957901,0.0
1025957902,0.0
1025958003,1.0
1027958900,4.0
1027959000,9.0
1027959100,9.0
1027959200,9.0
1029959500,3.0
1029959600,3.0
1029959700,3.0
1029959800,3.0
1031010100,10.0
1031010200,10.0
1031010300,10.0
1031010400,10.0
1031010500,10.0
1031010600,10.0
1031010700,10.0
1031010800,10.0
1031010900,10.0
1031011000,10.0
1031011100,10.0
1031011203,10.0
1031011204,10.0
1031011205,10.0
1031011206,10.0
1031011300,10.0
1033020100,2.0
1033020200,2.0
1033020300,2.0
1033020400,2.0
1033020500,2.0
1033020600,2.0
1033020703,2.0
1033020704,2.0
1033020705,2.0
1033020706,2.0
1033020801,2.0
1033020802,2.0
1033020901,2.0
1033020902,2.0
1033021000,2.0
1035960200,0.0
1035960300,0.0
1035960400,0.0
1035960500,0.0
1035960600,0.0
1037961000,9.0
1037961100,9.0
1037961200,9.0
1039961600,10.0
1039961700,10.0
1039961800,1.0
1039961900,10.0
1039962000,10.0
1039962100,10.0
1039962300,10.0
1039962400,10.0
1039962500,10.0
1039962600,10.0
1039962700,10.0
1039962800,10.0
1039962900,1.0
1039963000,1.0
1041963400,10.0
1041963500,10.0
1041963600,10.0
1041963700,10.0
1041963800,10.0
1041963900,10.0
1043964100,3.0
1043964201,3.0
1043964202,3.0
1043964300,3.0
1043964400,3.0
1043964500,2.0
1043964600,3.0
1043964700,3.0
1043964800,3.0
1043964901,3.0
1043964902,3.0
1043965001,3.0
1043965002,3.0
1043965100,3.0
1043965200,3.0
1043965300,3.0
1043965401,3.0
1043965402,3.0
1043965501,3.0
1043965502,3.0
1043965600,3.0
1043965700,4.0
1045020000,10.0
1045020100,10.0
1045020200,10.0
1045020300,10.0
1045020400,10.0
1045020500,10.0
1045020700,10.0
1045020801,10.0
1045020802,10.0
1045021101,10.0
1045021102,10.0
1045021200,10.0
1045021300,10.0
1045021400,10.0
1047956101,0.0
1047956102,0.0
1047956201,0.0
1047956202,0.0
1047956300,0.0
1047956400,0.0
1047956500,0.0
1047956600,0.0
1047956701,0.0
1047956702,0.0
1047956800,0.0
1047956900,0.0
1047957000,0.0
1047957100,0.0
1047957200,0.0
1047957301,0.0
1047957302,0.0
1049960101,3.0
1049960102,3.0
1049960200,3.0
1049960301,3.0
1049960302,3.0
1049960303,3.0
1049960401,3.0
1049960402,3.0
1049960500,3.0
1049960601,3.0
1049960602,3.0
1049960701,3.0
1049960702,3.0
1049960703,3.0
1049960800,3.0
1049960900,3.0
1049961000,3.0
1049961100,3.0
1049961200,3.0
1049961300,3.0
1049961400,3.0
1051030101,9.0
1051030102,9.0
1051030103,9.0
1051030200,9.0
1051030300,9.0
1051030401,9.0
