GEOID20,District0,District1,District2,District3,District4
360290001103050,37.0,83.0,121.0,184.0,232.0
360290001103051,37.0,83.0,121.0,184.0,232.0
360290001103052,37.0,83.0,121.0,184.0,232.0
360290001103053,37.0,83.0,121.0,184.0,232.0
360290001103054,37.0,83.0,121.0,184.0,232.0
360290001103055,37.0,83.0,121.0,184.0,232.0
360290001103056,37.0,83.0,121.0,184.0,232.0
360290001103057,36.0,72.0,127.0,183.0,234.0
360290002001000,37.0,72.0,127.0,184.0,232.0
360290002001001,37.0,72.0,127.0,184.0,232.0
360290002001002,37.0,72.0,127.0,184.0,232.0
360290002001003,37.0,72.0,127.0,184.0,232.0
360290002001004,37.0,72.0,127.0,184.0,232.0
360290002001005,37.0,72.0,127.0,184.0,232.0
360290002001006,37.0,72.0,127.0,184.0,232.0
360290002001007,37.0,72.0,127.0,184.0,232.0
360290002001008,37.0,72.0,127.0,184.0,232.0
360290002001009,37.0,72.0,127.0,184.0,232.0
360290002001010,37.0,72.0,121.0,184.0,232.0
360290002001011,37.0,72.0,121.0,184.0,232.0
360290002001012,37.0,72.0,121.0,184.0,232.0
360290002001013,37.0,72.0,121.0,184.0,232.0
360290002002000,37.0,72.0,121.0,184.0,232.0
360290002002001,37.0,72.0,121.0,184.0,232.0
360290002002002,37.0,72.0,121.0,184.0,232.0
360290002002003,37.0,83.0,121.0,184.0,232.0
360290002002004,37.0,72.0,121.0,184.0,232.0
360290002002005,37.0,83.0,121.0,184.0,232.0
360290002003000,37.0,83.0,121.0,184.0,232.0
360290002003001,37.0,83.0,121.0,184.0,232.0
360290002003002,37.0,83.0,121.0,184.0,232.0
360290002003003,37.0,83.0,121.0,184.0,232.0
360290002003004,37.0,83.0,121.0,184.0,232.0
360290002003005,37.0,83.0,121.0,184.0,232.0
360290002004000,37.0,72.0,127.0,184.0,232.0
360290002004001,37.0,72.0,127.0,184.0,232.0
360290002004002,37.0,72.0,121.0,184.0,232.0
360290002004003,37.0,72.0,127.0,184.0,232.0
360290002004004,37.0,72.0,121.0,184.0,232.0
360290002004005,37.0,72.0,121.0,184.0,232.0
360290002004006,37.0,72.0,121.0,184.0,232.0
360290002004007,37.0,83.0,121.0,184.0,232.0
360290002004008,37.0,72.0,121.0,184.0,232.0
360290002004009,37.0,83.0,121.0,184.0,232.0
360290002004010,37.0,72.0,121.0,184.0,232.0
360290005001000,36.0,83.0,127.0,183.0,234.0
360290005001001,36.0,83.0,127.0,183.0,234.0
360290005001002,36.0,83.0,127.0,183.0,234.0
360290005001003,36.0,83.0,127.0,183.0,234.0
360290005001004,36.0,83.0,127.0,183.0,234.0
360290005001005,36.0,83.0,127.0,183.0,234.0
360290005001006,36.0,83.0,127.0,183.0,234.0
360290005001007,36.0,83.0,127.0,183.0,234.0
360290005001008,36.0,83.0,127.0,183.0,234.0
360290005001009,36.0,83.0,121.0,183.0,234.0
360290005001010,36.0,83.0,121.0,183.0,234.0
360290005001011,36.0,83.0,121.0,183.0,234.0
360290005001012,36.0,83.0,127.0,183.0,234.0
360290005001013,36.0,83.0,121.0,183.0,234.0
360290005001014,36.0,83.0,121.0,183.0,234.0
360290005001015,36.0,83.0,121.0,183.0,234.0
360290005001016,36.0,83.0,121.0,183.0,234.0
360290005001017,36.0,83.0,121.0,183.0,234.0
360290005001018,36.0,83.0,127.0,183.0,234.0
360290005001019,36.0,83.0,127.0,183.0,234.0
360290005001020,36.0,83.0,121.0,183.0,234.0
360290005001021,36.0,83.0,121.0,183.0,234.0
360290005001022,36.0,83.0,121.0,183.0,234.0
360290005001023,36.0,83.0,121.0,183.0,232.0
360290005001024,36.0,83.0,121.0,183.0,232.0
360290005001025,36.0,83.0,127.0,183.0,232.0
360290005001026,36.0,83.0,127.0,157.0,232.0
360290005001027,36.0,83.0,121.0,157.0,232.0
360290005001028,36.0,83.0,121.0,157.0,232.0
360290005001032,36.0,83.0,121.0,157.0,232.0
360290005001038,36.0,83.0,121.0,183.0,232.0
360290005001039,36.0,83.0,121.0,157.0,232.0
360290005001040,36.0,83.0,121.0,157.0,232.0
360290005001041,36.0,83.0,121.0,157.0,232.0
360290005001042,36.0,83.0,121.0,157.0,232.0
360290005001043,36.0,83.0,121.0,157.0,232.0
360290005001044,36.0,83.0,127.0,183.0,232.0
360290005001045,36.0,83.0,127.0,183.0,232.0
360290005001046,36.0,83.0,127.0,183.0,234.0
360290005001047,36.0,72.0,127.0,183.0,232.0
360290005001048,36.0,83.0,127.0,183.0,232.0
360290005001049,36.0,83.0,127.0,183.0,232.0
360290005001050,36.0,83.0,127.0,183.0,232.0
360290005001051,36.0,83.0,127.0,183.0,232.0
360290005001052,36.0,83.0,121.0,183.0,232.0
360290005001053,36.0,83.0,127.0,183.0,232.0
360290005001054,36.0,83.0,121.0,183.0,232.0
360290005001055,36.0,83.0,121.0,183.0,232.0
360290005001056,36.0,72.0,127.0,183.0,234.0
360290005001057,36.0,72.0,127.0,183.0,234.0
360290005002000,36.0,83.0,121.0,183.0,234.0
360290005002001,36.0,83.0,121.0,183.0,234.0
360290005002002,36.0,83.0,121.0,183.0,234.0
360290005002003,36.0,83.0,121.0,183.0,234.0
360290005002004,36.0,83.0,121.0,183.0,234.0
360290005002005,36.0,83.0,121.0,183.0,234.0
360290005002006,36.0,83.0,121.0,183.0,234.0
360290005002007,36.0,83.0,121.0,183.0,234.0
360290005002008,36.0,83.0,121.0,183.0,234.0
360290005002009,36.0,83.0,121.0,183.0,234.0
360290005002010,36.0,83.0,121.0,183.0,234.0
360290005002011,36.0,83.0,121.0,183.0,234.0
360290005002012,36.0,83.0,121.0,183.0,234.0
360290005002013,36.0,83.0,121.0,183.0,232.0
360290005002014,36.0,83.0,121.0,183.0,232.0
360290005002015,36.0,83.0,121.0,183.0,232.0
360290005002016,36.0,83.0,121.0,183.0,232.0
360290005002017,36.0,83.0,121.0,183.0,232.0
360290005002018,36.0,83.0,121.0,183.0,232.0
360290005002019,36.0,83.0,121.0,183.0,232.0
360290006001000,37.0,83.0,121.0,184.0,232.0
360290006001001,37.0,83.0,121.0,184.0,232.0
360290006001002,37.0,83.0,121.0,184.0,232.0
360290006001003,37.0,83.0,121.0,184.0,232.0
360290006001004,37.0,83.0,121.0,184.0,232.0
360290006001005,37.0,83.0,121.0,184.0,232.0
360290006002000,37.0,83.0,121.0,184.0,232.0
360290006002001,37.0,83.0,121.0,184.0,232.0
360290006002002,37.0,83.0,121.0,184.0,232.0
360290006002003,37.0,83.0,121.0,184.0,232.0
360290006002004,37.0,83.0,121.0,184.0,232.0
360290006002005,37.0,83.0,121.0,184.0,232.0
360290006003000,37.0,83.0,121.0,184.0,232.0
360290006003001,37.0,83.0,121.0,184.0,232.0
360290006003002,37.0,83.0,121.0,184.0,232.0
360290006003003,37.0,83.0,121.0,184.0,232.0
360290006003004,37.0,83.0,121.0,184.0,232.0
360290006003005,37.0,83.0,121.0,184.0,232.0
360290006004000,37.0,83.0,121.0,184.0,232.0
360290006004001,37.0,83.0,121.0,184.0,232.0
360290006004002,37.0,83.0,121.0,184.0,232.0
360290006004003,37.0,83.0,121.0,184.0,232.0
360290006004004,37.0,83.0,121.0,184.0,232.0
360290006004005,37.0,83.0,121.0,184.0,232.0
360290006004006,37.0,83.0,121.0,184.0,232.0
360290007001000,37.0,72.0,121.0,184.0,232.0
360290007001001,37.0,72.0,121.0,184.0,232.0
360290007001002,37.0,72.0,121.0,184.0,232.0
360290007001003,37.0,72.0,121.0,184.0,232.0
360290007001004,37.0,72.0,121.0,184.0,232.0
360290007001005,37.0,72.0,121.0,184.0,232.0
360290007002000,37.0,72.0,121.0,184.0,232.0
360290007002001,37.0,72.0,121.0,184.0,232.0
360290007002002,37.0,72.0,121.0,184.0,232.0
360290007002003,37.0,83.0,121.0,184.0,232.0
360290007002004,37.0,72.0,121.0,184.0,232.0
360290007002005,37.0,83.0,121.0,184.0,232.0
360290007003000,37.0,83.0,121.0,184.0,232.0
360290007003001,37.0,83.0,121.0,184.0,232.0
360290007003002,37.0,83.0,121.0,184.0,232.0
360290007003003,37.0,83.0,121.0,184.0,232.0
360290007003004,37.0,83.0,121.0,184.0,232.0
360290007003005,37.0,83.0,121.0,184.0,232.0
360290007003006,37.0,83.0,121.0,184.0,232.0
360290007004000,37.0,83.0,121.0,184.0,232.0
360290007004001,37.0,83.0,121.0,184.0,232.0
360290007004002,37.0,83.0,121.0,184.0,232.0
360290007004003,37.0,83.0,121.0,184.0,232.0
360290007004004,37.0,83.0,121.0,184.0,232.0
360290007004005,37.0,83.0,121.0,184.0,232.0
360290007005000,37.0,83.0,121.0,184.0,232.0
360290007005001,37.0,83.0,121.0,184.0,232.0
360290007005002,37.0,83.0,121.0,184.0,232.0
360290007005003,37.0,83.0,121.0,184.0,232.0
360290007005004,37.0,83.0,121.0,184.0,232.0
360290007005005,37.0,83.0,121.0,184.0,232.0
360290007005006,37.0,83.0,121.0,184.0,232.0
360290008001000,37.0,83.0,121.0,184.0,232.0
360290008001001,37.0,83.0,121.0,184.0,232.0
360290008001002,37.0,83.0,121.0,184.0,232.0
360290008001003,37.0,83.0,121.0,184.0,232.0
360290008001004,37.0,83.0,121.0,184.0,232.0
360290008001005,37.0,83.0,121.0,184.0,232.0
360290008001006,37.0,72.0,121.0,184.0,232.0
360290008001007,37.0,83.0,121.0,184.0,232.0
360290008002000,37.0,72.0,121.0,184.0,232.0
360290008002001,37.0,72.0,121.0,184.0,232.0
360290008002002,37.0,72.0,121.0,184.0,232.0
360290008002003,37.0,72.0,121.0,184.0,232.0
360290008002004,37.0,72.0,121.0,184.0,232.0
360290008002005,37.0,72.0,121.0,184.0,232.0
360290008002006,37.0,72.0,121.0,184.0,232.0
360290008002007,37.0,72.0,121.0,184.0,232.0
360290008002008,37.0,72.0,121.0,184.0,232.0
360290008002009,37.0,72.0,121.0,184.0,232.0
360290008002010,37.0,83.0,121.0,184.0,232.0
360290008002011,37.0,83.0,121.0,184.0,232.0
360290008003000,37.0,72.0,121.0,184.0,232.0
360290008003001,37.0,72.0,121.0,184.0,232.0
360290008003002,37.0,72.0,121.0,184.0,232.0
360290008003003,37.0,72.0,121.0,184.0,232.0
360290008003004,37.0,72.0,121.0,184.0,232.0
360290008003005,37.0,72.0,121.0,184.0,232.0
360290008003006,37.0,72.0,121.0,184.0,232.0
360290008003007,37.0,72.0,121.0,184.0,232.0
360290008003008,37.0,72.0,121.0,184.0,232.0
360290008003009,37.0,72.0,121.0,184.0,232.0
360290008003010,37.0,72.0,121.0,184.0,232.0
360290008003011,37.0,72.0,121.0,184.0,232.0
360290008004000,37.0,72.0,121.0,184.0,232.0
360290008004001,37.0,72.0,121.0,184.0,232.0
360290008004002,37.0,72.0,121.0,184.0,232.0
360290008004003,37.0,72.0,121.0,184.0,232.0
360290008004004,37.0,72.0,121.0,184.0,232.0
360290008004005,37.0,83.0,121.0,184.0,232.0
360290009001000,37.0,72.0,127.0,184.0,232.0
360290009001001,37.0,72.0,127.0,184.0,232.0
360290009001002,37.0,72.0,127.0,184.0,232.0
360290009001003,37.0,72.0,127.0,184.0,232.0
360290009001004,37.0,72.0,127.0,184.0,232.0
360290009001005,37.0,72.0,127.0,184.0,232.0
360290009001006,37.0,72.0,127.0,184.0,232.0
360290009002000,37.0,72.0,127.0,184.0,232.0
360290009002001,37.0,72.0,127.0,184.0,232.0
360290009002002,37.0,72.0,121.0,184.0,232.0
360290009002003,37.0,72.0,121.0,184.0,232.0
360290009002004,37.0,72.0,127.0,184.0,232.0
360290009002005,37.0,72.0,127.0,184.0,232.0
360290009002006,37.0,72.0,127.0,184.0,232.0
360290009002007,37.0,72.0,121.0,184.0,232.0
360290009002008,37.0,72.0,127.0,184.0,232.0
360290009002009,37.0,72.0,121.0,184.0,232.0
360290009002010,37.0,72.0,121.0,184.0,232.0
360290009002011,37.0,72.0,127.0,184.0,232.0
360290009003000,37.0,72.0,121.0,184.0,232.0
360290009003001,37.0,72.0,121.0,184.0,232.0
360290009003002,37.0,72.0,121.0,184.0,232.0
360290009003003,37.0,72.0,121.0,184.0,232.0
360290009003004,37.0,72.0,121.0,184.0,232.0
360290009003005,37.0,72.0,121.0,184.0,232.0
360290009003006,37.0,72.0,121.0,184.0,232.0
360290009003007,37.0,72.0,121.0,184.0,232.0
360290009003008,37.0,72.0,121.0,184.0,232.0
360290009003009,37.0,72.0,121.0,184.0,232.0
360290010001000,37.0,72.0,127.0,184.0,233.0
360290010001001,37.0,72.0,127.0,184.0,233.0
360290010001002,37.0,72.0,127.0,184.0,233.0
360290010001003,37.0,72.0,127.0,184.0,233.0
360290010001004,37.0,72.0,127.0,184.0,232.0
360290010001005,37.0,72.0,127.0,184.0,233.0
360290010001006,37.0,72.0,127.0,184.0,232.0
360290010001007,37.0,72.0,127.0,184.0,232.0
360290010001008,37.0,72.0,127.0,184.0,232.0
360290010001009,37.0,72.0,127.0,184.0,232.0
360290010001010,37.0,72.0,127.0,184.0,232.0
360290010001011,37.0,72.0,127.0,184.0,232.0
360290010001012,37.0,72.0,127.0,184.0,232.0
360290010001013,37.0,72.0,127.0,184.0,232.0
360290010001014,37.0,72.0,127.0,184.0,232.0
360290010002000,37.0,72.0,127.0,184.0,232.0
360290010002001,37.0,72.0,127.0,184.0,232.0
360290010002002,37.0,72.0,127.0,184.0,232.0
360290010002003,37.0,72.0,127.0,184.0,233.0
360290010002004,37.0,72.0,127.0,184.0,233.0
360290010003000,37.0,72.0,127.0,184.0,232.0
360290010003001,37.0,72.0,127.0,184.0,232.0
360290010003002,37.0,72.0,127.0,184.0,232.0
360290010003003,37.0,72.0,127.0,184.0,232.0
360290010003004,37.0,72.0,127.0,184.0,232.0
360290010003005,37.0,72.0,127.0,184.0,232.0
360290010003006,37.0,72.0,127.0,184.0,232.0
360290010003007,37.0,72.0,127.0,184.0,232.0
360290010003008,37.0,72.0,121.0,184.0,232.0
360290010003009,37.0,72.0,121.0,184.0,232.0
360290010003010,37.0,72.0,127.0,184.0,232.0
360290010004000,37.0,72.0,127.0,184.0,232.0
360290010004001,37.0,72.0,127.0,184.0,233.0
360290010004002,37.0,72.0,127.0,184.0,232.0
360290010004003,37.0,72.0,127.0,184.0,232.0
360290010004004,37.0,72.0,127.0,184.0,232.0
360290010004005,37.0,72.0,127.0,184.0,232.0
360290010004006,37.0,72.0,127.0,184.0,232.0
360290010004007,37.0,72.0,127.0,184.0,232.0
360290010004008,37.0,72.0,127.0,184.0,232.0
360290010005000,37.0,72.0,127.0,184.0,233.0
360290010005001,37.0,72.0,127.0,184.0,233.0
360290010005002,37.0,72.0,127.0,184.0,233.0
360290010005003,37.0,72.0,127.0,184.0,232.0
360290010005004,37.0,72.0,127.0,184.0,232.0
360290010005005,37.0,72.0,127.0,184.0,232.0
360290010005006,37.0,72.0,127.0,184.0,232.0
360290010005007,37.0,72.0,127.0,184.0,232.0
360290010005008,37.0,72.0,127.0,184.0,232.0
360290010005009,37.0,72.0,127.0,184.0,232.0
360290010005010,37.0,72.0,127.0,184.0,233.0
360290010005011,37.0,72.0,127.0,184.0,233.0
360290011001000,37.0,72.0,127.0,184.0,233.0
360290011001001,37.0,72.0,127.0,184.0,233.0
360290011001002,37.0,72.0,127.0,184.0,233.0
360290011001003,37.0,72.0,127.0,184.0,233.0
360290011001004,37.0,72.0,127.0,184.0,233.0
360290011001005,37.0,72.0,127.0,184.0,233.0
360290011001006,37.0,72.0,127.0,184.0,232.0
360290011001007,37.0,72.0,127.0,184.0,232.0
360290011001008,37.0,72.0,127.0,184.0,233.0
360290011001009,37.0,72.0,127.0,184.0,232.0
360290011001010,37.0,72.0,127.0,184.0,233.0
360290011002000,37.0,72.0,127.0,184.0,233.0
360290011002001,37.0,72.0,127.0,184.0,232.0
360290011002002,37.0,72.0,127.0,184.0,233.0
360290011002003,37.0,72.0,127.0,184.0,232.0
360290011002004,37.0,72.0,127.0,184.0,232.0
360290011002005,37.0,72.0,127.0,184.0,232.0
360290011003000,36.0,72.0,127.0,183.0,233.0
360290011003001,37.0,72.0,127.0,184.0,233.0
360290011003002,37.0,72.0,127.0,183.0,233.0
360290011003003,36.0,72.0,127.0,183.0,233.0
360290011003004,36.0,72.0,127.0,183.0,233.0
360290011003005,36.0,72.0,127.0,183.0,233.0
360290011003006,36.0,72.0,127.0,183.0,233.0
360290011003007,36.0,72.0,127.0,183.0,233.0
360290011003008,36.0,72.0,127.0,183.0,233.0
360290011003009,36.0,72.0,127.0,183.0,233.0
360290011003010,36.0,72.0,127.0,183.0,233.0
360290011003011,36.0,72.0,127.0,183.0,233.0
360290011003012,37.0,72.0,127.0,184.0,233.0
360290011003013,37.0,72.0,127.0,183.0,233.0
360290011003014,37.0,72.0,127.0,184.0,233.0
360290011003015,37.0,72.0,127.0,184.0,233.0
360290011003016,37.0,72.0,127.0,183.0,233.0
360290014031000,36.0,83.0,127.0,183.0,234.0
360290014031001,36.0,83.0,127.0,183.0,234.0
360290014031002,36.0,83.0,127.0,183.0,234.0
360290014031003,36.0,83.0,127.0,157.0,234.0
360290014031004,36.0,83.0,127.0,183.0,234.0
360290014031005,36.0,83.0,127.0,183.0,234.0
360290014031006,36.0,83.0,127.0,183.0,234.0
360290014031007,36.0,83.0,127.0,183.0,234.0
360290014032000,36.0,83.0,127.0,157.0,234.0
360290014032001,36.0,83.0,101.0,157.0,234.0
360290014032002,36.0,83.0,101.0,157.0,234.0
360290014032003,1.0,82.0,101.0,157.0,234.0
360290014032004,36.0,82.0,101.0,157.0,234.0
360290014032005,36.0,83.0,127.0,157.0,234.0
360290014032006,36.0,83.0,101.0,157.0,234.0
360290014032007,36.0,83.0,101.0,157.0,234.0
360290014032008,36.0,83.0,101.0,157.0,234.0
360290014032009,36.0,83.0,101.0,157.0,234.0
360290014032010,36.0,83.0,101.0,157.0,234.0
360290014032011,36.0,83.0,101.0,157.0,234.0
360290014032012,36.0,82.0,101.0,157.0,234.0
360290014041000,1.0,83.0,127.0,183.0,234.0
360290014041001,36.0,83.0,127.0,183.0,234.0
360290014041002,36.0,83.0,127.0,157.0,234.0
360290014041003,36.0,83.0,127.0,183.0,234.0
360290014042000,1.0,83.0,101.0,157.0,234.0
360290014042001,1.0,83.0,101.0,157.0,234.0
360290014042002,1.0,83.0,101.0,157.0,234.0
360290014042003,1.0,83.0,101.0,183.0,234.0
360290014042004,1.0,83.0,127.0,157.0,234.0
360290014042005,1.0,83.0,127.0,157.0,234.0
360290014042006,1.0,83.0,101.0,157.0,234.0
360290014042007,1.0,83.0,101.0,157.0,234.0
360290014042008,1.0,83.0,101.0,157.0,234.0
360290014042009,1.0,83.0,101.0,157.0,234.0
360290014042010,1.0,83.0,101.0,157.0,234.0
360290014042011,1.0,82.0,101.0,157.0,234.0
360290014042012,1.0,83.0,127.0,157.0,234.0
360290014042013,1.0,83.0,127.0,157.0,234.0
360290014042014,1.0,83.0,101.0,157.0,234.0
360290015001000,5.0,83.0,127.0,183.0,234.0
360290015001001,1.0,83.0,127.0,183.0,234.0
360290015001002,1.0,83.0,101.0,183.0,234.0
360290015001003,1.0,83.0,101.0,183.0,234.0
360290015001004,1.0,83.0,127.0,183.0,234.0
360290015001005,5.0,83.0,127.0,183.0,234.0
360290015001006,1.0,83.0,127.0,183.0,234.0
360290015001007,1.0,83.0,127.0,183.0,234.0
360290015001008,1.0,83.0,127.0,183.0,234.0
360290015001009,1.0,83.0,101.0,183.0,234.0
360290015001010,1.0,83.0,127.0,183.0,234.0
360290015001011,1.0,83.0,101.0,183.0,234.0
360290015001012,36.0,83.0,101.0,183.0,234.0
360290015001013,36.0,83.0,127.0,183.0,234.0
360290015001014,36.0,83.0,101.0,183.0,234.0
360290015001015,1.0,83.0,127.0,183.0,234.0
360290015001016,1.0,83.0,101.0,183.0,234.0
360290015001017,1.0,83.0,101.0,183.0,234.0
360290015001018,1.0,83.0,101.0,183.0,234.0
360290015001019,1.0,83.0,101.0,183.0,234.0
360290015001020,1.0,83.0,101.0,183.0,234.0
360290015001021,1.0,83.0,101.0,183.0,234.0
360290015001022,1.0,83.0,101.0,183.0,234.0
360290015001023,1.0,83.0,127.0,183.0,234.0
360290015001024,1.0,83.0,127.0,183.0,234.0
360290015001025,1.0,83.0,127.0,183.0,234.0
360290015001026,1.0,83.0,101.0,183.0,234.0
360290015001027,1.0,83.0,101.0,183.0,234.0
360290015001028,1.0,83.0,127.0,183.0,234.0
360290015001029,1.0,83.0,127.0,183.0,234.0
360290015001030,1.0,83.0,127.0,183.0,234.0
360290015001031,36.0,83.0,127.0,183.0,234.0
360290015002000,5.0,83.0,127.0,183.0,234.0
360290015002001,5.0,83.0,127.0,183.0,234.0
360290015002002,1.0,83.0,127.0,183.0,234.0
360290015002003,1.0,83.0,101.0,183.0,234.0
360290015002004,1.0,83.0,101.0,183.0,234.0
360290015002005,1.0,83.0,101.0,183.0,234.0
360290015002006,1.0,83.0,127.0,157.0,234.0
360290015002007,1.0,83.0,101.0,183.0,234.0
360290015002008,1.0,83.0,101.0,183.0,234.0
360290015002009,1.0,83.0,101.0,183.0,234.0
360290015002010,1.0,83.0,101.0,183.0,234.0
360290015002011,5.0,83.0,127.0,183.0,234.0
360290015002012,5.0,83.0,127.0,183.0,234.0
360290015002013,1.0,83.0,127.0,183.0,234.0
360290015002014,1.0,83.0,101.0,183.0,234.0
360290015002015,1.0,83.0,101.0,183.0,234.0
360290015003000,1.0,83.0,101.0,183.0,234.0
360290015003001,1.0,83.0,101.0,183.0,234.0
360290015003002,1.0,83.0,101.0,183.0,234.0
360290015003003,1.0,83.0,127.0,183.0,234.0
360290015003004,1.0,83.0,101.0,183.0,234.0
360290015003005,1.0,83.0,101.0,183.0,234.0
360290015003006,1.0,83.0,101.0,183.0,234.0
360290015003007,1.0,83.0,101.0,183.0,234.0
360290015003008,1.0,83.0,127.0,183.0,234.0
360290015003009,1.0,83.0,101.0,183.0,234.0
360290015003010,1.0,83.0,101.0,183.0,234.0
360290015003011,1.0,83.0,127.0,183.0,234.0
360290015003012,1.0,83.0,101.0,183.0,234.0
360290015003013,1.0,83.0,101.0,183.0,234.0
360290016011000,5.0,84.0,128.0,183.0,233.0
360290016011001,5.0,84.0,128.0,183.0,233.0
360290016011002,5.0,84.0,128.0,183.0,233.0
360290016011003,5.0,84.0,128.0,183.0,233.0
360290016011004,5.0,84.0,128.0,183.0,233.0
360290016011005,5.0,84.0,128.0,183.0,233.0
360290016011006,5.0,84.0,128.0,183.0,233.0
360290016011007,5.0,84.0,128.0,182.0,233.0
360290016011008,5.0,84.0,128.0,182.0,233.0
360290016011009,5.0,84.0,128.0,182.0,233.0
360290016011010,5.0,84.0,128.0,182.0,233.0
360290016011011,5.0,84.0,128.0,182.0,233.0
360290016011012,5.0,84.0,128.0,183.0,233.0
360290016011013,5.0,84.0,128.0,183.0,233.0
360290016011014,5.0,83.0,128.0,183.0,233.0
360290016011015,5.0,83.0,128.0,183.0,233.0
360290016011016,5.0,84.0,128.0,183.0,233.0
360290016011017,5.0,84.0,128.0,183.0,233.0
360290016011018,5.0,84.0,128.0,183.0,233.0
360290016011019,5.0,84.0,128.0,183.0,233.0
360290016011020,5.0,84.0,128.0,182.0,233.0
360290016011021,5.0,84.0,128.0,182.0,233.0
360290016011022,5.0,84.0,128.0,182.0,233.0
360290016021000,5.0,83.0,128.0,183.0,233.0
360290016021001,5.0,83.0,128.0,183.0,233.0
360290016021002,5.0,83.0,128.0,183.0,233.0
360290016021003,5.0,83.0,128.0,183.0,233.0
360290016021004,5.0,83.0,127.0,183.0,233.0
360290016021005,5.0,83.0,101.0,183.0,234.0
360290016021006,5.0,83.0,101.0,183.0,234.0
360290016021007,5.0,83.0,127.0,183.0,234.0
360290016021008,5.0,83.0,127.0,183.0,234.0
360290016021009,5.0,83.0,127.0,183.0,234.0
360290016021010,5.0,83.0,127.0,183.0,234.0
360290016021011,5.0,83.0,101.0,183.0,234.0
360290016021012,5.0,83.0,101.0,183.0,234.0
360290016021013,5.0,83.0,127.0,183.0,234.0
360290016021014,5.0,83.0,128.0,183.0,233.0
360290016021015,5.0,83.0,128.0,183.0,233.0
360290016021016,5.0,83.0,128.0,183.0,233.0
360290016021017,5.0,83.0,128.0,183.0,233.0
360290016021018,5.0,83.0,128.0,183.0,233.0
360290016021019,5.0,83.0,128.0,183.0,233.0
360290016021020,5.0,83.0,127.0,183.0,234.0
360290016021021,5.0,83.0,101.0,183.0,234.0
360290016021022,5.0,83.0,127.0,183.0,234.0
360290016021023,5.0,83.0,127.0,183.0,234.0
360290016021024,5.0,83.0,127.0,183.0,234.0
360290016021025,5.0,83.0,128.0,183.0,233.0
360290016021026,5.0,83.0,128.0,183.0,233.0
