GEOID20,District0
360290017002013,40.0
360290017002014,40.0
360290017002015,40.0
360290017002016,40.0
360290017002017,40.0
360290017002018,40.0
360290017002019,40.0
360290017002020,40.0
360290017002021,34.0
360290019001000,33.0
360290019001001,33.0
360290019001002,33.0
360290019001003,33.0
360290019001004,33.0
360290019001005,33.0
360290019001006,33.0
360290019001007,33.0
360290019001008,33.0
360290019002000,35.0
360290019002001,35.0
360290019002002,35.0
360290019002003,35.0
360290019002004,35.0
360290019002005,35.0
360290019002006,33.0
360290019002007,33.0
360290019002008,33.0
360290019002009,33.0
360290019002010,35.0
360290019002011,35.0
360290019003000,35.0
360290019003001,33.0
360290019003002,33.0
360290019003003,33.0
360290019003004,33.0
360290023001000,35.0
360290023001001,35.0
360290023001002,35.0
360290023001003,35.0
360290023001004,35.0
360290023001005,35.0
360290023001006,35.0
360290023001007,35.0
360290023001008,35.0
360290023001009,35.0
360290023001010,35.0
360290023002000,35.0
360290023002001,35.0
360290023002002,35.0
360290023002003,35.0
360290023002004,35.0
360290023002005,35.0
360290023003000,35.0
360290023003001,35.0
360290023003002,35.0
360290023003003,35.0
360290023003004,35.0
360290023003005,35.0
360290023004000,35.0
360290023004001,35.0
360290023004002,35.0
360290023004003,35.0
360290023004004,35.0
360290023004005,35.0
360290024001000,35.0
360290024001001,35.0
360290024001002,35.0
360290024001003,35.0
360290024001004,35.0
360290024001005,35.0
360290024001006,35.0
360290024002000,35.0
360290024002001,35.0
360290024002002,35.0
360290024002003,35.0
360290024002004,35.0
360290024002005,35.0
360290024002006,35.0
360290024003000,35.0
360290024003001,35.0
360290024003002,35.0
360290024003003,35.0
360290024003004,35.0
360290024003005,35.0
360290024003006,35.0
360290024003007,35.0
360290024003008,35.0
360290024003009,35.0
360290024003010,35.0
360290024003011,35.0
360290024003012,35.0
360290024003013,35.0
360290024004000,35.0
360290024004001,35.0
360290024004002,35.0
360290024004003,35.0
360290024004004,35.0
360290024004005,35.0
360290024004006,35.0
360290024004007,35.0
360290024004008,35.0
360290024004009,35.0
360290024004010,35.0
360290024005000,35.0
360290024005001,35.0
360290024005002,35.0
360290024005003,35.0
360290024005004,35.0
360290024005005,34.0
360290024005006,34.0
360290024005007,34.0
360290024005008,34.0
360290024005009,35.0
360290024005010,35.0
360290024005011,35.0
360290024005012,35.0
360290024005013,35.0
360290024005014,34.0
360290024005015,34.0
360290024005016,35.0
360290024005017,34.0
360290025021000,40.0
360290025021001,40.0
360290025021002,40.0
360290025021003,40.0
360290025021004,40.0
360290025021005,40.0
360290025021006,40.0
360290025021007,40.0
360290025021008,40.0
360290025021009,40.0
360290025021010,40.0
360290025021011,40.0
360290025021012,40.0
360290025021013,40.0
360290025021014,40.0
360290025021015,40.0
360290025021016,40.0
360290025021017,40.0
360290025021018,40.0
360290025022000,40.0
360290025022001,40.0
360290025022002,40.0
360290025022003,40.0
360290025022004,40.0
360290025022005,40.0
360290025022006,40.0
360290025022007,40.0
360290025022008,40.0
360290025022009,40.0
360290025022010,40.0
360290025022011,40.0
360290025022012,40.0
360290025023000,40.0
360290025023001,40.0
360290025023002,40.0
360290025023003,40.0
360290025023004,34.0
360290025023005,40.0
360290025023006,40.0
360290025023007,40.0
360290025023008,40.0
360290025023009,40.0
360290025023010,40.0
360290025023011,40.0
360290025023012,40.0
360290025023013,40.0
360290025023014,40.0
360290025023015,40.0
360290025023016,40.0
360290025023017,40.0
360290025023018,40.0
360290025023019,40.0
360290025023020,40.0
360290025023021,40.0
360290025023022,40.0
360290025023023,40.0
360290027031000,34.0
360290027031001,34.0
360290027031002,34.0
360290027031003,34.0
360290027031004,34.0
360290027031005,34.0
360290027031006,34.0
360290027031007,34.0
360290027031008,34.0
360290027031009,34.0
360290027031010,34.0
360290027031011,34.0
360290027031012,34.0
360290027031013,34.0
360290027031014,34.0
360290027031015,34.0
360290027031016,34.0
360290027041000,34.0
360290027041001,34.0
360290027041002,34.0
360290027041003,34.0
360290027041004,34.0
360290027041005,34.0
360290027042000,34.0
360290027042001,34.0
360290027042002,34.0
360290027042003,34.0
360290027042004,34.0
360290027042005,34.0
360290027043000,34.0
360290027043001,34.0
360290027043002,34.0
360290027043003,34.0
360290027043004,34.0
360290027043005,34.0
360290028011000,36.0
360290028011001,36.0
360290028011002,36.0
360290028011003,36.0
360290028011004,34.0
360290028011005,34.0
360290028011006,34.0
360290028011007,34.0
360290028011008,36.0
360290028011009,36.0
360290028011010,36.0
360290028012000,36.0
360290028012001,35.0
360290028012002,35.0
360290028012003,36.0
360290028012004,35.0
360290028021000,36.0
360290028021001,36.0
360290028021002,36.0
360290028021003,36.0
360290028021004,36.0
360290028021005,36.0
360290028021006,36.0
360290028021007,36.0
360290028021008,36.0
360290028021009,36.0
360290028021010,36.0
360290028021011,36.0
360290028021012,36.0
360290028021013,36.0
360290028021014,36.0
360290028021015,36.0
360290028021016,36.0
360290028021017,36.0
360290028021018,36.0
360290028021019,36.0
360290029001000,36.0
360290029001001,36.0
360290029001002,36.0
360290029001003,36.0
360290029001004,36.0
360290029001005,36.0
360290029002000,36.0
360290029002001,36.0
360290029002002,36.0
360290029002003,36.0
360290029002004,36.0
360290029002005,36.0
360290029002006,36.0
360290029003000,36.0
360290029003001,36.0
360290029003002,36.0
360290029003003,36.0
360290029003004,36.0
360290029003005,36.0
360290029004000,36.0
360290029004001,36.0
360290029004002,36.0
360290029004003,36.0
360290029004004,36.0
360290029004005,36.0
360290029004006,36.0
360290030001000,36.0
360290030001001,36.0
360290030001002,36.0
360290030001003,36.0
360290030001004,36.0
360290030001005,36.0
360290030002000,36.0
360290030002001,35.0
360290030002002,36.0
360290030002003,36.0
360290030002004,36.0
360290030002005,36.0
360290030002006,36.0
360290030002007,36.0
360290030002008,36.0
360290030002009,35.0
360290030002010,35.0
360290030002011,35.0
360290030002012,35.0
360290030002013,35.0
360290030003000,36.0
360290030003001,36.0
360290030003002,36.0
360290030003003,36.0
360290030003004,36.0
360290031001000,34.0
360290031001001,34.0
360290031001002,34.0
360290031001003,34.0
360290031001004,34.0
360290031001005,34.0
360290031001006,34.0
360290031001007,34.0
360290031001008,34.0
360290031001009,34.0
360290031001010,34.0
360290031001011,34.0
360290031001012,34.0
360290031001013,34.0
360290031001014,34.0
360290031001015,34.0
360290031001016,34.0
360290031001017,34.0
360290031001018,34.0
360290031001019,34.0
360290031001020,40.0
360290031002000,34.0
360290031002001,34.0
360290031002002,34.0
360290031002003,34.0
360290031002004,34.0
360290031002005,34.0
360290031002006,34.0
360290031002007,34.0
360290031002008,34.0
360290031002009,34.0
360290031002010,40.0
360290031002011,40.0
360290031002012,34.0
360290031002013,34.0
360290031002014,34.0
360290031002015,34.0
360290031002016,34.0
360290031002017,34.0
360290031002018,34.0
360290031003000,34.0
360290031003001,34.0
360290031003002,34.0
360290031003003,34.0
360290031003004,40.0
360290031003005,34.0
360290031003006,34.0
360290031003007,34.0
360290031003008,34.0
360290031003009,34.0
360290031003010,40.0
360290031003011,40.0
360290031003012,40.0
360290031003013,40.0
360290031003014,40.0
360290031003015,34.0
360290031003016,34.0
360290031003017,34.0
360290031003018,34.0
360290031004000,34.0
360290031004001,40.0
360290031004002,40.0
360290031004003,40.0
360290031004004,34.0
360290031004005,40.0
360290031004006,40.0
360290031004007,40.0
360290031004008,40.0
360290031004009,40.0
360290031004010,40.0
360290031004011,40.0
360290031004012,40.0
360290031004013,40.0
360290031004014,40.0
360290031004015,40.0
360290031004016,40.0
360290031004017,40.0
360290031004018,40.0
360290033011000,34.0
360290033011001,34.0
360290033011002,34.0
360290033011003,34.0
360290033012000,34.0
360290033012001,34.0
360290033012002,34.0
360290033012003,34.0
360290033012004,34.0
360290033012005,34.0
360290033012006,34.0
360290033012007,34.0
360290033012008,34.0
360290033012009,34.0
360290033012010,34.0
360290033012011,34.0
360290033013000,34.0
360290033013001,34.0
360290033013002,34.0
360290033013003,34.0
360290033013004,34.0
360290033013005,34.0
360290033013006,34.0
360290033014000,34.0
360290033014001,34.0
360290033014002,34.0
360290033014003,34.0
360290033014004,34.0
360290033021000,34.0
360290033021001,34.0
360290033021002,34.0
360290033021003,34.0
360290033021004,34.0
360290033021005,34.0
360290033021006,34.0
360290033021007,34.0
360290033021008,34.0
360290033021009,34.0
360290033021010,34.0
360290033021011,34.0
360290033021012,34.0
360290033022000,34.0
360290033022001,34.0
360290033022002,34.0
360290033022003,34.0
360290033022004,34.0
360290033022005,34.0
360290033022006,34.0
360290033022007,34.0
360290033022008,34.0
360290033022009,34.0
360290033022010,34.0
360290033022011,34.0
360290033022012,34.0
360290033022013,34.0
360290033022014,34.0
360290033023000,34.0
360290033023001,34.0
360290033023002,34.0
360290033023003,34.0
360290033023004,34.0
360290033023005,34.0
360290033023006,34.0
360290033023007,34.0
360290033023008,34.0
360290033023009,34.0
360290033023010,34.0
360290033023011,34.0
360290033023012,34.0
360290033023013,34.0
360290033023014,34.0
360290033023015,34.0
360290033024000,34.0
360290033024001,34.0
360290033024002,34.0
360290033024003,34.0
360290033024004,34.0
360290033024005,34.0
360290034001000,36.0
360290034001001,36.0
360290034001002,36.0
360290034001003,36.0
360290034001004,36.0
360290034001005,36.0
360290034002000,36.0
360290034002001,36.0
360290034002002,36.0
360290034002003,36.0
360290034002004,36.0
360290034002005,36.0
360290034003000,34.0
360290034003001,34.0
360290034003002,34.0
360290034003003,34.0
360290034003004,34.0
360290034003005,34.0
360290034003006,34.0
360290034004000,36.0
360290034004001,34.0
360290034004002,34.0
360290034004003,34.0
360290034005000,36.0
360290034005001,36.0
360290034005002,36.0
360290034005003,36.0
360290034005004,36.0
360290034005005,36.0
360290034005006,36.0
360290034005007,34.0
360290034005008,34.0
360290034005009,34.0
360290034005010,34.0
360290034005011,34.0
360290034005012,34.0
360290034005013,36.0
360290034005014,36.0
360290034005015,34.0
360290034005016,36.0
360290034005017,36.0
360290035011000,36.0
360290035011001,36.0
360290035011002,36.0
360290035011003,36.0
360290035011004,36.0
360290035011005,34.0
360290035011006,36.0
360290035011007,34.0
360290035011008,34.0
360290035011009,34.0
360290035011010,34.0
360290035011011,34.0
360290035011012,34.0
360290035011013,34.0
360290035011014,34.0
360290035011015,34.0
360290035011016,34.0
360290035011017,34.0
360290035012000,36.0
360290035012001,36.0
360290035012002,36.0
360290035012003,36.0
360290035012004,36.0
360290035012005,36.0
360290035012006,36.0
360290035012007,36.0
360290035012008,36.0
360290035012009,36.0
360290035012010,36.0
360290035021000,34.0
360290035021001,34.0
360290035021002,34.0
360290035021003,34.0
360290035021004,34.0
360290035021005,34.0
360290035021006,34.0
360290035021007,34.0
360290035021008,34.0
360290035021009,34.0
360290035022000,34.0
360290035022001,34.0
360290035022002,34.0
360290035022003,34.0
360290035022004,34.0
360290035022005,34.0
360290035022006,34.0
360290035022007,34.0
360290035022008,34.0
360290035022009,34.0
360290035022010,34.0
360290035022011,34.0
360290035022012,34.0
360290035022013,34.0
360290035022014,34.0
360290035022015,34.0
360290035022016,34.0
360290035022017,34.0
360290035022018,34.0
360290035022019,34.0
360290035022020,34.0
360290035022021,34.0
360290035022022,34.0
360290036001000,36.0
360290036001001,36.0
360290036001002,36.0
360290036001003,36.0
360290036001004,36.0
360290036001005,36.0
360290036001006,36.0
360290036001007,36.0
360290036001008,36.0
360290036001009,36.0
360290036001010,36.0
360290036002000,36.0
360290036002001,36.0
360290036002002,36.0
360290036003000,36.0
360290036003001,36.0
360290036003002,36.0
360290036003003,36.0
360290036003004,36.0
360290036003005,36.0
360290036003006,36.0
360290036003007,36.0
360290036003008,36.0
360290036003009,36.0
360290036004000,36.0
360290036004001,36.0
360290036004002,36.0
360290036004003,36.0
360290036004004,36.0
360290036004005,36.0
360290036004006,36.0
360290036004007,36.0
360290036004008,36.0
360290036004009,36.0
360290036004010,36.0
360290036004011,36.0
360290036004012,36.0
360290036004013,36.0
360290036004014,36.0
360290037001000,36.0
360290037001001,36.0
360290037001002,36.0
360290037001003,36.0
360290037001004,36.0
360290037001005,36.0
360290037001006,36.0
360290037002000,36.0
360290037002001,36.0
360290037002002,36.0
360290037002003,36.0
360290037002004,36.0
360290037002005,36.0
360290037002006,36.0
360290037002007,36.0
360290037003000,36.0
360290037003001,36.0
360290037003002,36.0
360290037003003,36.0
360290037003004,36.0
360290037003005,36.0
360290037004000,36.0
360290037004001,36.0
360290037004002,36.0
360290037004003,36.0
360290037004004,36.0
360290037004005,36.0
360290037004006,36.0
360290037004007,36.0
360290037004008,36.0
360290037004009,36.0
360290037004010,36.0
360290037004011,36.0
360290038001000,36.0
360290038001001,36.0
360290038001002,36.0
360290038001003,36.0
360290038001004,36.0
360290038001005,36.0
360290038001006,36.0
360290038002000,36.0
360290038002001,36.0
360290038002002,36.0
360290038002003,36.0
360290038002004,36.0
360290038002005,36.0
360290038003000,36.0
360290038003001,36.0
360290038003002,36.0
360290038003003,36.0
360290038003004,36.0
360290039011000,46.0
360290039011001,46.0
360290039011002,46.0
360290039011003,46.0
360290039011004,46.0
360290039011005,46.0
360290039011006,46.0
360290039011007,46.0
360290039011008,46.0
360290039011009,46.0
360290039011010,46.0
360290039011011,46.0
360290039011012,46.0
360290039011013,46.0
360290039011014,46.0
360290039011015,46.0
360290039011016,46.0
360290039011017,46.0
360290039011018,46.0
360290039011019,46.0
360290040021000,46.0
360290040021001,46.0
360290040021002,46.0
360290040021003,46.0
360290040021004,46.0
360290040021005,46.0
360290040021006,46.0
360290040021007,46.0
360290040021008,46.0
360290040021009,46.0
360290040021010,46.0
360290040021011,46.0
360290040021012,46.0
360290040021013,46.0
360290040021014,46.0
360290040021015,46.0
360290040022000,46.0
360290040022001,46.0
360290040022002,46.0
360290040022003,46.0
360290040022004,46.0
360290040022005,46.0
360290040022006,46.0
360290040031000,46.0
360290040031001,46.0
360290040031002,46.0
360290040031003,46.0
360290040031004,46.0
360290040031005,46.0
360290040031006,46.0
360290040031007,46.0
360290040032000,46.0
360290040032001,46.0
360290040032002,46.0
360290040032003,46.0
360290040032004,46.0
360290040032005,46.0
360290040032006,46.0
360290040032007,46.0
360290040032008,46.0
360290040033000,46.0
360290040033001,46.0
360290040033002,46.0
360290040033003,46.0
360290040033004,46.0
360290040033005,46.0
360290040033006,46.0
360290040033007,46.0
360290040033008,46.0
360290040033009,46.0
360290040033010,46.0
360290041001000,46.0
360290041001001,36.0
360290041001002,36.0
360290041001003,46.0
360290041001004,36.0
360290041001005,36.0
360290041001006,36.0
360290041001007,36.0
360290041001008,36.0
360290041001009,36.0
360290041001010,36.0
360290041002000,36.0
360290041002001,36.0
360290041002002,36.0
360290041002003,36.0
360290041002004,36.0
360290041002005,36.0
360290041002006,36.0
360290041002007,36.0
360290041002008,36.0
360290041003000,36.0
360290041003001,36.0
360290041003002,36.0
360290041003003,36.0
360290041003004,36.0
360290041003005,36.0
360290041003006,36.0
360290041004000,36.0
360290041004001,36.0
360290041004002,36.0
360290041004003,36.0
360290041004004,36.0
360290042001000,46.0
360290042001001,46.0
360290042001002,46.0
360290042001003,46.0
360290042001004,46.0
360290042001005,46.0
360290042002000,46.0
360290042002001,46.0
360290042002002,46.0
360290042002003,46.0
360290042002004,46.0
360290042002005,46.0
360290042003000,46.0
360290042003001,46.0
360290042003002,46.0
360290042003003,46.0
360290042003004,46.0
360290042003005,46.0
360290042003006,36.0
360290042004000,46.0
360290042004001,46.0
360290042004002,46.0
360290042004003,46.0
360290042005000,46.0
360290042005001,46.0
360290042005002,46.0
360290042005003,46.0
360290042005004,46.0
360290042005005,46.0
360290042005006,46.0
360290042005007,46.0
360290043001000,46.0
360290043001001,46.0
360290043001002,46.0
360290043001003,46.0
360290043001004,46.0
360290043001005,46.0
360290043002000,46.0
360290043002001,46.0
360290043002002,46.0
360290043002003,46.0
360290043002004,46.0
360290043002005,46.0
360290043003000,46.0
360290043003001,46.0
360290043003002,46.0
360290043003003,46.0
360290043003004,46.0
360290043003005,46.0
360290043004000,46.0
360290043004001,46.0
360290043004002,46.0
360290043004003,46.0
360290043004004,46.0
360290043004005,46.0
360290043004006,46.0
360290043004007,46.0
360290043004008,46.0
360290043005000,46.0
360290043005001,46.0
360290043005002,46.0
360290043005003,46.0
360290043005004,46.0
360290043005005,46.0
360290043006000,46.0
360290043006001,46.0
360290043006002,46.0
360290043006003,46.0
