GEOID20,District0,District1,District2,District3,District4
360290005001040,19.0,39.0,58.0,72.0,96.0
360290005001041,19.0,38.0,58.0,72.0,96.0
360290005001042,19.0,38.0,58.0,72.0,96.0
360290005001043,19.0,39.0,58.0,72.0,96.0
360290005001044,19.0,38.0,45.0,82.0,95.0
360290005001045,19.0,38.0,45.0,82.0,95.0
360290005001046,19.0,38.0,45.0,82.0,95.0
360290005001047,19.0,38.0,45.0,82.0,95.0
360290005001048,19.0,38.0,45.0,82.0,95.0
360290005001049,19.0,38.0,45.0,82.0,95.0
360290005001050,19.0,38.0,58.0,82.0,96.0
360290005001051,19.0,38.0,58.0,72.0,96.0
360290005001052,19.0,38.0,58.0,82.0,96.0
360290005001053,19.0,38.0,45.0,82.0,95.0
360290005001054,19.0,38.0,58.0,72.0,96.0
360290005001055,19.0,38.0,58.0,72.0,96.0
360290005001056,19.0,38.0,45.0,82.0,95.0
360290005001057,19.0,38.0,45.0,82.0,95.0
360290005002000,19.0,38.0,45.0,82.0,95.0
360290005002001,19.0,38.0,45.0,82.0,95.0
360290005002002,19.0,38.0,45.0,82.0,96.0
360290005002003,19.0,38.0,45.0,72.0,96.0
360290005002004,19.0,38.0,58.0,72.0,96.0
360290005002005,19.0,38.0,58.0,72.0,95.0
360290005002006,19.0,38.0,58.0,72.0,95.0
360290005002007,19.0,38.0,58.0,72.0,95.0
360290005002008,19.0,38.0,45.0,72.0,95.0
360290005002009,19.0,38.0,45.0,82.0,95.0
360290005002010,19.0,38.0,45.0,82.0,95.0
360290005002011,19.0,38.0,45.0,82.0,95.0
360290005002012,19.0,38.0,45.0,72.0,95.0
360290005002013,19.0,38.0,45.0,82.0,96.0
360290005002014,19.0,38.0,45.0,82.0,95.0
360290005002015,19.0,38.0,45.0,82.0,95.0
360290005002016,19.0,38.0,45.0,82.0,95.0
360290005002017,19.0,38.0,45.0,82.0,95.0
360290005002018,19.0,38.0,45.0,82.0,95.0
360290005002019,19.0,38.0,45.0,82.0,96.0
360290006001000,18.0,41.0,45.0,82.0,96.0
360290006001001,18.0,41.0,45.0,82.0,96.0
360290006001002,18.0,41.0,45.0,82.0,96.0
360290006001003,18.0,41.0,45.0,82.0,96.0
360290006001004,18.0,41.0,45.0,82.0,96.0
360290006001005,18.0,41.0,45.0,82.0,96.0
360290006002000,18.0,41.0,45.0,82.0,96.0
360290006002001,18.0,41.0,45.0,82.0,96.0
360290006002002,18.0,41.0,45.0,82.0,96.0
360290006002003,18.0,41.0,45.0,82.0,96.0
360290006002004,18.0,41.0,45.0,82.0,96.0
360290006002005,18.0,41.0,45.0,82.0,96.0
360290006003000,18.0,41.0,45.0,82.0,96.0
360290006003001,18.0,41.0,45.0,82.0,96.0
360290006003002,18.0,41.0,45.0,82.0,96.0
360290006003003,18.0,41.0,45.0,82.0,96.0
360290006003004,18.0,41.0,45.0,82.0,96.0
360290006003005,18.0,41.0,45.0,82.0,96.0
360290006004000,18.0,41.0,45.0,82.0,96.0
360290006004001,18.0,41.0,45.0,82.0,96.0
360290006004002,18.0,41.0,45.0,82.0,96.0
360290006004003,18.0,41.0,45.0,82.0,96.0
360290006004004,18.0,41.0,45.0,82.0,96.0
360290006004005,18.0,41.0,45.0,82.0,96.0
360290006004006,18.0,41.0,45.0,82.0,96.0
360290007001000,18.0,41.0,45.0,83.0,95.0
360290007001001,18.0,41.0,45.0,83.0,95.0
360290007001002,18.0,41.0,45.0,83.0,95.0
360290007001003,18.0,41.0,45.0,83.0,95.0
360290007001004,18.0,41.0,45.0,83.0,95.0
360290007001005,18.0,41.0,45.0,83.0,95.0
360290007002000,18.0,41.0,45.0,83.0,95.0
360290007002001,18.0,41.0,45.0,83.0,95.0
360290007002002,18.0,41.0,45.0,83.0,96.0
360290007002003,18.0,41.0,45.0,83.0,96.0
360290007002004,18.0,41.0,45.0,83.0,96.0
360290007002005,18.0,41.0,45.0,82.0,96.0
360290007003000,18.0,41.0,45.0,82.0,96.0
360290007003001,18.0,41.0,45.0,82.0,96.0
360290007003002,18.0,41.0,45.0,82.0,96.0
360290007003003,18.0,41.0,45.0,82.0,96.0
360290007003004,18.0,41.0,45.0,82.0,96.0
360290007003005,18.0,41.0,45.0,82.0,96.0
360290007003006,18.0,41.0,45.0,82.0,96.0
360290007004000,18.0,41.0,45.0,82.0,96.0
360290007004001,18.0,41.0,45.0,82.0,96.0
360290007004002,18.0,41.0,45.0,82.0,96.0
360290007004003,18.0,41.0,45.0,82.0,96.0
360290007004004,18.0,41.0,45.0,82.0,96.0
360290007004005,18.0,41.0,45.0,82.0,96.0
360290007005000,18.0,41.0,45.0,83.0,96.0
360290007005001,18.0,41.0,45.0,82.0,96.0
360290007005002,18.0,41.0,45.0,83.0,96.0
360290007005003,18.0,41.0,45.0,83.0,96.0
360290007005004,18.0,41.0,45.0,82.0,96.0
360290007005005,18.0,41.0,45.0,83.0,96.0
360290007005006,18.0,41.0,45.0,83.0,96.0
360290008001000,18.0,41.0,45.0,82.0,96.0
360290008001001,18.0,41.0,45.0,82.0,96.0
360290008001002,18.0,41.0,45.0,82.0,96.0
360290008001003,18.0,41.0,45.0,82.0,96.0
360290008001004,18.0,41.0,45.0,82.0,96.0
360290008001005,18.0,41.0,45.0,82.0,96.0
360290008001006,18.0,41.0,45.0,83.0,96.0
360290008001007,18.0,41.0,45.0,82.0,96.0
360290008002000,18.0,41.0,45.0,83.0,95.0
360290008002001,18.0,41.0,45.0,83.0,95.0
360290008002002,18.0,41.0,45.0,83.0,95.0
360290008002003,18.0,41.0,45.0,83.0,95.0
360290008002004,18.0,41.0,45.0,83.0,95.0
360290008002005,18.0,41.0,45.0,83.0,95.0
360290008002006,18.0,41.0,45.0,83.0,95.0
360290008002007,18.0,41.0,45.0,83.0,95.0
360290008002008,18.0,41.0,45.0,83.0,95.0
360290008002009,18.0,41.0,45.0,83.0,95.0
360290008002010,18.0,41.0,45.0,82.0,95.0
360290008002011,18.0,41.0,45.0,82.0,95.0
360290008003000,18.0,41.0,45.0,83.0,95.0
360290008003001,18.0,41.0,45.0,83.0,95.0
360290008003002,18.0,41.0,45.0,83.0,95.0
360290008003003,18.0,41.0,45.0,83.0,95.0
360290008003004,18.0,41.0,45.0,83.0,95.0
360290008003005,18.0,41.0,45.0,83.0,96.0
360290008003006,18.0,41.0,45.0,83.0,96.0
360290008003007,18.0,41.0,45.0,83.0,95.0
360290008003008,18.0,41.0,45.0,83.0,96.0
360290008003009,18.0,41.0,45.0,83.0,96.0
360290008003010,18.0,41.0,45.0,83.0,95.0
360290008003011,18.0,41.0,45.0,83.0,95.0
360290008004000,18.0,41.0,45.0,83.0,95.0
360290008004001,18.0,41.0,45.0,83.0,95.0
360290008004002,18.0,41.0,45.0,83.0,96.0
360290008004003,18.0,41.0,45.0,83.0,95.0
360290008004004,18.0,41.0,45.0,83.0,96.0
360290008004005,18.0,41.0,45.0,82.0,96.0
360290009001000,18.0,41.0,45.0,83.0,95.0
360290009001001,18.0,41.0,45.0,83.0,95.0
360290009001002,18.0,41.0,45.0,83.0,95.0
360290009001003,18.0,41.0,45.0,83.0,95.0
360290009001004,18.0,41.0,45.0,83.0,95.0
360290009001005,18.0,41.0,45.0,83.0,95.0
360290009001006,18.0,41.0,45.0,83.0,95.0
360290009002000,18.0,41.0,45.0,83.0,95.0
360290009002001,18.0,41.0,45.0,83.0,95.0
360290009002002,18.0,41.0,45.0,83.0,95.0
360290009002003,18.0,41.0,45.0,83.0,95.0
360290009002004,18.0,41.0,45.0,83.0,95.0
360290009002005,18.0,41.0,45.0,83.0,95.0
360290009002006,18.0,41.0,45.0,83.0,95.0
360290009002007,18.0,41.0,45.0,83.0,95.0
360290009002008,18.0,41.0,45.0,83.0,95.0
360290009002009,18.0,41.0,45.0,83.0,95.0
360290009002010,18.0,41.0,45.0,83.0,95.0
360290009002011,18.0,41.0,45.0,83.0,95.0
360290009003000,18.0,41.0,45.0,83.0,95.0
360290009003001,18.0,41.0,45.0,83.0,95.0
360290009003002,18.0,41.0,45.0,83.0,95.0
360290009003003,18.0,41.0,45.0,83.0,95.0
360290009003004,18.0,41.0,45.0,83.0,95.0
360290009003005,18.0,41.0,45.0,83.0,95.0
360290009003006,18.0,41.0,45.0,83.0,95.0
360290009003007,18.0,41.0,45.0,83.0,95.0
360290009003008,18.0,41.0,45.0,83.0,95.0
360290009003009,18.0,41.0,45.0,83.0,95.0
360290010001000,18.0,41.0,44.0,83.0,95.0
360290010001001,18.0,41.0,45.0,83.0,95.0
360290010001002,18.0,41.0,45.0,83.0,95.0
360290010001003,18.0,41.0,45.0,83.0,95.0
360290010001004,18.0,41.0,45.0,83.0,95.0
360290010001005,18.0,41.0,45.0,83.0,95.0
360290010001006,18.0,41.0,45.0,83.0,95.0
360290010001007,18.0,41.0,45.0,83.0,95.0
360290010001008,18.0,41.0,45.0,83.0,95.0
360290010001009,18.0,41.0,45.0,83.0,95.0
360290010001010,18.0,41.0,45.0,83.0,95.0
360290010001011,18.0,41.0,45.0,83.0,95.0
360290010001012,18.0,41.0,45.0,83.0,95.0
360290010001013,18.0,41.0,45.0,83.0,95.0
360290010001014,18.0,41.0,45.0,83.0,95.0
360290010002000,18.0,41.0,44.0,83.0,95.0
360290010002001,18.0,41.0,45.0,83.0,95.0
360290010002002,18.0,41.0,45.0,83.0,95.0
360290010002003,18.0,41.0,45.0,83.0,95.0
360290010002004,18.0,41.0,45.0,83.0,95.0
360290010003000,18.0,41.0,45.0,83.0,95.0
360290010003001,18.0,41.0,45.0,83.0,95.0
360290010003002,18.0,41.0,45.0,83.0,95.0
360290010003003,18.0,41.0,45.0,83.0,95.0
360290010003004,18.0,41.0,45.0,83.0,95.0
360290010003005,18.0,41.0,45.0,83.0,95.0
360290010003006,18.0,41.0,45.0,83.0,95.0
360290010003007,18.0,41.0,45.0,83.0,95.0
360290010003008,18.0,41.0,45.0,83.0,95.0
360290010003009,18.0,41.0,45.0,83.0,95.0
360290010003010,18.0,41.0,45.0,83.0,95.0
360290010004000,18.0,41.0,45.0,83.0,95.0
360290010004001,18.0,41.0,45.0,83.0,95.0
360290010004002,18.0,41.0,45.0,83.0,95.0
360290010004003,18.0,41.0,45.0,83.0,95.0
360290010004004,18.0,41.0,45.0,83.0,95.0
360290010004005,18.0,41.0,45.0,83.0,95.0
360290010004006,18.0,41.0,45.0,83.0,95.0
360290010004007,18.0,41.0,45.0,83.0,95.0
360290010004008,18.0,41.0,45.0,83.0,95.0
360290010005000,18.0,41.0,44.0,83.0,95.0
360290010005001,18.0,41.0,44.0,83.0,95.0
360290010005002,18.0,41.0,44.0,83.0,95.0
360290010005003,18.0,41.0,44.0,83.0,95.0
360290010005004,18.0,41.0,44.0,83.0,95.0
360290010005005,18.0,41.0,44.0,83.0,95.0
360290010005006,18.0,41.0,44.0,83.0,95.0
360290010005007,18.0,41.0,44.0,83.0,95.0
360290010005008,18.0,41.0,44.0,83.0,95.0
360290010005009,18.0,41.0,44.0,83.0,95.0
360290010005010,18.0,41.0,44.0,83.0,95.0
360290010005011,18.0,41.0,44.0,83.0,95.0
360290011001000,18.0,40.0,44.0,83.0,95.0
360290011001001,18.0,40.0,44.0,83.0,95.0
360290011001002,18.0,41.0,44.0,83.0,95.0
360290011001003,18.0,41.0,44.0,83.0,95.0
360290011001004,18.0,41.0,45.0,83.0,95.0
360290011001005,19.0,41.0,44.0,83.0,95.0
360290011001006,18.0,41.0,44.0,83.0,95.0
360290011001007,18.0,41.0,44.0,83.0,95.0
360290011001008,18.0,41.0,44.0,83.0,95.0
360290011001009,18.0,41.0,45.0,83.0,95.0
360290011001010,18.0,41.0,44.0,83.0,95.0
360290011002000,19.0,41.0,45.0,83.0,95.0
360290011002001,18.0,41.0,45.0,83.0,95.0
360290011002002,18.0,41.0,45.0,83.0,95.0
360290011002003,18.0,41.0,45.0,83.0,95.0
360290011002004,18.0,41.0,45.0,83.0,95.0
360290011002005,18.0,41.0,45.0,83.0,95.0
360290011003000,19.0,40.0,44.0,83.0,95.0
360290011003001,19.0,40.0,44.0,83.0,95.0
360290011003002,19.0,41.0,45.0,83.0,95.0
360290011003003,19.0,40.0,44.0,83.0,95.0
360290011003004,19.0,40.0,44.0,83.0,95.0
360290011003005,19.0,40.0,45.0,83.0,95.0
360290011003006,19.0,40.0,45.0,83.0,95.0
360290011003007,19.0,41.0,45.0,83.0,95.0
360290011003008,19.0,41.0,45.0,83.0,95.0
360290011003009,19.0,41.0,45.0,83.0,95.0
360290011003010,19.0,41.0,45.0,83.0,95.0
360290011003011,19.0,40.0,45.0,83.0,95.0
360290011003012,19.0,41.0,45.0,83.0,95.0
360290011003013,19.0,41.0,45.0,83.0,95.0
360290011003014,18.0,40.0,44.0,83.0,95.0
360290011003015,18.0,40.0,44.0,83.0,95.0
360290011003016,19.0,41.0,45.0,83.0,95.0
360290014031000,19.0,38.0,45.0,72.0,95.0
360290014031001,19.0,38.0,58.0,72.0,96.0
360290014031002,19.0,38.0,58.0,72.0,96.0
360290014031003,19.0,38.0,58.0,72.0,96.0
360290014031004,19.0,38.0,58.0,72.0,96.0
360290014031005,19.0,38.0,58.0,72.0,96.0
360290014031006,19.0,38.0,58.0,72.0,96.0
360290014031007,19.0,38.0,58.0,72.0,96.0
360290014032000,19.0,38.0,58.0,72.0,96.0
360290014032001,19.0,38.0,58.0,72.0,96.0
360290014032002,19.0,38.0,58.0,72.0,96.0
360290014032003,19.0,38.0,58.0,72.0,96.0
360290014032004,19.0,38.0,58.0,72.0,96.0
360290014032005,19.0,38.0,58.0,72.0,96.0
360290014032006,19.0,38.0,58.0,72.0,96.0
360290014032007,19.0,38.0,58.0,72.0,96.0
360290014032008,19.0,38.0,58.0,72.0,96.0
360290014032009,19.0,38.0,58.0,72.0,96.0
360290014032010,19.0,38.0,58.0,72.0,96.0
360290014032011,19.0,38.0,58.0,72.0,96.0
360290014032012,19.0,38.0,58.0,72.0,96.0
360290014041000,19.0,38.0,63.0,72.0,95.0
360290014041001,19.0,38.0,58.0,72.0,96.0
360290014041002,19.0,38.0,63.0,72.0,96.0
360290014041003,19.0,38.0,63.0,72.0,95.0
360290014042000,19.0,38.0,63.0,72.0,96.0
360290014042001,19.0,38.0,58.0,72.0,93.0
360290014042002,19.0,38.0,58.0,72.0,96.0
360290014042003,19.0,38.0,58.0,72.0,96.0
360290014042004,19.0,38.0,58.0,72.0,96.0
360290014042005,19.0,38.0,58.0,72.0,96.0
360290014042006,19.0,38.0,58.0,72.0,96.0
360290014042007,19.0,38.0,58.0,72.0,96.0
360290014042008,19.0,38.0,58.0,72.0,96.0
360290014042009,19.0,38.0,58.0,72.0,96.0
360290014042010,19.0,38.0,58.0,72.0,96.0
360290014042011,19.0,38.0,58.0,72.0,96.0
360290014042012,19.0,38.0,63.0,72.0,96.0
360290014042013,19.0,38.0,63.0,72.0,96.0
360290014042014,19.0,38.0,58.0,72.0,96.0
360290015001000,19.0,35.0,63.0,72.0,93.0
360290015001001,19.0,35.0,63.0,66.0,93.0
360290015001002,19.0,38.0,63.0,72.0,93.0
360290015001003,19.0,38.0,63.0,72.0,93.0
360290015001004,19.0,38.0,63.0,72.0,93.0
360290015001005,19.0,35.0,63.0,72.0,93.0
360290015001006,19.0,38.0,63.0,72.0,93.0
360290015001007,19.0,38.0,63.0,72.0,93.0
360290015001008,19.0,38.0,63.0,72.0,95.0
360290015001009,19.0,38.0,63.0,72.0,95.0
360290015001010,19.0,38.0,63.0,72.0,95.0
360290015001011,19.0,38.0,63.0,72.0,95.0
360290015001012,19.0,38.0,63.0,72.0,95.0
360290015001013,19.0,38.0,45.0,72.0,95.0
360290015001014,19.0,38.0,45.0,72.0,95.0
360290015001015,19.0,38.0,63.0,72.0,95.0
360290015001016,19.0,38.0,63.0,72.0,95.0
360290015001017,19.0,38.0,63.0,72.0,95.0
360290015001018,19.0,38.0,63.0,72.0,95.0
360290015001019,19.0,38.0,63.0,72.0,95.0
360290015001020,19.0,38.0,63.0,72.0,95.0
360290015001021,19.0,38.0,63.0,72.0,95.0
360290015001022,19.0,38.0,63.0,72.0,95.0
360290015001023,19.0,38.0,63.0,72.0,95.0
360290015001024,19.0,38.0,63.0,72.0,95.0
360290015001025,19.0,38.0,63.0,72.0,95.0
360290015001026,19.0,38.0,63.0,72.0,95.0
360290015001027,19.0,38.0,63.0,72.0,95.0
360290015001028,19.0,38.0,63.0,72.0,95.0
360290015001029,19.0,38.0,63.0,72.0,95.0
360290015001030,19.0,38.0,63.0,72.0,95.0
360290015001031,19.0,38.0,63.0,72.0,95.0
360290015002000,19.0,35.0,63.0,66.0,93.0
360290015002001,19.0,35.0,63.0,66.0,93.0
360290015002002,19.0,35.0,63.0,66.0,93.0
360290015002003,19.0,38.0,63.0,66.0,93.0
360290015002004,19.0,38.0,63.0,72.0,93.0
360290015002005,19.0,38.0,63.0,72.0,93.0
360290015002006,19.0,38.0,63.0,72.0,96.0
360290015002007,19.0,38.0,63.0,72.0,93.0
360290015002008,19.0,38.0,63.0,72.0,96.0
360290015002009,19.0,38.0,63.0,72.0,96.0
360290015002010,19.0,38.0,63.0,72.0,96.0
360290015002011,19.0,35.0,63.0,66.0,93.0
360290015002012,19.0,35.0,63.0,66.0,93.0
360290015002013,19.0,35.0,63.0,66.0,93.0
360290015002014,19.0,38.0,63.0,66.0,93.0
360290015002015,19.0,38.0,63.0,72.0,93.0
360290015003000,19.0,38.0,63.0,72.0,93.0
360290015003001,19.0,38.0,63.0,72.0,95.0
360290015003002,19.0,38.0,63.0,72.0,93.0
360290015003003,19.0,38.0,63.0,72.0,96.0
360290015003004,19.0,38.0,63.0,72.0,96.0
360290015003005,19.0,38.0,63.0,72.0,96.0
360290015003006,19.0,38.0,63.0,72.0,96.0
360290015003007,19.0,38.0,63.0,72.0,96.0
360290015003008,19.0,38.0,63.0,72.0,95.0
360290015003009,19.0,38.0,63.0,72.0,95.0
360290015003010,19.0,38.0,63.0,72.0,95.0
360290015003011,19.0,38.0,63.0,72.0,93.0
360290015003012,19.0,38.0,63.0,72.0,95.0
360290015003013,19.0,38.0,63.0,72.0,95.0
360290016011000,19.0,35.0,63.0,82.0,93.0
360290016011001,19.0,35.0,63.0,82.0,93.0
360290016011002,19.0,35.0,63.0,82.0,93.0
360290016011003,19.0,35.0,63.0,82.0,93.0
360290016011004,19.0,35.0,63.0,82.0,93.0
360290016011005,19.0,35.0,63.0,82.0,93.0
360290016011006,19.0,35.0,63.0,82.0,93.0
360290016011007,19.0,35.0,63.0,82.0,93.0
360290016011008,19.0,35.0,63.0,82.0,93.0
360290016011009,19.0,35.0,63.0,82.0,93.0
360290016011010,19.0,35.0,63.0,82.0,93.0
360290016011011,19.0,35.0,63.0,82.0,93.0
360290016011012,19.0,35.0,63.0,82.0,93.0
360290016011013,19.0,35.0,63.0,82.0,93.0
360290016011014,19.0,35.0,63.0,82.0,93.0
360290016011015,19.0,35.0,63.0,82.0,93.0
360290016011016,19.0,35.0,63.0,82.0,93.0
360290016011017,19.0,35.0,63.0,82.0,93.0
360290016011018,19.0,35.0,63.0,82.0,93.0
360290016011019,19.0,35.0,63.0,82.0,93.0
360290016011020,19.0,35.0,63.0,82.0,93.0
360290016011021,19.0,35.0,63.0,82.0,93.0
360290016011022,19.0,35.0,63.0,82.0,93.0
360290016021000,19.0,35.0,63.0,66.0,93.0
360290016021001,19.0,35.0,63.0,66.0,93.0
360290016021002,19.0,35.0,63.0,66.0,93.0
360290016021003,19.0,35.0,63.0,66.0,93.0
360290016021004,19.0,35.0,63.0,66.0,93.0
360290016021005,19.0,35.0,63.0,66.0,93.0
360290016021006,19.0,35.0,63.0,66.0,93.0
360290016021007,19.0,35.0,63.0,66.0,93.0
360290016021008,19.0,35.0,63.0,66.0,93.0
360290016021009,19.0,35.0,63.0,66.0,93.0
360290016021010,19.0,35.0,63.0,66.0,93.0
360290016021011,19.0,35.0,63.0,66.0,93.0
360290016021012,19.0,35.0,63.0,66.0,93.0
360290016021013,19.0,35.0,63.0,66.0,93.0
360290016021014,19.0,35.0,63.0,66.0,93.0
360290016021015,19.0,35.0,63.0,66.0,93.0
360290016021016,19.0,35.0,63.0,66.0,93.0
360290016021017,19.0,35.0,63.0,66.0,93.0
360290016021018,19.0,35.0,63.0,66.0,93.0
360290016021019,19.0,35.0,63.0,66.0,93.0
360290016021020,19.0,35.0,63.0,66.0,93.0
360290016021021,19.0,35.0,63.0,66.0,93.0
360290016021022,19.0,35.0,63.0,66.0,93.0
360290016021023,19.0,35.0,63.0,66.0,93.0
360290016021024,19.0,35.0,63.0,66.0,93.0
360290016021025,19.0,35.0,63.0,66.0,93.0
360290016021026,19.0,35.0,63.0,66.0,93.0
