GEOID20,District0,District1,District2,District3,District4
360290005001002,0.0,41.0,64.0,80.0,102.0
360290005001003,0.0,41.0,64.0,80.0,102.0
360290005001004,0.0,41.0,64.0,80.0,102.0
360290005001005,0.0,41.0,64.0,80.0,102.0
360290005001006,0.0,41.0,64.0,80.0,102.0
360290005001007,0.0,41.0,64.0,80.0,102.0
360290005001008,0.0,41.0,64.0,80.0,102.0
360290005001009,0.0,41.0,64.0,80.0,102.0
360290005001010,0.0,41.0,64.0,80.0,102.0
360290005001011,0.0,41.0,64.0,80.0,102.0
360290005001012,0.0,18.0,64.0,80.0,102.0
360290005001013,0.0,18.0,64.0,80.0,102.0
360290005001014,0.0,41.0,64.0,80.0,102.0
360290005001015,0.0,41.0,64.0,80.0,102.0
360290005001016,0.0,41.0,64.0,80.0,102.0
360290005001017,0.0,41.0,64.0,80.0,102.0
360290005001018,0.0,41.0,64.0,80.0,102.0
360290005001019,0.0,41.0,64.0,80.0,102.0
360290005001020,0.0,41.0,64.0,80.0,102.0
360290005001021,0.0,41.0,64.0,80.0,102.0
360290005001022,0.0,41.0,64.0,80.0,102.0
360290005001023,0.0,41.0,64.0,80.0,102.0
360290005001024,0.0,18.0,64.0,80.0,102.0
360290005001025,0.0,18.0,64.0,80.0,102.0
360290005001026,0.0,18.0,64.0,80.0,86.0
360290005001027,0.0,18.0,64.0,80.0,86.0
360290005001028,0.0,18.0,64.0,80.0,86.0
360290005001032,0.0,18.0,64.0,80.0,86.0
360290005001038,0.0,18.0,64.0,80.0,86.0
360290005001039,0.0,18.0,64.0,80.0,86.0
360290005001040,0.0,18.0,64.0,80.0,86.0
360290005001041,0.0,18.0,64.0,80.0,86.0
360290005001042,0.0,18.0,64.0,80.0,86.0
360290005001043,0.0,18.0,64.0,80.0,86.0
360290005001044,0.0,41.0,64.0,80.0,102.0
360290005001045,0.0,41.0,64.0,80.0,102.0
360290005001046,0.0,41.0,64.0,80.0,102.0
360290005001047,0.0,41.0,64.0,80.0,102.0
360290005001048,0.0,41.0,64.0,80.0,102.0
360290005001049,0.0,41.0,64.0,80.0,102.0
360290005001050,0.0,18.0,64.0,80.0,102.0
360290005001051,0.0,18.0,64.0,80.0,86.0
360290005001052,0.0,18.0,64.0,80.0,86.0
360290005001053,0.0,41.0,64.0,80.0,102.0
360290005001054,0.0,18.0,64.0,80.0,102.0
360290005001055,0.0,18.0,64.0,80.0,102.0
360290005001056,5.0,41.0,64.0,80.0,102.0
360290005001057,5.0,41.0,64.0,80.0,102.0
360290005002000,0.0,41.0,64.0,80.0,102.0
360290005002001,0.0,41.0,64.0,80.0,102.0
360290005002002,0.0,41.0,64.0,80.0,102.0
360290005002003,0.0,41.0,64.0,80.0,102.0
360290005002004,0.0,41.0,64.0,80.0,102.0
360290005002005,0.0,18.0,64.0,80.0,102.0
360290005002006,0.0,18.0,64.0,80.0,102.0
360290005002007,0.0,41.0,64.0,80.0,102.0
360290005002008,0.0,41.0,64.0,80.0,102.0
360290005002009,0.0,41.0,64.0,80.0,102.0
360290005002010,0.0,41.0,64.0,80.0,102.0
360290005002011,0.0,41.0,64.0,80.0,102.0
360290005002012,0.0,41.0,64.0,80.0,102.0
360290005002013,0.0,41.0,64.0,80.0,102.0
360290005002014,0.0,41.0,64.0,80.0,102.0
360290005002015,0.0,41.0,64.0,80.0,102.0
360290005002016,0.0,41.0,64.0,80.0,102.0
360290005002017,0.0,41.0,64.0,80.0,102.0
360290005002018,0.0,41.0,64.0,80.0,102.0
360290005002019,0.0,41.0,64.0,80.0,102.0
360290006001000,5.0,41.0,64.0,80.0,86.0
360290006001001,5.0,41.0,64.0,80.0,86.0
360290006001002,5.0,41.0,64.0,80.0,86.0
360290006001003,5.0,41.0,64.0,80.0,86.0
360290006001004,5.0,41.0,64.0,80.0,86.0
360290006001005,5.0,41.0,64.0,80.0,86.0
360290006002000,5.0,41.0,64.0,80.0,86.0
360290006002001,5.0,41.0,64.0,80.0,86.0
360290006002002,5.0,41.0,64.0,80.0,86.0
360290006002003,5.0,41.0,64.0,80.0,86.0
360290006002004,5.0,41.0,64.0,80.0,86.0
360290006002005,5.0,41.0,64.0,80.0,86.0
360290006003000,5.0,41.0,64.0,80.0,86.0
360290006003001,5.0,41.0,64.0,80.0,86.0
360290006003002,5.0,41.0,64.0,80.0,86.0
360290006003003,5.0,41.0,64.0,80.0,86.0
360290006003004,5.0,41.0,64.0,80.0,86.0
360290006003005,5.0,41.0,64.0,80.0,86.0
360290006004000,5.0,41.0,64.0,80.0,86.0
360290006004001,5.0,41.0,64.0,80.0,86.0
360290006004002,5.0,41.0,64.0,80.0,86.0
360290006004003,5.0,41.0,64.0,80.0,86.0
360290006004004,5.0,41.0,64.0,80.0,86.0
360290006004005,5.0,41.0,64.0,80.0,86.0
360290006004006,5.0,41.0,64.0,80.0,86.0
360290007001000,5.0,41.0,64.0,85.0,86.0
360290007001001,5.0,41.0,64.0,80.0,86.0
360290007001002,5.0,41.0,64.0,80.0,86.0
360290007001003,5.0,41.0,64.0,80.0,86.0
360290007001004,5.0,41.0,64.0,85.0,86.0
360290007001005,5.0,41.0,64.0,80.0,86.0
360290007002000,5.0,41.0,64.0,80.0,86.0
360290007002001,5.0,41.0,64.0,80.0,86.0
360290007002002,5.0,41.0,64.0,80.0,86.0
360290007002003,5.0,41.0,64.0,80.0,86.0
360290007002004,5.0,41.0,64.0,80.0,86.0
360290007002005,5.0,41.0,64.0,80.0,86.0
360290007003000,5.0,41.0,64.0,80.0,86.0
360290007003001,5.0,41.0,64.0,80.0,86.0
360290007003002,5.0,41.0,64.0,80.0,86.0
360290007003003,5.0,41.0,64.0,80.0,86.0
360290007003004,5.0,41.0,64.0,80.0,86.0
360290007003005,5.0,41.0,64.0,80.0,86.0
360290007003006,5.0,41.0,64.0,80.0,86.0
360290007004000,5.0,41.0,64.0,80.0,86.0
360290007004001,5.0,41.0,64.0,80.0,86.0
360290007004002,5.0,41.0,64.0,80.0,86.0
360290007004003,5.0,41.0,64.0,80.0,86.0
360290007004004,5.0,41.0,64.0,80.0,86.0
360290007004005,5.0,41.0,64.0,80.0,86.0
360290007005000,5.0,41.0,64.0,80.0,86.0
360290007005001,5.0,41.0,64.0,80.0,86.0
360290007005002,5.0,41.0,64.0,80.0,86.0
360290007005003,5.0,41.0,64.0,80.0,86.0
360290007005004,5.0,41.0,64.0,80.0,86.0
360290007005005,5.0,41.0,64.0,80.0,86.0
360290007005006,5.0,41.0,64.0,80.0,86.0
360290008001000,5.0,41.0,64.0,80.0,86.0
360290008001001,5.0,41.0,64.0,80.0,86.0
360290008001002,5.0,41.0,64.0,80.0,86.0
360290008001003,5.0,41.0,64.0,80.0,86.0
360290008001004,5.0,41.0,64.0,80.0,86.0
360290008001005,5.0,41.0,64.0,80.0,86.0
360290008001006,5.0,41.0,64.0,80.0,86.0
360290008001007,5.0,41.0,64.0,80.0,86.0
360290008002000,5.0,41.0,64.0,85.0,101.0
360290008002001,5.0,41.0,64.0,85.0,101.0
360290008002002,5.0,41.0,64.0,85.0,101.0
360290008002003,5.0,41.0,64.0,85.0,101.0
360290008002004,5.0,41.0,64.0,85.0,101.0
360290008002005,5.0,41.0,64.0,80.0,101.0
360290008002006,5.0,41.0,64.0,80.0,101.0
360290008002007,5.0,41.0,64.0,80.0,101.0
360290008002008,5.0,41.0,64.0,80.0,86.0
360290008002009,5.0,41.0,64.0,80.0,86.0
360290008002010,5.0,41.0,64.0,80.0,86.0
360290008002011,5.0,41.0,64.0,80.0,86.0
360290008003000,5.0,41.0,64.0,80.0,86.0
360290008003001,5.0,41.0,64.0,80.0,86.0
360290008003002,5.0,41.0,64.0,80.0,86.0
360290008003003,5.0,41.0,64.0,80.0,86.0
360290008003004,5.0,41.0,64.0,80.0,86.0
360290008003005,5.0,41.0,64.0,80.0,86.0
360290008003006,5.0,41.0,64.0,80.0,86.0
360290008003007,5.0,41.0,64.0,80.0,86.0
360290008003008,5.0,41.0,64.0,80.0,86.0
360290008003009,5.0,41.0,64.0,80.0,86.0
360290008003010,5.0,41.0,64.0,85.0,86.0
360290008003011,5.0,41.0,64.0,80.0,86.0
360290008004000,5.0,41.0,64.0,85.0,86.0
360290008004001,5.0,41.0,64.0,80.0,86.0
360290008004002,5.0,41.0,64.0,80.0,86.0
360290008004003,5.0,41.0,64.0,85.0,86.0
360290008004004,5.0,41.0,64.0,80.0,86.0
360290008004005,5.0,41.0,64.0,80.0,86.0
360290009001000,5.0,41.0,64.0,85.0,101.0
360290009001001,5.0,41.0,64.0,85.0,101.0
360290009001002,5.0,41.0,64.0,85.0,101.0
360290009001003,5.0,41.0,64.0,85.0,101.0
360290009001004,5.0,41.0,64.0,85.0,101.0
360290009001005,5.0,41.0,64.0,85.0,101.0
360290009001006,5.0,41.0,64.0,85.0,101.0
360290009002000,5.0,41.0,64.0,85.0,101.0
360290009002001,5.0,41.0,64.0,85.0,101.0
360290009002002,5.0,41.0,64.0,85.0,101.0
360290009002003,5.0,41.0,64.0,85.0,101.0
360290009002004,5.0,41.0,64.0,85.0,101.0
360290009002005,5.0,41.0,64.0,85.0,101.0
360290009002006,5.0,41.0,64.0,85.0,101.0
360290009002007,5.0,41.0,64.0,85.0,86.0
360290009002008,5.0,41.0,64.0,85.0,101.0
360290009002009,5.0,41.0,64.0,85.0,86.0
360290009002010,5.0,41.0,64.0,85.0,86.0
360290009002011,5.0,41.0,64.0,85.0,101.0
360290009003000,5.0,41.0,64.0,85.0,86.0
360290009003001,5.0,41.0,64.0,85.0,86.0
360290009003002,5.0,41.0,64.0,85.0,86.0
360290009003003,5.0,41.0,64.0,85.0,86.0
360290009003004,5.0,41.0,64.0,85.0,86.0
360290009003005,5.0,41.0,64.0,85.0,86.0
360290009003006,5.0,41.0,64.0,85.0,86.0
360290009003007,5.0,41.0,64.0,85.0,86.0
360290009003008,5.0,41.0,64.0,85.0,86.0
360290009003009,5.0,41.0,64.0,85.0,86.0
360290010001000,5.0,40.0,64.0,85.0,101.0
360290010001001,5.0,40.0,64.0,85.0,86.0
360290010001002,5.0,40.0,64.0,85.0,86.0
360290010001003,5.0,40.0,64.0,85.0,86.0
360290010001004,5.0,41.0,64.0,85.0,86.0
360290010001005,5.0,41.0,64.0,85.0,86.0
360290010001006,5.0,41.0,64.0,85.0,101.0
360290010001007,5.0,41.0,64.0,85.0,86.0
360290010001008,5.0,41.0,64.0,85.0,86.0
360290010001009,5.0,41.0,64.0,85.0,86.0
360290010001010,5.0,41.0,64.0,85.0,86.0
360290010001011,5.0,41.0,64.0,85.0,86.0
360290010001012,5.0,41.0,64.0,85.0,86.0
360290010001013,5.0,41.0,64.0,85.0,86.0
360290010001014,5.0,41.0,64.0,85.0,86.0
360290010002000,5.0,40.0,64.0,85.0,101.0
360290010002001,5.0,40.0,64.0,85.0,101.0
360290010002002,5.0,41.0,64.0,85.0,101.0
360290010002003,5.0,40.0,64.0,85.0,101.0
360290010002004,5.0,40.0,64.0,85.0,101.0
360290010003000,5.0,41.0,64.0,85.0,101.0
360290010003001,5.0,41.0,64.0,85.0,101.0
360290010003002,5.0,41.0,64.0,85.0,101.0
360290010003003,5.0,41.0,64.0,85.0,101.0
360290010003004,5.0,41.0,64.0,85.0,101.0
360290010003005,5.0,41.0,64.0,85.0,101.0
360290010003006,5.0,41.0,64.0,85.0,86.0
360290010003007,5.0,41.0,64.0,85.0,101.0
360290010003008,5.0,41.0,64.0,85.0,86.0
360290010003009,5.0,41.0,64.0,85.0,86.0
360290010003010,5.0,41.0,64.0,85.0,86.0
360290010004000,5.0,41.0,64.0,85.0,101.0
360290010004001,5.0,41.0,64.0,85.0,101.0
360290010004002,5.0,41.0,64.0,85.0,101.0
360290010004003,5.0,41.0,64.0,85.0,101.0
360290010004004,5.0,41.0,64.0,85.0,101.0
360290010004005,5.0,41.0,64.0,85.0,101.0
360290010004006,5.0,41.0,64.0,85.0,101.0
360290010004007,5.0,41.0,64.0,85.0,101.0
360290010004008,5.0,41.0,64.0,85.0,101.0
360290010005000,5.0,40.0,64.0,85.0,101.0
360290010005001,5.0,40.0,63.0,85.0,101.0
360290010005002,5.0,40.0,64.0,85.0,101.0
360290010005003,5.0,40.0,63.0,85.0,101.0
360290010005004,5.0,40.0,64.0,85.0,101.0
360290010005005,5.0,40.0,63.0,85.0,101.0
360290010005006,5.0,40.0,64.0,85.0,101.0
360290010005007,5.0,40.0,64.0,85.0,101.0
360290010005008,5.0,40.0,64.0,85.0,101.0
360290010005009,5.0,40.0,64.0,85.0,101.0
360290010005010,5.0,40.0,64.0,85.0,101.0
360290010005011,5.0,40.0,64.0,85.0,101.0
360290011001000,5.0,40.0,63.0,85.0,101.0
360290011001001,5.0,40.0,63.0,85.0,101.0
360290011001002,5.0,40.0,63.0,85.0,101.0
360290011001003,5.0,40.0,63.0,85.0,101.0
360290011001004,5.0,40.0,64.0,85.0,101.0
360290011001005,5.0,40.0,63.0,85.0,101.0
360290011001006,5.0,40.0,63.0,85.0,101.0
360290011001007,5.0,40.0,63.0,85.0,101.0
360290011001008,5.0,40.0,63.0,85.0,101.0
360290011001009,5.0,40.0,64.0,85.0,101.0
360290011001010,5.0,40.0,64.0,85.0,101.0
360290011002000,5.0,41.0,64.0,85.0,101.0
360290011002001,5.0,41.0,64.0,85.0,101.0
360290011002002,5.0,41.0,64.0,85.0,101.0
360290011002003,5.0,40.0,64.0,85.0,101.0
360290011002004,5.0,41.0,64.0,85.0,101.0
360290011002005,5.0,41.0,64.0,85.0,101.0
360290011003000,5.0,40.0,63.0,85.0,101.0
360290011003001,5.0,40.0,63.0,85.0,101.0
360290011003002,5.0,41.0,64.0,85.0,101.0
360290011003003,5.0,40.0,63.0,85.0,101.0
360290011003004,5.0,40.0,63.0,85.0,101.0
360290011003005,5.0,41.0,64.0,85.0,101.0
360290011003006,5.0,41.0,64.0,85.0,101.0
360290011003007,5.0,41.0,64.0,85.0,101.0
360290011003008,5.0,41.0,64.0,85.0,101.0
360290011003009,5.0,41.0,64.0,85.0,101.0
360290011003010,5.0,41.0,64.0,85.0,101.0
360290011003011,5.0,41.0,63.0,85.0,101.0
360290011003012,5.0,41.0,64.0,85.0,101.0
360290011003013,5.0,41.0,64.0,85.0,101.0
360290011003014,5.0,40.0,63.0,85.0,101.0
360290011003015,5.0,40.0,63.0,85.0,101.0
360290011003016,5.0,41.0,64.0,85.0,101.0
360290014031000,0.0,18.0,58.0,80.0,102.0
360290014031001,0.0,18.0,58.0,80.0,102.0
360290014031002,0.0,18.0,58.0,80.0,102.0
360290014031003,0.0,18.0,58.0,80.0,102.0
360290014031004,0.0,18.0,58.0,80.0,102.0
360290014031005,0.0,18.0,58.0,80.0,102.0
360290014031006,0.0,18.0,58.0,80.0,102.0
360290014031007,0.0,18.0,58.0,80.0,102.0
360290014032000,0.0,18.0,44.0,80.0,102.0
360290014032001,0.0,18.0,44.0,80.0,102.0
360290014032002,0.0,18.0,44.0,80.0,102.0
360290014032003,0.0,18.0,44.0,80.0,102.0
360290014032004,0.0,18.0,44.0,80.0,102.0
360290014032005,0.0,18.0,58.0,80.0,102.0
360290014032006,0.0,18.0,63.0,80.0,102.0
360290014032007,0.0,18.0,44.0,80.0,102.0
360290014032008,0.0,18.0,63.0,80.0,102.0
360290014032009,0.0,18.0,44.0,80.0,102.0
360290014032010,0.0,18.0,44.0,80.0,102.0
360290014032011,0.0,18.0,44.0,80.0,102.0
360290014032012,0.0,18.0,63.0,80.0,102.0
360290014041000,0.0,18.0,58.0,80.0,102.0
360290014041001,0.0,18.0,58.0,80.0,102.0
360290014041002,0.0,18.0,58.0,80.0,102.0
360290014041003,0.0,18.0,58.0,80.0,102.0
360290014042000,0.0,18.0,58.0,80.0,102.0
360290014042001,0.0,18.0,58.0,81.0,102.0
360290014042002,0.0,18.0,58.0,80.0,102.0
360290014042003,0.0,18.0,58.0,80.0,102.0
360290014042004,0.0,18.0,58.0,80.0,102.0
360290014042005,0.0,18.0,58.0,80.0,102.0
360290014042006,0.0,18.0,58.0,80.0,102.0
360290014042007,0.0,18.0,44.0,80.0,102.0
360290014042008,0.0,18.0,44.0,80.0,102.0
360290014042009,0.0,18.0,44.0,80.0,102.0
360290014042010,0.0,18.0,44.0,80.0,102.0
360290014042011,0.0,18.0,44.0,81.0,102.0
360290014042012,0.0,18.0,58.0,80.0,102.0
360290014042013,0.0,18.0,58.0,80.0,102.0
360290014042014,0.0,18.0,58.0,80.0,102.0
360290015001000,4.0,41.0,58.0,84.0,102.0
360290015001001,4.0,18.0,58.0,84.0,102.0
360290015001002,4.0,18.0,58.0,84.0,102.0
360290015001003,4.0,41.0,58.0,80.0,102.0
360290015001004,4.0,41.0,58.0,80.0,102.0
360290015001005,4.0,41.0,58.0,80.0,102.0
360290015001006,4.0,41.0,58.0,80.0,102.0
360290015001007,4.0,41.0,58.0,80.0,102.0
360290015001008,4.0,41.0,58.0,80.0,102.0
360290015001009,0.0,41.0,58.0,80.0,102.0
360290015001010,0.0,18.0,58.0,80.0,102.0
360290015001011,0.0,18.0,58.0,80.0,102.0
360290015001012,0.0,18.0,58.0,80.0,102.0
360290015001013,0.0,18.0,58.0,80.0,102.0
360290015001014,0.0,18.0,58.0,80.0,102.0
360290015001015,0.0,41.0,58.0,80.0,102.0
360290015001016,0.0,41.0,58.0,80.0,102.0
360290015001017,0.0,41.0,58.0,80.0,102.0
360290015001018,0.0,41.0,58.0,80.0,102.0
360290015001019,0.0,41.0,58.0,80.0,102.0
360290015001020,0.0,41.0,58.0,80.0,102.0
360290015001021,0.0,41.0,58.0,80.0,102.0
360290015001022,0.0,41.0,58.0,80.0,102.0
360290015001023,4.0,41.0,58.0,80.0,102.0
360290015001024,4.0,41.0,58.0,80.0,102.0
360290015001025,4.0,41.0,58.0,80.0,102.0
360290015001026,0.0,41.0,58.0,80.0,102.0
360290015001027,0.0,41.0,58.0,80.0,102.0
360290015001028,4.0,41.0,58.0,80.0,102.0
360290015001029,4.0,41.0,58.0,80.0,102.0
360290015001030,0.0,41.0,58.0,80.0,102.0
360290015001031,0.0,41.0,58.0,80.0,102.0
360290015002000,4.0,18.0,58.0,84.0,102.0
360290015002001,4.0,18.0,58.0,84.0,102.0
360290015002002,4.0,18.0,58.0,84.0,102.0
360290015002003,4.0,18.0,58.0,84.0,102.0
360290015002004,4.0,18.0,58.0,84.0,102.0
360290015002005,4.0,18.0,58.0,84.0,102.0
360290015002006,4.0,18.0,58.0,84.0,102.0
360290015002007,0.0,18.0,58.0,80.0,102.0
360290015002008,0.0,18.0,58.0,80.0,102.0
360290015002009,0.0,18.0,58.0,81.0,102.0
360290015002010,0.0,18.0,58.0,80.0,102.0
360290015002011,4.0,18.0,58.0,84.0,102.0
360290015002012,4.0,18.0,58.0,84.0,102.0
360290015002013,4.0,18.0,58.0,84.0,102.0
360290015002014,4.0,18.0,58.0,84.0,102.0
360290015002015,4.0,18.0,58.0,84.0,102.0
360290015003000,4.0,18.0,58.0,80.0,102.0
360290015003001,4.0,18.0,58.0,80.0,102.0
360290015003002,0.0,18.0,58.0,80.0,102.0
360290015003003,0.0,18.0,58.0,80.0,102.0
360290015003004,0.0,18.0,58.0,80.0,102.0
360290015003005,0.0,18.0,58.0,80.0,102.0
360290015003006,0.0,18.0,58.0,80.0,102.0
360290015003007,0.0,18.0,58.0,80.0,102.0
360290015003008,0.0,18.0,58.0,80.0,102.0
360290015003009,0.0,18.0,58.0,80.0,102.0
360290015003010,4.0,18.0,58.0,80.0,102.0
360290015003011,4.0,41.0,58.0,80.0,102.0
360290015003012,0.0,18.0,58.0,80.0,102.0
360290015003013,0.0,18.0,58.0,80.0,102.0
360290016011000,4.0,40.0,63.0,85.0,102.0
360290016011001,4.0,40.0,58.0,85.0,102.0
360290016011002,4.0,40.0,58.0,85.0,102.0
360290016011003,4.0,40.0,58.0,84.0,102.0
360290016011004,4.0,40.0,58.0,85.0,102.0
360290016011005,4.0,40.0,58.0,85.0,102.0
360290016011006,4.0,40.0,58.0,85.0,102.0
360290016011007,4.0,40.0,58.0,85.0,102.0
360290016011008,4.0,40.0,58.0,85.0,102.0
360290016011009,4.0,40.0,58.0,85.0,102.0
360290016011010,4.0,40.0,58.0,85.0,102.0
360290016011011,4.0,40.0,58.0,85.0,102.0
360290016011012,4.0,40.0,58.0,84.0,102.0
360290016011013,4.0,40.0,58.0,84.0,102.0
360290016011014,4.0,40.0,58.0,84.0,102.0
360290016011015,4.0,40.0,58.0,84.0,102.0
360290016011016,4.0,40.0,58.0,85.0,102.0
360290016011017,4.0,40.0,58.0,85.0,102.0
360290016011018,4.0,40.0,58.0,85.0,102.0
360290016011019,4.0,40.0,58.0,85.0,102.0
360290016011020,4.0,40.0,58.0,85.0,102.0
360290016011021,4.0,40.0,58.0,85.0,102.0
360290016011022,4.0,40.0,58.0,85.0,102.0
360290016021000,4.0,40.0,58.0,85.0,102.0
360290016021001,4.0,40.0,58.0,85.0,102.0
360290016021002,4.0,40.0,58.0,85.0,102.0
360290016021003,4.0,40.0,58.0,84.0,102.0
360290016021004,4.0,40.0,58.0,84.0,102.0
360290016021005,4.0,40.0,58.0,84.0,102.0
360290016021006,4.0,18.0,58.0,84.0,102.0
360290016021007,4.0,18.0,58.0,84.0,102.0
360290016021008,4.0,18.0,58.0,84.0,102.0
360290016021009,4.0,41.0,58.0,84.0,102.0
360290016021010,4.0,41.0,58.0,84.0,102.0
360290016021011,4.0,41.0,58.0,84.0,102.0
360290016021012,4.0,40.0,58.0,85.0,102.0
360290016021013,4.0,40.0,58.0,85.0,102.0
360290016021014,4.0,40.0,58.0,84.0,102.0
360290016021015,4.0,40.0,58.0,84.0,102.0
360290016021016,4.0,40.0,58.0,84.0,102.0
360290016021017,4.0,40.0,58.0,85.0,102.0
360290016021018,4.0,40.0,58.0,85.0,102.0
360290016021019,4.0,40.0,58.0,85.0,102.0
360290016021020,4.0,40.0,58.0,85.0,102.0
360290016021021,4.0,41.0,58.0,85.0,102.0
360290016021022,4.0,41.0,58.0,84.0,102.0
360290016021023,4.0,41.0,58.0,84.0,102.0
360290016021024,4.0,41.0,58.0,84.0,102.0
360290016021025,4.0,40.0,58.0,84.0,102.0
360290016021026,4.0,40.0,58.0,85.0,102.0
