GEOID20,District0,District1,District2,District3,District4
360290005001001,679.0,1358.0,2117.0,3003.0,3454.0
360290005001002,679.0,1358.0,2117.0,3003.0,3454.0
360290005001003,679.0,1358.0,2117.0,3003.0,3454.0
360290005001004,679.0,1358.0,2117.0,3003.0,3454.0
360290005001005,679.0,1358.0,2117.0,3003.0,3454.0
360290005001006,679.0,1358.0,2117.0,3003.0,3454.0
360290005001007,679.0,1358.0,2117.0,3003.0,3454.0
360290005001008,679.0,1358.0,2117.0,2715.0,3454.0
360290005001009,679.0,1358.0,2117.0,2715.0,3454.0
360290005001010,679.0,1358.0,2117.0,2715.0,3454.0
360290005001011,679.0,1358.0,2117.0,2715.0,3454.0
360290005001012,679.0,1358.0,2117.0,2715.0,3454.0
360290005001013,679.0,1358.0,2117.0,2715.0,3454.0
360290005001014,679.0,1358.0,2117.0,2715.0,3454.0
360290005001015,679.0,1358.0,2117.0,2715.0,3454.0
360290005001016,679.0,1358.0,2117.0,2715.0,3454.0
360290005001017,679.0,1358.0,2117.0,2715.0,3454.0
360290005001018,679.0,1358.0,2117.0,2715.0,3454.0
360290005001019,679.0,1358.0,2117.0,2715.0,3454.0
360290005001020,679.0,1358.0,2117.0,2715.0,3454.0
360290005001021,679.0,1358.0,2117.0,2715.0,3454.0
360290005001022,679.0,1358.0,2117.0,2715.0,3454.0
360290005001023,679.0,1358.0,2117.0,2715.0,3454.0
360290005001024,679.0,1358.0,2117.0,2715.0,3454.0
360290005001025,679.0,1358.0,2117.0,2715.0,3454.0
360290005001026,679.0,1358.0,2117.0,2715.0,3454.0
360290005001027,679.0,1358.0,2117.0,2715.0,3454.0
360290005001028,679.0,1358.0,2117.0,2715.0,3454.0
360290005001032,679.0,1358.0,2117.0,2715.0,3454.0
360290005001038,679.0,1358.0,2117.0,2715.0,3454.0
360290005001039,679.0,1358.0,2117.0,2715.0,3454.0
360290005001040,679.0,1358.0,2117.0,2715.0,3454.0
360290005001041,679.0,1358.0,2117.0,2715.0,3454.0
360290005001042,679.0,1358.0,2117.0,2715.0,3454.0
360290005001043,679.0,1358.0,2117.0,2715.0,3454.0
360290005001044,679.0,1358.0,2117.0,2715.0,3454.0
360290005001045,679.0,1358.0,2117.0,3003.0,3454.0
360290005001046,679.0,1358.0,2118.0,3003.0,3454.0
360290005001047,669.0,1358.0,2118.0,3003.0,3454.0
360290005001048,679.0,1358.0,2118.0,3003.0,3454.0
360290005001049,679.0,1358.0,2117.0,2715.0,3454.0
360290005001050,679.0,1358.0,2117.0,2715.0,3454.0
360290005001051,679.0,1358.0,2117.0,2715.0,3454.0
360290005001052,679.0,1358.0,2117.0,2715.0,3454.0
360290005001053,679.0,1358.0,2117.0,2715.0,3454.0
360290005001054,679.0,1358.0,2117.0,2715.0,3454.0
360290005001055,679.0,1358.0,2117.0,2715.0,3454.0
360290005001056,678.0,1358.0,2118.0,3003.0,3454.0
360290005001057,669.0,1358.0,2118.0,3003.0,3454.0
360290005002000,679.0,1358.0,2117.0,2715.0,3454.0
360290005002001,679.0,1358.0,2117.0,2715.0,3454.0
360290005002002,679.0,1358.0,2117.0,2715.0,3454.0
360290005002003,679.0,1358.0,2117.0,2715.0,3454.0
360290005002004,679.0,1358.0,2117.0,2715.0,3454.0
360290005002005,679.0,1358.0,2117.0,2715.0,3454.0
360290005002006,679.0,1358.0,2117.0,2715.0,3454.0
360290005002007,679.0,1358.0,2117.0,2715.0,3454.0
360290005002008,679.0,1358.0,2117.0,2715.0,3454.0
360290005002009,679.0,1358.0,2117.0,2715.0,3454.0
360290005002010,679.0,1358.0,2117.0,2715.0,3454.0
360290005002011,679.0,1358.0,2117.0,2715.0,3454.0
360290005002012,679.0,1358.0,2117.0,2715.0,3454.0
360290005002013,679.0,1358.0,2117.0,2715.0,3454.0
360290005002014,679.0,1358.0,2117.0,2715.0,3454.0
360290005002015,679.0,1358.0,2117.0,2715.0,3454.0
360290005002016,679.0,1358.0,2117.0,2715.0,3454.0
360290005002017,679.0,1358.0,2117.0,2715.0,3454.0
360290005002018,679.0,1358.0,2117.0,2715.0,3454.0
360290005002019,679.0,1358.0,2117.0,2715.0,3454.0
360290006001000,669.0,1916.0,2118.0,3003.0,3455.0
360290006001001,669.0,1916.0,2118.0,3003.0,3455.0
360290006001002,669.0,1916.0,2118.0,3003.0,3455.0
360290006001003,669.0,1916.0,2118.0,3003.0,3455.0
360290006001004,669.0,1916.0,2118.0,3003.0,3455.0
360290006001005,669.0,1916.0,2118.0,3003.0,3455.0
360290006002000,669.0,1916.0,2118.0,3003.0,3455.0
360290006002001,669.0,1916.0,2118.0,3003.0,3455.0
