GEOID,x,y,area,population,p_public_transportation_commute,p_walk_commute,mean_commute_time,p_bachelors_degree_or_higher,unemployment_rate,p_GRAPI<15%,p_GRAPI>35%,p_without_health_insurance,p_vacant_housing_units,p_renter_occupied,median_household_income,p_SNAP_benefits,p_below_poverty_line,p_white,p_age_students,median_age,p_mobile_homes,p_without_person_vehicle,p_veterans
37057000014,1034475.8471714185,-523096.2287559264,82.38719307724571,,,,,,,,,,,,,,,,,,,,
37057000016,1024122.8794755659,-487567.0973146805,23.59386378736792,,,,,,,,,,,,,,,,,,,,
37057000018,1027525.3501353232,-528166.4090986052,98.2415672313494,,,,,,,,,,,,,,,,,,,,
37057000020,1028768.1968693496,-509110.9280634123,55.3096534291301,,,,,,,,,,,,,,,,,,,,
37057000022,1023001.9759542858,-503974.99337396305,17.48705772968435,,,,,,,,,,,,,,,,,,,,
37057000024,1018169.9819923718,-502303.0174671913,11.366728227917983,,,,,,,,,,,,,,,,,,,,
37057000026,1016798.1281534089,-504452.7630895899,10.779137261654203,,,,,,,,,,,,,,,,,,,,
37057000028,1015661.2284361399,-510042.89906991116,23.96364207171695,,,,,,,,,,,,,,,,,,,,
37057000030,1018716.4009271801,-510453.3282365203,8.614029516466688,,,,,,,,,,,,,,,,,,,,
37057000032,1018855.8682416423,-508158.8124352882,4.80315480491086,,,,,,,,,,,,,,,,,,,,
37057000034,1019340.0612176158,-505308.8040769977,4.197234938067622,,,,,,,,,,,,,,,,,,,,
37057000036,1020670.4722071374,-505946.99900211295,3.075000538939102,,,,,,,,,,,,,,,,,,,,
37057000038,1021397.9186711975,-507188.7225338662,3.746483912338694,,,,,,,,,,,,,,,,,,,,
37057000040,1021221.7058706046,-510538.86085889087,13.189276829545824,,,,,,,,,,,,,,,,,,,,
37057000042,1035667.2698724988,-510012.17644233804,42.873271779575056,,,,,,,,,,,,,,,,,,,,
37057000044,1025422.7917821778,-492746.06570282695,49.415089995323214,,,,,,,,,,,,,,,,,,,,
37057000046,1019591.3336114316,-495830.9599879022,26.008394125480326,,,,,,,,,,,,,,,,,,,,
37057000048,1011103.7858070118,-504170.0905889773,44.5798679142127,,,,,,,,,,,,,,,,,,,,
37057000050,1013145.3863017148,-498200.1192759483,54.50156904853536,,,,,,,,,,,,,,,,,,,,
37057000052,1025362.6094111357,-517075.1132953434,83.67530890266707,,,,,,,,,,,,,,,,,,,,
37057000054,1034503.022130361,-516362.0029707907,48.764747242986125,,,,,,,,,,,,,,,,,,,,
37057000056,1033997.6104761106,-535907.8470563976,127.47700309448128,,,,,,,,,,,,,,,,,,,,
37057000058,1019612.717679499,-523475.9641654648,46.613211297945355,,,,,,,,,,,,,,,,,,,,
37057000060,1036830.8880751993,-496647.0363681926,11.124982886643421,,,,,,,,,,,,,,,,,,,,
37057000062,1035692.7898879305,-498569.1458510755,2.902420764869359,,,,,,,,,,,,,,,,,,,,
37057000064,1034029.37023313,-499010.95658288547,3.731488593594492,,,,,,,,,,,,,,,,,,,,
37057000066,1035298.7824678167,-500776.9659101611,4.5106080572894465,,,,,,,,,,,,,,,,,,,,
37057000068,1037227.7393985608,-499963.3548767717,6.011092537993585,,,,,,,,,,,,,,,,,,,,
37057000070,1028866.0546135241,-499636.1689275169,40.73613328247417,,,,,,,,,,,,,,,,,,,,
37057000072,1033499.7545584978,-494496.5519469887,37.90896835702779,,,,,,,,,,,,,,,,,,,,
37057000074,1031569.7548471832,-503629.96352979104,35.147476720910454,,,,,,,,,,,,,,,,,,,,
37057000076,1036789.8650278989,-504127.1939362732,19.945118660278798,,,,,,,,,,,,,,,,,,,,
37057000078,1008539.0755013062,-509219.7122889893,59.77876056073571,,,,,,,,,,,,,,,,,,,,
37057000082,1022240.2190708794,-499394.304491906,43.93030212180816,,,,,,,,,,,,,,,,,,,,
37057000084,1012264.1944067529,-491267.50318360067,44.085686537608815,,,,,,,,,,,,,,,,,,,,
37057000088,1036461.6524465845,-489549.87835813564,18.313751501529573,,,,,,,,,,,,,,,,,,,,
3705700080A,1030303.3280420989,-487990.7997237579,49.4858676336666,,,,,,,,,,,,,,,,,,,,
3705700086A,1034636.7408391219,-485854.461933291,16.833187679859623,,,,,,,,,,,,,,,,,,,,
37059000001,983832.5249423622,-497893.44573477516,56.521487173546184,,,,,,,,,,,,,,,,,,,,
37059000002,984360.7988976677,-504133.2025488811,57.586914897147295,,,,,,,,,,,,,,,,,,,,
37059000003,984532.8902417016,-489481.16148392786,101.17854769978236,,,,,,,,,,,,,,,,,,,,
37059000004,993018.3511762992,-507972.7805953026,25.169758683699413,,,,,,,,,,,,,,,,,,,,
37059000005,994724.713175311,-487284.1002346261,88.58538960606478,,,,,,,,,,,,,,,,,,,,
37059000006,1003561.8491926527,-502094.2691180585,72.5313048300641,,,,,,,,,,,,,,,,,,,,
37059000007,998151.3943581817,-509011.8095062232,59.005297461056166,,,,,,,,,,,,,,,,,,,,
37059000008,993237.4859606348,-499729.164776457,9.489281318412106,,,,,,,,,,,,,,,,,,,,
37059000009,992432.0272901766,-502750.0677028842,34.45407889084384,,,,,,,,,,,,,,,,,,,,
37059000010,1006033.6410114976,-494573.24008305767,37.47542939569466,,,,,,,,,,,,,,,,,,,,
37059000011,1000498.871094336,-495963.3818505276,38.16944056067739,,,,,,,,,,,,,,,,,,,,
37059000012,999043.7288091981,-491060.51257151517,36.144296501195925,,,,,,,,,,,,,,,,,,,,
37059000013,1003228.5558012432,-488090.7007047153,10.262986813373255,,,,,,,,,,,,,,,,,,,,
37059000014,992504.5792881394,-496625.6338949928,63.43515880083137,,,,,,,,,,,,,,,,,,,,
3706100ALBE,1247629.0960743173,-568083.0563134437,100.15194478703918,,,,,,,,,,,,,,,,,,,,
3706100BEUL,1256071.079168935,-587899.6596876871,123.93336615397767,,,,,,,,,,,,,,,,,,,,
3706100CALY,1222438.5508416337,-566228.4047855241,62.51149049414428,,,,,,,,,,,,,,,,,,,,
3706100CFRK,1260414.1642723028,-593078.5064364439,53.63817758120803,,,,,,,,,,,,,,,,,,,,
3706100CHAR,1241014.0049614839,-600836.515173272,99.53169980071975,,,,,,,,,,,,,,,,,,,,
3706100CHIN,1255570.2101824468,-599305.3980524066,57.202307335229634,,,,,,,,,,,,,,,,,,,,
3706100CYCK,1253786.3732645258,-607071.6525068273,191.6200242036849,,,,,,,,,,,,,,,,,,,,
3706100FAIS,1222840.0686333096,-573829.0931945859,142.11431810590565,,,,,,,,,,,,,,,,,,,,
3706100GLIS,1241906.3941491768,-572309.9371231677,78.23207091766524,,,,,,,,,,,,,,,,,,,,
3706100HALL,1247869.548826191,-591974.2864271016,94.85531335560654,,,,,,,,,,,,,,,,,,,,
3706100KENA,1237108.6413211182,-586944.2969537126,287.6808886325424,,,,,,,,,,,,,,,,,,,,
3706100LOCK,1244979.5228565023,-605211.2281568097,28.61028828010941,,,,,,,,,,,,,,,,,,,,
3706100MAGN,1223836.1398038578,-596478.4554538795,141.38787168508208,,,,,,,,,,,,,,,,,,,,
3706100ROCK,1223038.8190836972,-609487.5286819077,127.70403143762321,,,,,,,,,,,,,,,,,,,,
3706100ROSE,1230222.3940279225,-601884.285061996,68.87678070462394,,,,,,,,,,,,,,,,,,,,
3706100SMCA,1250125.4909619915,-579563.502216535,96.89987567283521,,,,,,,,,,,,,,,,,,,,
3706100WALL,1235473.7939764764,-608934.1148729378,88.36570589879146,,,,,,,,,,,,,,,,,,,,
3706100WARS,1223264.1413959998,-583791.2391364778,139.75806178157248,,,,,,,,,,,,,,,,,,,,
3706100WOLF,1232645.6343600657,-568690.0039616115,142.87657928719014,,,,,,,,,,,,,,,,,,,,
37063000001,1139967.5368376176,-476546.2847329695,1.3790851028258413,,,,,,,,,,,,,,,,,,,,
37063000002,1139428.580840042,-477246.7394287954,1.7574428562600364,,,,,,,,,,,,,,,,,,,,
37063000003,1138484.8160526,-477534.31670068647,1.490941245391369,,,,,,,,,,,,,,,,,,,,
37063000004,1137756.2855203247,-476521.5199569962,2.994236585499139,,,,,,,,,,,,,,,,,,,,
37063000005,1137188.1379253147,-478487.2097148364,6.029134496992416,,,,,,,,,,,,,,,,,,,,
37063000006,1137356.1719596258,-480316.3212729014,5.31155522002917,,,,,,,,,,,,,,,,,,,,
37063000007,1139864.6176505776,-478644.0352725243,1.72837589641955,,,,,,,,,,,,,,,,,,,,
37063000008,1139789.0163283383,-479798.9219785233,1.976459368348884,,,,,,,,,,,,,,,,,,,,
37063000009,1139360.0387262446,-481980.8275657117,3.3677230992656786,,,,,,,,,,,,,,,,,,,,
37063000010,1140819.999460241,-480428.0549078618,1.567770217670093,,,,,,,,,,,,,,,,,,,,
37063000012,1141557.9437682226,-480701.27283632,0.812105857256192,,,,,,,,,,,,,,,,,,,,
37063000013,1142553.2829061667,-481177.5021814034,1.541279795979727,,,,,,,,,,,,,,,,,,,,
37063000014,1144159.1768156593,-480926.9183775053,3.827043235755833,,,,,,,,,,,,,,,,,,,,
37063000015,1143216.5285073528,-479671.2051155726,1.3768900576739218,,,,,,,,,,,,,,,,,,,,
37063000016,1137894.6035697178,-488118.4026836516,2.4910663303075893,,,,,,,,,,,,,,,,,,,,
37063000017,1141584.6081530417,-479149.4756235159,2.508619368956757,,,,,,,,,,,,,,,,,,,,
37063000018,1144009.4822961332,-478602.1714158914,4.136559535943512,,,,,,,,,,,,,,,,,,,,
37063000019,1144130.8253413385,-476941.29501717474,8.80192665560234,,,,,,,,,,,,,,,,,,,,
37063000020,1140987.6927384809,-477541.068920951,1.662496978319829,,,,,,,,,,,,,,,,,,,,
37063000021,1140998.1427345339,-475904.7804934324,2.706275244369842,,,,,,,,,,,,,,,,,,,,
37063000022,1141979.3346657653,-474746.6889040189,7.876112748850698,,,,,,,,,,,,,,,,,,,,
37063000023,1141124.8733042493,-471758.62725083006,12.736903844714234,,,,,,,,,,,,,,,,,,,,
37063000024,1137616.0259947004,-474832.55600687856,7.063358863205603,,,,,,,,,,,,,,,,,,,,
37063000025,1138985.1774982351,-465058.02794850245,32.64722037520278,,,,,,,,,,,,,,,,,,,,
37063000026,1137029.364938161,-457372.2987932099,53.96602428914682,,,,,,,,,,,,,,,,,,,,
37063000027,1132757.7814216537,-487553.82786137034,6.02198138797811,,,,,,,,,,,,,,,,,,,,
37063000028,1144205.7374146734,-459935.51446062955,127.53905024996956,,,,,,,,,,,,,,,,,,,,
37063000029,1148149.0181124432,-472409.95878234983,62.83586948197117,,,,,,,,,,,,,,,,,,,,
37063000031,1146007.9065128977,-484201.85361645377,15.108318140302185,,,,,,,,,,,,,,,,,,,,
37063000032,1154301.2702883529,-479969.00696521066,77.56438676256256,,,,,,,,,,,,,,,,,,,,
37063000033,1145755.2017591558,-489176.8582008636,51.441998324421384,,,,,,,,,,,,,,,,,,,,
37063000036,1137135.0139367844,-482965.6362081376,3.485280528521665,,,,,,,,,,,,,,,,,,,,
37063000037,1135561.930193889,-473312.4716786907,15.299671612868813,,,,,,,,,,,,,,,,,,,,
37063000038,1134602.051425301,-486170.23975392326,14.638050866170875,,,,,,,,,,,,,,,,,,,,
37063000039,1136710.5549675217,-485317.70881416585,6.117829453463718,,,,,,,,,,,,,,,,,,,,
37063000040,1138588.7298270941,-481396.5628105311,2.0809271417959954,,,,,,,,,,,,,,,,,,,,
37063000041,1139792.855832858,-483787.5476597198,2.264801472201362,,,,,,,,,,,,,,,,,,,,
37063000042,1141243.3685205716,-483196.14531781856,2.2757268268642687,,,,,,,,,,,,,,,,,,,,
37063000043,1134195.4130570095,-481040.67962929624,20.366653663214752,,,,,,,,,,,,,,,,,,,,
37063000044,1135487.0716493938,-467582.8928546912,28.50210985481692,,,,,,,,,,,,,,,,,,,,
37063000045,1139555.2954180706,-469899.63228618004,20.550647232518685,,,,,,,,,,,,,,,,,,,,
37063000046,1139371.487608529,-473995.6044851284,5.116227358555445,,,,,,,,,,,,,,,,,,,,
37063000047,1142791.8316908674,-482994.27298211586,5.082693763668193,,,,,,,,,,,,,,,,,,,,
37063000048,1137946.9778021954,-485420.3570401113,3.1419226295844713,,,,,,,,,,,,,,,,,,,,
37063000050,1134579.0941390358,-476815.374243841,8.431773816700193,,,,,,,,,,,,,,,,,,,,
37063000051,1138600.860558193,-486377.7520202174,4.35034734013275,,,,,,,,,,,,,,,,,,,,
37063000052,1145900.913876274,-479528.53542040003,6.561382323773066,,,,,,,,,,,,,,,,,,,,
37063000054,1140535.5233543878,-488383.9725523469,6.4632404390319405,,,,,,,,,,,,,,,,,,,,
370630030-1,1148838.2934441164,-482372.4210694955,21.312214125973473,,,,,,,,,,,,,,,,,,,,
370630030-2,1149256.0818812596,-477977.7114212224,18.839639438788222,,,,,,,,,,,,,,,,,,,,
370630034-1,1141419.1876807462,-486816.4900729621,4.493038809580633,,,,,,,,,,,,,,,,,,,,
370630034-2,1141016.9782514598,-485129.7095502012,6.031834581460615,,,,,,,,,,,,,,,,,,,,
370630035.3,1140147.8949825931,-491550.55931525736,19.146715168571642,,,,,,,,,,,,,,,,,,,,
370630053-1,1137301.559197627,-490138.1684433654,6.3010651907618485,,,,,,,,,,,,,,,,,,,,
370630053-2,1134548.8156688344,-491893.6203014832,26.340375028076203,,,,,,,,,,,,,,,,,,,,
37063055-11,1140406.679203218,-482225.1243218709,1.60757324007463,,,,,,,,,,,,,,,,,,,,
37063055-49,1141395.954205899,-481670.8987109017,0.586191310268826,,,,,,,,,,,,,,,,,,,,
37065000101,1267711.6175191936,-479905.10631181404,26.643905199326504,,,,,,,,,,,,,,,,,,,,
37065000102,1263272.3569681407,-482169.6521372428,31.242805549022584,,,,,,,,,,,,,,,,,,,,
37065000103,1260114.4200324803,-478488.24596319813,20.827808902611146,,,,,,,,,,,,,,,,,,,,
37065000104,1261917.2566524928,-476412.1286313701,17.68962771359687,,,,,,,,,,,,,,,,,,,,
37065000201,1270259.635742485,-486813.430472814,107.03802452255863,,,,,,,,,,,,,,,,,,,,
37065000301,1276066.851911842,-476716.3838014642,149.44499822082219,,,,,,,,,,,,,,,,,,,,
37065000401,1267856.1607203162,-470257.6775808396,87.16450944911068,,,,,,,,,,,,,,,,,,,,
37065000501,1260633.2272990227,-468380.195246424,91.6781919926177,,,,,,,,,,,,,,,,,,,,
37065000601,1253558.0253533265,-460383.7329776089,142.55828378000328,,,,,,,,,,,,,,,,,,,,
37065000701,1249446.8411323668,-469710.2630727158,138.56017531991967,,,,,,,,,,,,,,,,,,,,
37065000801,1261440.967728576,-491713.6694009873,100.87525779224015,,,,,,,,,,,,,,,,,,,,
37065000901,1255149.8755450135,-499686.2230820287,67.07865033332743,,,,,,,,,,,,,,,,,,,,
37065001001,1253465.051377428,-492795.96285969735,61.66403179448957,,,,,,,,,,,,,,,,,,,,
37065001101,1255788.3590031841,-481579.28140071785,65.17179963743197,,,,,,,,,,,,,,,,,,,,
37065001201,1242703.258634183,-477327.5128047701,4.66773864775187,,,,,,,,,,,,,,,,,,,,
37065001202,1241271.4086362564,-478624.87240780244,3.6295207707499078,,,,,,,,,,,,,,,,,,,,
37065001203,1246886.778509588,-478437.57126141,84.6547449498871,,,,,,,,,,,,,,,,,,,,
37065001204,1243612.4352480378,-475206.05113585026,4.50905465877379,,,,,,,,,,,,,,,,,,,,
37065001205,1241755.9714653895,-475507.0609231563,3.5624020927640903,,,,,,,,,,,,,,,,,,,,
37065001301,1249703.605069246,-486979.7445798262,74.40507008192608,,,,,,,,,,,,,,,,,,,,
37065001401,1243200.0723794112,-484974.18576400797,31.810070156349237,,,,,,,,,,,,,,,,,,,,
37067000011,1030296.289161592,-478827.2194894229,11.385919494820051,,,,,,,,,,,,,,,,,,,,
37067000012,1034659.4204965158,-482367.47942815314,31.80847176022123,,,,,,,,,,,,,,,,,,,,
37067000013,1030115.786297251,-475540.66570216,12.122423524202702,,,,,,,,,,,,,,,,,,,,
37067000014,1035762.4535073588,-476411.0275828856,12.929187283592238,,,,,,,,,,,,,,,,,,,,
37067000015,1033583.1266881173,-479577.1254033331,17.896861140319245,,,,,,,,,,,,,,,,,,,,
37067000021,1032663.2369535557,-462040.89940780436,78.82292240697558,,,,,,,,,,,,,,,,,,,,
37067000031,1015889.6157043963,-461104.16146265686,22.990669067722298,,,,,,,,,,,,,,,,,,,,
37067000032,1011522.7796804036,-464129.1168867318,22.070542884997792,,,,,,,,,,,,,,,,,,,,
37067000033,1017197.5956145417,-465054.89997290866,14.653448928808938,,,,,,,,,,,,,,,,,,,,
37067000034,1012966.4733138658,-462133.4388440678,14.493209550676395,,,,,,,,,,,,,,,,,,,,
37067000042,1022026.7434438863,-485202.3145605501,19.88075818427477,,,,,,,,,,,,,,,,,,,,
37067000043,1026866.4347597982,-481264.58771316335,23.579002487982812,,,,,,,,,,,,,,,,,,,,
37067000051,1008634.2070009741,-485528.4525293113,9.574780537429895,,,,,,,,,,,,,,,,,,,,
37067000052,1005925.486447438,-486268.4106237758,4.508736451241206,,,,,,,,,,,,,,,,,,,,
37067000053,1008900.9923400624,-488868.78762164805,12.577658084503165,,,,,,,,,,,,,,,,,,,,
37067000054,1006048.0301554289,-488448.26670451317,9.468457764383183,,,,,,,,,,,,,,,,,,,,
37067000055,1004474.9355051195,-484615.1703791699,12.016420186012477,,,,,,,,,,,,,,,,,,,,
37067000061,1036154.3858565975,-473014.784303202,7.873851113788239,,,,,,,,,,,,,,,,,,,,
37067000062,1034096.8390373774,-468968.44844001083,6.49747865651013,,,,,,,,,,,,,,,,,,,,
37067000063,1030065.2884724289,-471326.2982763165,21.82579527676203,,,,,,,,,,,,,,,,,,,,
37067000064,1033997.4139832889,-472189.596890062,2.882490470151664,,,,,,,,,,,,,,,,,,,,
37067000065,1031934.1877367424,-473336.47042221035,9.07877759422558,,,,,,,,,,,,,,,,,,,,
37067000066,1035917.9219220707,-468992.12128861144,14.017100921355082,,,,,,,,,,,,,,,,,,,,
37067000067,1034449.0534209001,-474856.98074026656,4.374596973289378,,,,,,,,,,,,,,,,,,,,
37067000068,1031165.6965896556,-468362.9630820007,9.671796243702325,,,,,,,,,,,,,,,,,,,,
37067000071,1005417.2995075978,-478251.3633667716,7.747129332917317,,,,,,,,,,,,,,,,,,,,
37067000072,1006282.3795958981,-481517.34963796183,16.841995903182106,,,,,,,,,,,,,,,,,,,,
37067000073,999733.192226057,-480538.00938142306,46.62341791427729,,,,,,,,,,,,,,,,,,,,
37067000074,1008098.907852037,-477969.77984541265,8.005502081244154,,,,,,,,,,,,,,,,,,,,
37067000075,999498.2536477951,-476960.94407918165,10.799718488620668,,,,,,,,,,,,,,,,,,,,
37067000081,1019985.8393388236,-468015.7437770855,17.48197814897803,,,,,,,,,,,,,,,,,,,,
37067000082,1025871.7580065168,-471733.95018498227,22.17428992028657,,,,,,,,,,,,,,,,,,,,
37067000083,1023954.6297185653,-469011.0793818627,10.921101259031602,,,,,,,,,,,,,,,,,,,,
37067000091,1003399.5232336038,-463738.21395819256,47.291504131002824,,,,,,,,,,,,,,,,,,,,
37067000092,1007644.479336729,-463158.27444812364,30.254049115739473,,,,,,,,,,,,,,,,,,,,
37067000101,1011499.431711151,-467622.7082890901,9.449165005823538,,,,,,,,,,,,,,,,,,,,
37067000111,1021842.7639843817,-462892.78824763343,47.36861488969438,,,,,,,,,,,,,,,,,,,,
37067000112,1026752.0488001842,-463467.9579121527,38.053407229980714,,,,,,,,,,,,,,,,,,,,
37067000122,1015407.539467718,-486222.93527905876,23.810265474010727,,,,,,,,,,,,,,,,,,,,
37067000123,1009835.3267352309,-480739.9498185284,6.860057515781884,,,,,,,,,,,,,,,,,,,,
37067000131,1007352.9809993083,-473290.0102669962,15.340845430535754,,,,,,,,,,,,,,,,,,,,
37067000132,1006446.9079086714,-469926.82040881127,25.03182140184959,,,,,,,,,,,,,,,,,,,,
37067000133,1003707.9824161124,-473977.3821951155,37.34319968558048,,,,,,,,,,,,,,,,,,,,
37067000201,1016023.7312427885,-470583.93871667574,5.813870859799123,,,,,,,,,,,,,,,,,,,,
37067000203,1018840.3308892662,-474607.73325892026,1.405787978855102,,,,,,,,,,,,,,,,,,,,
37067000204,1018161.2749621775,-472807.6766474778,4.230185428910882,,,,,,,,,,,,,,,,,,,,
37067000205,1017849.046921294,-475199.6190833588,1.583448217974584,,,,,,,,,,,,,,,,,,,,
37067000206,1017689.5921900076,-470205.0389418277,5.209028228483833,,,,,,,,,,,,,,,,,,,,
37067000207,1014670.6658930603,-468423.23730487376,7.144688930348016,,,,,,,,,,,,,,,,,,,,
37067000301,1020736.8557520235,-474225.3627966609,1.249169344505325,1997.0,6.1,0.0,18.1,18.4,6.9,7.1,47.2,21.4,10.6,77.4,16747.0,57.7,45.3,16.6,27.0,35.1,0.0,38.8,1511.0
37067000302,1019727.9792806361,-472953.7509655611,2.941470686965683,1541.0,17.8,0.0,25.2,6.9,13.7,20.6,45.1,14.3,26.4,48.6,25368.0,25.3,25.7,18.9,27.4,46.5,0.0,20.3,1233.0
37067000303,1021009.1369373548,-473579.3611430004,1.0923137521170325,,,,,,,,,,,,,,,,,,,,
37067000304,1021478.9258008271,-472252.80351626046,5.3092289495638525,,,,,,,,,,,,,,,,,,,,
37067000305,1022652.1235785496,-471472.013313747,3.146598463961145,,,,,,,,,,,,,,,,,,,,
37067000306,1019955.0086373081,-470290.18129173515,4.403280882875947,,,,,,,,,,,,,,,,,,,,
37067000401,1023944.8151104394,-475443.8030467293,10.847818607617336,,,,,,,,,,,,,,,,,,,,
37067000402,1021748.5296763072,-475037.73979971407,2.0266291487382726,,,,,,,,,,,,,,,,,,,,
37067000403,1019809.0093438968,-475505.0220593213,3.126821682201157,,,,,,,,,,,,,,,,,,,,
37067000404,1020396.7808283176,-476457.7559174553,2.4273703601815653,,,,,,,,,,,,,,,,,,,,
37067000405,1020843.165172913,-477906.0813539333,3.3718390902953495,,,,,,,,,,,,,,,,,,,,
37067000501,1023618.0175179438,-478032.38436312036,5.008146389970769,,,,,,,,,,,,,,,,,,,,
37067000502,1022035.161730276,-478676.22314180847,2.7708632961363326,,,,,,,,,,,,,,,,,,,,
37067000503,1020727.0703926889,-480130.680770784,2.994194329953324,,,,,,,,,,,,,,,,,,,,
37067000504,1022725.6960125343,-480142.3932873098,2.577412777839255,,,,,,,,,,,,,,,,,,,,
37067000505,1021908.2115314724,-482190.2038001961,7.139400738599807,,,,,,,,,,,,,,,,,,,,
37067000506,1020016.2529876947,-483650.2550971498,4.743197577607951,,,,,,,,,,,,,,,,,,,,
37067000507,1026789.892331846,-477579.3177171638,14.259475463438886,,,,,,,,,,,,,,,,,,,,
37067000601,1018958.3233028289,-477676.8065989165,2.1202544953950766,,,,,,,,,,,,,,,,,,,,
37067000602,1015875.1131561281,-483353.07393689343,7.153524428816592,,,,,,,,,,,,,,,,,,,,
37067000603,1019118.2270823721,-479151.3539033148,3.459318349928496,,,,,,,,,,,,,,,,,,,,
37067000604,1017608.231492223,-479994.175477642,3.610223230789604,,,,,,,,,,,,,,,,,,,,
37067000605,1018163.1543562786,-482522.4845820381,6.723253407408159,,,,,,,,,,,,,,,,,,,,
37067000606,1019495.5267217489,-481279.310379578,2.7297335944134007,,,,,,,,,,,,,,,,,,,,
37067000607,1015637.6800002935,-480677.8485140125,2.9007750387339213,,,,,,,,,,,,,,,,,,,,
37067000701,1015616.6036555531,-477161.7034779014,2.221834086067368,,,,,,,,,,,,,,,,,,,,
37067000702,1016019.013275254,-478115.5772049131,1.8993293757006953,,,,,,,,,,,,,,,,,,,,
37067000703,1017071.2665393488,-478123.47351420193,1.159472075278447,,,,,,,,,,,,,,,,,,,,
37067000704,1016864.4146042779,-479266.23316763435,1.697364698696492,,,,,,,,,,,,,,,,,,,,
37067000705,1013686.3545354503,-480141.5823426247,6.568730869369688,,,,,,,,,,,,,,,,,,,,
37067000706,1012922.9119440329,-478533.0833337891,1.9708523710585117,,,,,,,,,,,,,,,,,,,,
37067000707,1014270.1362702938,-478263.81359347963,2.64811083250402,,,,,,,,,,,,,,,,,,,,
37067000708,1010803.9654573544,-482923.79837046977,9.669416381601659,,,,,,,,,,,,,,,,,,,,
37067000709,1012720.352575538,-483926.53578816314,14.434446989403272,,,,,,,,,,,,,,,,,,,,
37067000801,1014064.7678330578,-474091.77619378746,2.6215947059536657,3400.0,4.3,42.5,14.2,1.3,18.7,2.3,74.6,11.5,27.8,91.0,0.0,73.5,72.8,15.6,91.2,20.0,3.1,55.1,3089.0
37067000802,1015321.788662649,-474662.56648777635,2.877110105422565,2301.0,0.0,9.4,15.9,21.9,4.2,1.3,45.3,12.9,13.5,81.5,20647.0,47.2,47.9,34.8,63.8,20.8,0.0,17.9,1723.0
37067000803,1015534.2152850034,-475945.306734976,2.34734084350705,,,,,,,,,,,,,,,,,,,,
37067000804,1013358.4490973605,-475965.9579181906,2.139062840682136,,,,,,,,,,,,,,,,,,,,
37067000805,1011601.8257274956,-476601.3300053879,3.0172670418115737,,,,,,,,,,,,,,,,,,,,
37067000806,1013210.7400896474,-477257.2761009068,3.472493006377343,,,,,,,,,,,,,,,,,,,,
37067000807,1009608.2296027915,-478651.2267887152,2.6957063416497333,,,,,,,,,,,,,,,,,,,,
37067000808,1011357.7514091484,-478825.3246419205,3.50877517200615,,,,,,,,,,,,,,,,,,,,
37067000809,1011024.2919241114,-475433.08135844726,5.57013507694692,,,,,,,,,,,,,,,,,,,,
37067000901,1017203.7412112928,-476170.5527555965,2.3513034802975974,,,,,,,,,,,,,,,,,,,,
37067000902,1018333.7833502883,-476862.78636662994,1.4322382269520975,,,,,,,,,,,,,,,,,,,,
37067000903,1016728.6238839895,-473734.9486847522,4.5385999878394605,,,,,,,,,,,,,,,,,,,,
37067000904,1012541.5005237546,-470093.6336009825,3.9934369868711834,,,,,,,,,,,,,,,,,,,,
37067000905,1015081.4937929383,-471825.16739527107,3.9002776748092374,,,,,,,,,,,,,,,,,,,,
37067000906,1012256.9246925993,-473610.33428838255,5.975644248370072,,,,,,,,,,,,,,,,,,,,
37067000907,1013066.562591379,-471994.5146602918,3.4977705597030115,,,,,,,,,,,,,,,,,,,,
37067000908,1010713.1206581873,-472082.5201466607,6.246398791071967,,,,,,,,,,,,,,,,,,,,
37067000909,1010516.0380413746,-470222.85468547844,2.9973616649839703,,,,,,,,,,,,,,,,,,,,
37069000001,1193922.977614182,-463468.3065350885,6.0094142476192545,,,,,,,,,,,,,,,,,,,,
37069000002,1192561.1210049756,-462603.8134877395,56.90200738335991,,,,,,,,,,,,,,,,,,,,
37069000003,1176756.9147715378,-462478.3449793361,66.61132469393029,,,,,,,,,,,,,,,,,,,,
37069000005,1194693.1282702785,-474585.18735871045,94.26909587182371,,,,,,,,,,,,,,,,,,,,
37069000006,1200673.0695259757,-480181.7249791155,48.32409686624884,,,,,,,,,,,,,,,,,,,,
37069000007,1194704.8091155284,-483262.15216186404,32.732075705870166,,,,,,,,,,,,,,,,,,,,
37069000008,1204376.992346615,-473060.0037631201,95.01656753790944,,,,,,,,,,,,,,,,,,,,
37069000009,1208228.7199994072,-462888.41656632425,118.40777932676554,,,,,,,,,,,,,,,,,,,,
37069000010,1211778.5346844583,-453105.84867315006,101.05829603127859,,,,,,,,,,,,,,,,,,,,
37069000011,1200674.2055158978,-451394.2872041324,138.0922795542516,,,,,,,,,,,,,,,,,,,,
37069000012,1189874.427350658,-451333.3534833054,85.71516354844917,,,,,,,,,,,,,,,,,,,,
37069000013,1200329.3599805285,-487135.6180078816,46.95755420234177,,,,,,,,,,,,,,,,,,,,
37069000014,1184314.904851506,-472478.8754572788,59.03398261263684,,,,,,,,,,,,,,,,,,,,
37069000015,1184968.9171502283,-462360.4761815976,119.4645907241497,,,,,,,,,,,,,,,,,,,,
37069000016,1198533.7021815393,-461734.50958384504,88.1547861451354,,,,,,,,,,,,,,,,,,,,
